frame_number,track_id,x,y,w,h,spoof_score,spoof_label
230,598,260,556,511,858,0.3746,REAL
231,598,268,557,505,854,0.3701,REAL
232,598,273,560,500,846,0.3671,REAL
233,598,274,563,496,841,0.3626,REAL
234,598,272,568,495,836,0.3739,REAL
235,598,270,571,493,833,0.3763,REAL
236,598,269,571,492,831,0.3744,REAL
237,598,269,570,491,831,0.3721,REAL
238,598,273,569,492,824,0.3684,REAL
239,598,280,565,491,819,0.3628,REAL
240,598,289,563,490,820,0.2751,REAL
