frame_number,track_id,x,y,w,h,spoof_score,spoof_label
89,580,386,380,428,634,0.5126,REAL
90,581,607,1242,300,438,0.2143,FAKE
90,580,383,383,428,633,0.5413,REAL
91,581,603,1258,304,443,0.2154,FAKE
91,580,382,388,427,632,0.5232,REAL
92,581,602,1266,307,446,0.2237,FAKE
92,580,381,391,426,634,0.5443,REAL
93,581,600,1274,309,446,0.2104,FAKE
93,580,380,394,424,637,0.5528,REAL
94,581,600,1282,310,445,0.2087,FAKE
94,580,381,396,423,638,0.5151,REAL
95,581,599,1289,310,444,0.2111,FAKE
95,580,379,419,422,636,0.5635,REAL
96,581,600,1297,309,442,0.2132,FAKE
96,580,379,429,421,635,0.5699,REAL
97,581,602,1302,309,441,0.215,FAKE
97,580,381,433,420,635,0.5666,REAL
98,581,604,1310,309,435,0.2208,FAKE
98,580,383,435,418,639,0.6052,REAL
99,581,606,1315,309,430,0.2238,FAKE
99,580,385,435,418,642,0.6222,REAL
100,581,609,1318,309,428,0.2184,FAKE
100,580,388,436,417,645,0.5912,REAL
101,581,610,1316,309,432,0.2187,FAKE
101,580,390,435,418,646,0.6065,REAL
102,581,609,1317,310,430,0.2127,FAKE
102,580,392,433,419,646,0.6198,REAL
103,581,610,1314,310,434,0.2124,FAKE
103,580,393,433,421,645,0.6175,REAL
104,581,611,1316,310,435,0.2042,FAKE
104,580,394,433,422,641,0.6251,REAL
105,581,612,1315,310,435,0.2064,FAKE
105,580,394,433,423,642,0.6334,REAL
106,581,612,1313,312,434,0.2024,FAKE
106,580,393,433,424,643,0.6398,REAL
107,581,613,1311,313,432,0.2017,FAKE
107,580,393,433,424,642,0.6389,REAL
108,581,613,1313,315,429,0.2073,FAKE
108,580,393,433,425,638,0.6458,REAL
109,581,615,1310,314,434,0.1985,FAKE
109,580,393,434,426,636,0.6189,REAL
110,581,617,1312,314,435,0.2082,FAKE
110,580,391,434,427,637,0.6364,REAL
111,581,617,1311,314,436,0.2102,FAKE
111,580,389,434,427,638,0.654,REAL
112,581,617,1311,312,438,0.211,FAKE
112,580,386,434,427,638,0.6289,REAL
113,581,615,1310,313,441,0.2201,FAKE
113,580,383,432,427,640,0.6192,REAL
114,581,610,1309,313,438,0.2267,FAKE
114,580,380,432,426,643,0.6038,REAL
115,581,606,1307,314,438,0.2101,FAKE
115,580,377,432,426,645,0.5714,REAL
116,581,602,1309,313,440,0.2063,FAKE
116,580,359,435,431,642,0.6363,REAL
117,581,589,1310,313,442,0.2167,FAKE
117,580,350,436,433,642,0.6112,REAL
118,581,579,1310,313,445,0.2093,FAKE
118,580,339,434,434,649,0.5929,REAL
119,581,568,1315,312,442,0.2198,FAKE
119,580,330,433,434,654,0.5273,REAL
120,581,548,1334,315,436,0.1911,FAKE
120,580,318,432,435,657,0.4918,REAL
121,581,536,1342,317,437,0.2179,FAKE
121,580,306,435,435,656,0.5559,REAL
122,581,522,1349,321,439,0.1999,FAKE
122,580,295,435,434,662,0.4554,REAL
123,581,515,1359,319,440,0.2005,FAKE
123,580,290,439,431,669,0.4622,REAL
124,581,500,1366,318,443,0.2194,FAKE
124,580,273,449,433,668,0.5996,REAL
125,581,492,1369,318,446,0.2399,FAKE
125,580,265,458,434,664,0.6303,REAL
126,581,488,1376,318,448,0.2247,FAKE
126,580,260,467,435,660,0.5921,REAL
127,581,486,1379,319,449,0.2286,FAKE
127,580,258,476,435,659,0.642,REAL
128,581,485,1382,319,451,0.2605,REAL
128,580,257,482,435,657,0.6431,REAL
129,581,485,1385,318,451,0.2407,FAKE
129,580,257,487,435,656,0.6241,REAL
130,581,486,1385,319,452,0.2294,FAKE
130,580,259,488,435,656,0.6599,REAL
131,581,486,1383,319,453,0.2291,FAKE
131,580,261,486,436,658,0.6767,REAL
132,581,489,1383,320,453,0.2381,FAKE
132,580,264,482,437,657,0.647,REAL
133,581,502,1381,320,453,0.2177,FAKE
133,580,265,477,439,658,0.6477,REAL
134,581,509,1379,316,452,0.2441,FAKE
134,580,276,468,440,660,0.6485,REAL
135,581,511,1376,317,452,0.2347,FAKE
135,580,281,458,440,661,0.6508,REAL
136,581,514,1368,318,455,0.2197,FAKE
136,580,283,449,441,664,0.6365,REAL
137,581,514,1354,323,457,0.21,FAKE
137,580,284,440,441,663,0.6567,REAL
138,581,513,1344,328,456,0.2094,FAKE
138,580,284,432,442,663,0.6653,REAL
139,581,513,1338,331,455,0.2071,FAKE
139,580,284,426,441,662,0.6544,REAL
140,581,518,1320,327,453,0.2183,FAKE
140,580,284,419,441,665,0.678,REAL
141,581,524,1314,324,446,0.2258,FAKE
141,580,286,393,442,672,0.6062,REAL
142,581,530,1313,321,445,0.2453,FAKE
142,580,289,379,440,676,0.6434,REAL
143,581,544,1313,321,442,0.2281,FAKE
143,580,292,370,440,678,0.6404,REAL
144,581,552,1316,322,438,0.2312,FAKE
144,580,295,365,438,682,0.6754,REAL
145,581,555,1318,320,437,0.2289,FAKE
145,580,298,365,437,686,0.7068,REAL
146,581,554,1333,323,439,0.2407,FAKE
146,580,298,365,436,690,0.6879,REAL
147,581,553,1343,329,441,0.2189,FAKE
147,580,296,370,436,690,0.6855,REAL
148,581,556,1351,332,442,0.2289,FAKE
148,580,294,393,438,687,0.7205,REAL
149,581,559,1362,331,442,0.2297,FAKE
149,580,294,403,438,687,0.6982,REAL
150,581,563,1369,329,444,0.2154,FAKE
150,580,292,408,439,687,0.7149,REAL
151,581,564,1372,328,445,0.2033,FAKE
151,580,294,411,438,687,0.727,REAL
152,581,569,1375,326,445,0.2095,FAKE
152,580,296,413,441,686,0.7345,REAL
153,581,573,1377,325,443,0.2035,FAKE
153,580,301,413,441,687,0.7261,REAL
154,581,588,1381,321,439,0.2087,FAKE
154,580,306,410,442,693,0.7175,REAL
155,581,597,1380,322,439,0.1981,FAKE
155,580,310,405,443,695,0.7345,REAL
156,581,601,1378,322,441,0.1936,FAKE
156,580,316,380,440,700,0.7166,REAL
157,581,603,1378,322,441,0.2115,FAKE
157,580,318,368,438,703,0.7359,REAL
158,581,602,1376,323,439,0.2065,FAKE
158,580,318,360,437,703,0.7026,REAL
159,581,600,1374,325,441,0.2075,FAKE
159,580,315,357,437,704,0.693,REAL
160,581,598,1377,324,442,0.2198,FAKE
160,580,313,357,437,705,0.7227,REAL
161,581,597,1383,321,440,0.2256,FAKE
161,580,308,361,436,706,0.6743,REAL
162,581,583,1382,321,440,0.2172,FAKE
162,580,306,362,436,708,0.7005,REAL
163,581,578,1384,321,440,0.2126,FAKE
163,580,304,387,438,704,0.728,REAL
164,581,575,1383,320,440,0.2099,FAKE
164,580,302,397,439,702,0.7397,REAL
165,581,573,1382,319,441,0.2003,FAKE
165,580,301,403,440,700,0.7676,REAL
166,581,569,1385,317,441,0.2119,FAKE
166,580,300,405,440,699,0.7704,REAL
167,581,564,1387,321,439,0.2178,FAKE
167,580,298,407,440,697,0.7981,REAL
168,581,558,1390,323,438,0.2099,FAKE
168,580,294,408,438,695,0.7721,REAL
169,581,554,1397,321,431,0.2016,FAKE
169,580,290,412,438,689,0.7663,REAL
170,581,542,1395,317,435,0.2023,FAKE
170,580,272,414,442,687,0.7915,REAL
171,581,535,1412,319,432,0.2073,FAKE
171,580,263,415,446,685,0.7634,REAL
172,581,529,1419,321,430,0.2057,FAKE
172,580,257,419,449,681,0.7275,REAL
173,581,525,1422,324,430,0.1931,FAKE
173,580,252,422,451,681,0.7388,REAL
174,581,523,1429,326,429,0.2067,FAKE
174,580,249,424,450,682,0.7455,REAL
175,581,523,1437,328,426,0.2045,FAKE
175,580,247,425,449,685,0.7185,REAL
176,581,523,1442,330,424,0.1991,FAKE
176,580,248,424,448,689,0.7066,REAL
177,581,525,1447,330,420,0.205,FAKE
177,580,248,422,446,693,0.6876,REAL
178,581,526,1446,334,418,0.2086,FAKE
178,580,249,420,448,691,0.7323,REAL
179,581,526,1443,336,420,0.2086,FAKE
179,580,250,416,449,692,0.6999,REAL
180,581,537,1436,336,426,0.1995,FAKE
180,580,252,414,451,692,0.7047,REAL
181,581,542,1429,337,430,0.2018,FAKE
181,580,253,411,453,693,0.7251,REAL
182,581,545,1423,337,433,0.2056,FAKE
182,580,253,408,453,695,0.739,REAL
183,581,536,1421,335,431,0.2026,FAKE
183,580,253,405,453,695,0.7474,REAL
184,581,532,1404,331,433,0.1993,FAKE
184,580,252,404,453,695,0.7541,REAL
185,581,533,1396,327,436,0.2038,FAKE
185,580,252,403,453,696,0.7374,REAL
186,581,533,1391,326,437,0.2085,FAKE
186,580,251,403,453,694,0.7396,REAL
187,581,533,1389,325,438,0.2066,FAKE
187,580,250,402,455,695,0.7294,REAL
188,581,533,1388,324,440,0.2086,FAKE
188,580,250,403,454,693,0.7305,REAL
189,581,534,1386,324,437,0.2113,FAKE
189,580,252,378,449,701,0.7256,REAL
190,581,545,1385,322,436,0.2014,FAKE
190,580,254,369,446,705,0.6974,REAL
191,581,551,1383,321,437,0.2056,FAKE
191,580,256,365,444,706,0.6979,REAL
192,581,553,1380,321,437,0.2052,FAKE
192,580,257,362,443,703,0.6504,REAL
193,581,556,1373,323,440,0.2073,FAKE
193,580,257,360,442,701,0.7302,REAL
194,581,557,1366,326,441,0.1971,FAKE
194,580,259,356,441,698,0.701,REAL
195,581,558,1356,330,442,0.1985,FAKE
195,580,261,355,442,692,0.6453,REAL
196,581,557,1350,332,443,0.1998,FAKE
196,580,262,355,441,687,0.6479,REAL
197,581,558,1348,333,446,0.2012,FAKE
197,580,262,361,440,686,0.6225,REAL
198,581,561,1360,333,445,0.1971,FAKE
198,580,266,369,437,690,0.535,REAL
199,581,568,1370,330,446,0.1999,FAKE
199,580,283,399,435,684,0.6043,REAL
200,581,572,1377,326,447,0.2046,FAKE
200,580,292,419,433,678,0.7114,REAL
201,581,575,1380,324,450,0.2052,FAKE
201,580,300,434,432,670,0.7227,REAL
202,581,589,1385,320,450,0.2022,FAKE
202,580,307,445,433,662,0.7227,REAL
203,581,599,1386,317,453,0.1924,FAKE
203,580,313,455,433,653,0.7332,REAL
204,581,606,1385,315,455,0.2032,FAKE
204,580,316,459,433,648,0.7305,REAL
205,581,609,1383,313,457,0.2005,FAKE
205,580,319,461,433,644,0.7596,REAL
206,581,610,1383,312,455,0.1992,FAKE
206,580,321,461,433,640,0.7726,REAL
207,581,609,1381,312,456,0.1942,FAKE
207,580,321,459,432,637,0.7728,REAL
208,581,608,1379,312,457,0.1952,FAKE
208,580,321,455,432,637,0.7743,REAL
209,581,603,1377,312,456,0.1941,FAKE
209,580,318,450,433,638,0.7439,REAL
210,581,590,1373,313,456,0.1911,FAKE
210,580,316,442,433,640,0.7282,REAL
211,581,582,1366,314,459,0.1941,FAKE
211,580,311,438,430,639,0.7277,REAL
212,581,573,1351,315,462,0.1826,FAKE
212,580,311,410,428,642,0.7737,REAL
213,581,563,1337,316,463,0.1706,FAKE
213,580,310,401,426,639,0.7402,REAL
214,581,549,1315,311,461,0.1886,FAKE
214,580,307,398,425,640,0.7364,REAL
215,581,544,1306,305,459,0.1978,FAKE
215,580,305,400,422,636,0.7527,REAL
216,581,544,1303,302,457,0.1991,FAKE
216,580,302,422,417,629,0.7409,REAL
217,581,542,1299,299,457,0.199,FAKE
217,580,300,434,414,626,0.7348,REAL
218,581,537,1292,300,458,0.1876,FAKE
218,580,283,439,419,620,0.7558,REAL
219,581,532,1288,299,457,0.1843,FAKE
219,580,272,441,421,617,0.7494,REAL
220,581,525,1285,297,452,0.1773,FAKE
220,580,260,417,420,624,0.6841,REAL
221,581,511,1277,297,447,0.178,FAKE
221,580,244,405,420,627,0.6281,REAL
222,581,495,1267,298,445,0.177,FAKE
222,580,230,403,419,623,0.7225,REAL
223,581,488,1249,291,441,0.2004,FAKE
223,580,221,407,414,618,0.6713,REAL
224,581,476,1242,284,436,0.1982,FAKE
224,580,205,409,409,619,0.6747,REAL
225,581,470,1239,278,433,0.201,FAKE
225,580,190,435,413,607,0.6993,REAL
226,581,461,1239,275,430,0.2086,FAKE
226,580,182,448,414,601,0.6802,REAL
227,581,456,1243,272,426,0.2112,FAKE
227,580,175,455,414,595,0.6637,REAL
228,581,451,1249,271,418,0.2165,FAKE
228,580,168,459,413,591,0.6645,REAL
229,581,450,1252,269,415,0.2391,FAKE
229,580,162,460,412,589,0.6202,REAL
230,581,440,1269,269,413,0.1967,FAKE
230,580,157,459,410,589,0.6083,REAL
231,581,434,1276,270,412,0.1981,FAKE
231,580,155,460,406,588,0.6355,REAL
232,581,432,1283,270,410,0.1987,FAKE
232,580,154,462,405,588,0.5594,REAL
233,581,431,1292,268,407,0.2133,FAKE
233,580,153,465,402,592,0.5923,REAL
234,581,430,1305,267,404,0.2277,FAKE
234,580,153,470,402,594,0.5986,REAL
235,581,431,1315,264,404,0.2116,FAKE
235,580,154,477,402,595,0.5918,REAL
236,581,433,1325,263,404,0.2017,FAKE
236,580,156,486,404,595,0.6115,REAL
237,581,437,1331,261,405,0.2157,FAKE
237,580,160,495,403,595,0.6464,REAL
238,581,441,1353,261,400,0.2243,FAKE
238,580,165,503,402,596,0.6606,REAL
239,581,451,1361,260,403,0.2203,FAKE
239,580,170,506,402,596,0.6945,REAL
240,581,455,1367,263,407,0.2123,FAKE
240,580,174,507,401,598,0.645,REAL
241,581,461,1375,265,409,0.2164,FAKE
241,580,179,508,400,600,0.6471,REAL
242,581,469,1390,263,408,0.2215,FAKE
242,580,183,508,398,601,0.6312,REAL
243,581,478,1400,262,411,0.2182,FAKE
243,580,187,507,396,605,0.6562,REAL
244,581,491,1419,264,415,0.2076,FAKE
244,580,191,507,396,609,0.6835,REAL
245,581,497,1436,267,413,0.2034,FAKE
245,580,193,506,395,612,0.6532,REAL
246,582,857,847,164,280,0.442,REAL
246,581,508,1450,269,410,0.2009,FAKE
246,580,195,501,394,616,0.6501,REAL
247,582,859,849,173,278,0.5002,REAL
247,581,517,1463,270,405,0.2201,FAKE
247,580,195,497,394,620,0.6636,REAL
248,582,858,852,178,278,0.4783,REAL
248,581,529,1466,272,406,0.2089,FAKE
248,580,194,493,394,622,0.6606,REAL
249,582,857,852,180,273,0.4772,REAL
249,581,534,1470,274,406,0.2017,FAKE
249,580,193,490,395,626,0.6462,REAL
250,582,857,851,183,269,0.5222,REAL
250,581,539,1469,275,409,0.208,FAKE
250,580,193,487,395,629,0.6489,REAL
251,582,857,852,184,263,0.5545,REAL
251,581,552,1472,274,410,0.2025,FAKE
251,580,195,489,395,629,0.6597,REAL
252,582,856,854,186,261,0.67,REAL
252,581,559,1472,274,413,0.2164,FAKE
252,580,197,490,395,628,0.652,REAL
253,582,857,853,187,258,0.7023,REAL
253,581,563,1474,273,413,0.2147,FAKE
253,580,198,492,395,628,0.657,REAL
254,582,865,849,187,260,0.7331,REAL
254,581,564,1475,273,413,0.2231,FAKE
254,580,199,491,395,629,0.6694,REAL
255,582,869,844,186,260,0.7497,REAL
255,581,564,1476,274,410,0.2164,FAKE
255,580,199,490,394,631,0.658,REAL
256,582,870,840,186,260,0.7698,REAL
256,581,563,1478,274,408,0.2142,FAKE
256,580,197,483,396,634,0.6352,REAL
257,582,871,837,185,261,0.6833,REAL
257,581,562,1477,274,407,0.2087,FAKE
257,580,192,476,399,637,0.6374,REAL
258,582,869,825,187,259,0.7947,REAL
258,581,560,1471,275,407,0.2127,FAKE
258,580,188,473,401,638,0.6322,REAL
259,582,868,816,188,257,0.7691,REAL
259,581,551,1468,279,401,0.1944,FAKE
259,580,183,467,405,640,0.6505,REAL
260,582,859,807,188,259,0.7084,REAL
260,581,541,1458,282,403,0.192,FAKE
260,580,175,462,408,641,0.6388,REAL
261,582,854,795,192,267,0.6928,REAL
261,581,536,1449,280,405,0.1944,FAKE
261,580,165,459,409,641,0.6421,REAL
262,582,848,786,195,272,0.6794,REAL
262,581,524,1443,280,400,0.1864,FAKE
262,580,157,456,411,642,0.6634,REAL
263,582,841,781,193,270,0.4177,REAL
263,581,514,1425,278,393,0.1839,FAKE
263,580,150,454,410,643,0.5871,REAL
264,582,836,774,190,270,0.5889,REAL
264,581,509,1406,278,392,0.1961,FAKE
264,580,147,450,408,645,0.6318,REAL
265,582,833,771,187,274,0.4298,REAL
265,581,502,1392,279,395,0.1982,FAKE
265,580,143,446,407,648,0.6049,REAL
266,582,833,769,192,284,0.584,REAL
266,581,498,1378,279,398,0.2113,FAKE
266,580,143,444,404,648,0.6343,REAL
267,582,833,772,195,295,0.4259,REAL
267,581,494,1371,276,401,0.2058,FAKE
267,580,143,442,402,648,0.5989,REAL
268,582,831,770,197,300,0.4799,REAL
268,581,492,1364,273,405,0.223,FAKE
268,580,144,444,399,649,0.669,REAL
269,582,832,769,191,297,0.5083,REAL
269,581,491,1367,271,404,0.2235,FAKE
269,580,147,450,397,644,0.6749,REAL
270,582,833,780,194,302,0.4958,REAL
270,581,493,1377,270,401,0.2201,FAKE
270,580,151,455,395,642,0.6356,REAL
271,582,837,784,187,298,0.4015,REAL
271,581,493,1387,271,401,0.2084,FAKE
271,580,157,463,394,634,0.6203,REAL
272,582,846,791,186,288,0.3656,REAL
272,581,496,1398,271,401,0.2088,FAKE
272,580,167,472,393,628,0.6037,REAL
273,582,853,801,183,279,0.57,REAL
273,581,503,1403,270,401,0.2217,FAKE
273,580,177,481,392,623,0.6371,REAL
274,582,863,815,186,296,0.4608,REAL
274,581,508,1407,271,402,0.2112,FAKE
274,580,185,486,390,619,0.6305,REAL
275,582,869,819,190,309,0.3936,REAL
275,581,512,1404,272,405,0.199,FAKE
275,580,192,489,390,616,0.6579,REAL
276,582,873,818,194,323,0.3296,REAL
276,581,514,1397,271,405,0.2062,FAKE
276,580,197,488,390,614,0.634,REAL
277,582,879,818,195,331,0.3399,REAL
277,581,516,1390,273,405,0.212,FAKE
277,580,202,488,389,614,0.6172,REAL
278,582,885,815,195,340,0.3397,REAL
278,581,519,1393,273,402,0.2075,FAKE
278,580,207,488,388,614,0.6194,REAL
279,582,891,799,190,320,0.51,REAL
279,581,528,1396,274,400,0.2215,FAKE
279,580,222,485,387,618,0.6802,REAL
280,582,897,795,185,306,0.4471,REAL
280,581,532,1402,274,397,0.2157,FAKE
280,580,230,483,387,620,0.6513,REAL
281,582,901,792,180,300,0.5843,REAL
281,581,534,1406,274,397,0.2103,FAKE
281,580,234,483,387,624,0.7007,REAL
282,582,905,791,175,295,0.6345,REAL
282,581,527,1412,272,396,0.2094,FAKE
282,580,235,481,390,629,0.6985,REAL
283,582,907,792,171,291,0.5749,REAL
283,581,523,1432,274,390,0.2064,FAKE
283,580,234,480,392,631,0.6972,REAL
284,582,909,793,169,289,0.6512,REAL
284,581,518,1441,277,388,0.2012,FAKE
284,580,234,479,393,634,0.6822,REAL
285,582,910,793,167,287,0.6035,REAL
285,581,512,1444,279,386,0.2015,FAKE
285,580,232,478,394,636,0.7049,REAL
286,582,910,795,165,286,0.6097,REAL
286,581,507,1447,283,385,0.2043,FAKE
286,580,231,479,395,637,0.7131,REAL
287,582,911,797,164,285,0.5659,REAL
287,581,506,1450,285,383,0.1994,FAKE
287,580,230,481,396,636,0.7074,REAL
288,582,910,799,164,285,0.6866,REAL
288,581,505,1451,287,383,0.2006,FAKE
288,580,228,484,397,635,0.7105,REAL
289,582,909,800,164,286,0.7,REAL
289,581,505,1452,288,383,0.2066,FAKE
289,580,227,486,398,633,0.7292,REAL
290,582,907,801,166,285,0.7224,REAL
290,581,503,1454,288,384,0.2093,FAKE
290,580,213,493,397,631,0.6847,REAL
291,582,902,802,170,280,0.6901,REAL
291,581,500,1459,287,385,0.1866,FAKE
291,580,201,492,397,631,0.6385,REAL
292,582,893,804,174,275,0.5249,REAL
292,581,492,1465,288,382,0.1858,FAKE
292,580,188,485,400,634,0.6081,REAL
293,582,885,805,177,271,0.7646,REAL
293,581,480,1467,286,378,0.1888,FAKE
293,580,176,487,402,632,0.6806,REAL
294,582,878,806,179,268,0.7496,REAL
294,581,472,1470,286,376,0.2019,FAKE
