frame_number,track_id,x,y,w,h,spoof_score,spoof_label
61,28,340,640,444,741,0.4073,REAL
62,30,879,942,138,212,0.0002,FAKE
62,28,340,642,446,741,0.4067,REAL
63,30,879,943,138,214,0.0003,FAKE
63,28,340,642,446,741,0.4057,REAL
64,30,880,944,139,216,0.0029,FAKE
64,28,341,641,446,742,0.4039,REAL
65,30,888,946,137,218,0.0018,FAKE
65,28,342,642,447,742,0.4031,REAL
66,30,893,948,137,219,0.0018,FAKE
66,28,343,641,446,743,0.3979,REAL
67,30,900,950,137,219,0.004,FAKE
67,28,345,641,447,743,0.3991,REAL
68,30,907,949,137,219,0.0046,FAKE
68,28,345,641,448,741,0.3977,REAL
69,30,912,949,139,218,0.0068,FAKE
69,28,360,643,447,740,0.4086,REAL
70,30,918,948,140,218,0.0081,FAKE
70,28,365,664,447,743,0.429,REAL
71,30,928,948,139,220,0.0073,FAKE
71,28,365,671,448,744,0.4308,REAL
72,30,933,953,138,221,0.0066,FAKE
72,28,367,673,450,747,0.4404,REAL
73,30,935,960,138,223,0.0067,FAKE
73,28,366,675,452,746,0.4406,REAL
74,30,938,968,138,225,0.0053,FAKE
74,28,366,676,454,746,0.4396,REAL
75,30,940,974,137,226,0.0137,FAKE
75,28,365,676,455,746,0.4344,REAL
76,30,944,975,136,228,0.0123,FAKE
76,28,365,676,455,747,0.435,REAL
77,30,944,978,135,229,0.0085,FAKE
77,28,363,676,456,747,0.4343,REAL
78,30,943,981,136,230,0.0089,FAKE
78,28,347,679,460,741,0.4243,REAL
79,30,940,983,138,230,0.0147,FAKE
79,28,340,680,462,737,0.4253,REAL
80,30,937,983,139,230,0.0204,FAKE
80,28,336,681,464,734,0.4227,REAL
81,30,935,984,140,230,0.0153,FAKE
81,28,332,681,466,734,0.4228,REAL
82,30,933,984,142,230,0.0156,FAKE
82,28,330,680,467,734,0.4169,REAL
83,30,930,983,142,231,0.0152,FAKE
83,28,329,659,465,733,0.4083,REAL
84,30,920,986,146,229,0.022,FAKE
84,28,326,673,467,731,0.4034,REAL
85,30,913,987,147,228,0.0256,FAKE
85,28,324,679,468,730,0.4035,REAL
86,30,906,987,146,227,0.0266,FAKE
86,28,324,659,466,731,0.3986,REAL
87,30,903,984,145,227,0.0286,FAKE
87,28,323,673,466,730,0.399,REAL
88,30,900,984,144,226,0.0313,FAKE
88,28,322,679,467,729,0.3966,REAL
89,30,896,985,144,225,0.0278,FAKE
89,28,322,681,466,730,0.396,REAL
90,30,892,987,144,224,0.0251,FAKE
90,28,321,680,465,731,0.3992,REAL
91,30,889,998,141,222,0.0232,FAKE
91,28,321,680,465,732,0.3965,REAL
92,30,882,1004,140,220,0.0338,FAKE
92,28,321,679,464,735,0.4027,REAL
93,30,879,1007,140,218,0.0295,FAKE
93,28,322,679,464,736,0.404,REAL
94,30,885,1008,138,218,0.0396,FAKE
94,28,322,678,465,736,0.4016,REAL
95,30,890,1008,138,217,0.0369,FAKE
95,28,323,677,465,739,0.4057,REAL
96,30,899,1009,137,217,0.0572,FAKE
96,28,325,677,466,739,0.4031,REAL
97,30,911,1009,138,217,0.0513,FAKE
97,28,327,676,467,740,0.4081,REAL
98,30,926,1011,137,217,0.04,FAKE
98,28,329,677,467,740,0.4093,REAL
99,30,942,1014,134,216,0.0225,FAKE
99,28,329,677,468,740,0.4113,REAL
100,30,964,1025,123,215,0.0289,FAKE
100,28,331,679,470,738,0.4155,REAL
101,30,996,1043,102,210,0.0715,FAKE
101,28,331,680,471,738,0.4185,REAL
102,28,330,681,472,740,0.4278,REAL
103,28,330,681,474,741,0.4425,REAL
104,28,329,681,475,743,0.4528,REAL
105,28,328,679,476,746,0.4715,REAL
106,28,326,678,476,749,0.4846,REAL
107,28,323,676,476,752,0.4948,REAL
108,28,320,676,477,754,0.5084,REAL
109,28,318,674,476,757,0.52,REAL
110,28,316,674,475,758,0.5292,REAL
111,28,314,674,475,760,0.535,REAL
112,28,312,673,475,762,0.5406,REAL
113,28,310,672,474,765,0.5484,REAL
114,28,308,675,473,766,0.5547,REAL
115,28,306,676,472,767,0.5626,REAL
116,28,303,677,471,768,0.5642,REAL
117,28,300,679,471,768,0.5652,REAL
118,28,299,681,471,767,0.5695,REAL
119,28,299,684,471,769,0.5708,REAL
120,28,297,684,471,771,0.5687,REAL
121,28,296,686,471,773,0.572,REAL
122,28,294,686,471,776,0.5713,REAL
123,28,293,683,470,780,0.5804,REAL
124,28,290,679,469,784,0.5833,REAL
125,28,289,674,467,788,0.5876,REAL
126,28,287,670,465,792,0.594,REAL
127,28,284,673,465,790,0.5629,REAL
128,28,280,679,463,792,0.5941,REAL
129,28,259,687,468,784,0.6013,REAL
130,28,248,695,471,778,0.6081,REAL
131,28,239,698,473,777,0.6169,REAL
132,28,235,700,473,779,0.6273,REAL
133,28,230,704,474,780,0.6402,REAL
134,28,223,707,473,781,0.6376,REAL
135,28,215,711,474,781,0.6449,REAL
136,28,206,711,476,782,0.6539,REAL
137,28,199,714,476,784,0.6438,REAL
138,28,192,713,476,788,0.6499,REAL
139,28,187,713,476,792,0.6448,REAL
140,28,166,717,482,785,0.649,REAL
141,28,155,716,484,783,0.6201,REAL
142,28,146,716,485,783,0.6405,REAL
143,28,136,718,484,781,0.628,REAL
144,28,130,716,484,780,0.6381,REAL
145,28,124,715,484,781,0.6335,REAL
146,28,119,713,484,783,0.6194,REAL
147,28,114,712,485,786,0.6291,REAL
148,28,109,712,486,787,0.629,REAL
149,28,106,708,487,789,0.6249,REAL
150,28,102,707,488,792,0.6277,REAL
151,28,100,707,488,795,0.6193,REAL
152,28,98,707,486,797,0.625,REAL
153,28,97,707,485,798,0.6133,REAL
154,28,97,709,484,798,0.6053,REAL
155,28,79,711,490,793,0.6141,REAL
156,28,71,714,493,790,0.6215,REAL
157,28,65,714,496,789,0.6243,REAL
158,28,62,714,497,788,0.6216,REAL
159,28,59,713,498,788,0.6122,REAL
160,28,58,714,499,787,0.6146,REAL
161,28,56,714,500,787,0.6141,REAL
162,28,46,710,515,798,0.619,REAL
163,28,50,712,512,794,0.62,REAL
164,28,44,708,523,802,0.6253,REAL
165,28,49,710,518,797,0.6197,REAL
166,28,43,707,528,804,0.6186,REAL
167,28,40,704,535,811,0.6158,REAL
168,28,37,703,540,814,0.6191,REAL
169,28,34,703,544,817,0.6169,REAL
170,28,30,704,547,819,0.6126,REAL
171,28,33,709,535,812,0.5953,REAL
172,28,25,708,541,817,0.609,REAL
173,28,19,708,545,824,0.6094,REAL
174,28,11,709,550,832,0.6062,REAL
175,28,5,708,554,838,0.6086,REAL
176,28,1,706,556,843,0.605,REAL
177,28,0,710,557,847,0.5886,REAL
189,28,0,722,512,841,0.4981,REAL
190,28,2,727,505,836,0.4854,REAL
191,28,5,731,500,833,0.466,REAL
201,28,0,731,474,839,0.467,REAL
202,28,0,733,474,838,0.4555,REAL
203,28,0,734,473,839,0.4551,REAL
204,28,0,736,473,838,0.4467,REAL
205,28,0,738,472,839,0.4382,REAL
206,28,1,739,472,840,0.4259,REAL
207,28,1,738,472,840,0.4302,REAL
208,28,1,737,473,841,0.4217,REAL
209,28,1,736,474,839,0.427,REAL
210,28,1,735,474,838,0.4216,REAL
211,28,11,735,477,835,0.4032,REAL
212,28,14,733,480,833,0.3903,REAL
213,28,18,725,499,838,0.3834,REAL
214,28,16,717,514,841,0.3993,REAL
215,28,13,712,524,843,0.4096,REAL
216,28,10,706,532,844,0.4253,REAL
217,28,8,699,539,845,0.4275,REAL
218,28,7,696,544,844,0.4321,REAL
219,28,5,696,548,845,0.4405,REAL
220,28,4,696,551,844,0.4448,REAL
221,28,3,699,554,842,0.4564,REAL
222,28,2,702,556,840,0.4613,REAL
223,28,3,703,557,839,0.4594,REAL
224,28,13,710,542,826,0.4535,REAL
225,28,21,713,530,819,0.4543,REAL
226,28,17,710,538,824,0.4619,REAL
227,28,24,714,527,816,0.4598,REAL
228,28,30,716,520,810,0.4537,REAL
229,28,34,719,513,808,0.4528,REAL
230,28,40,720,509,803,0.4451,REAL
231,28,42,719,506,799,0.4465,REAL
232,28,45,718,505,794,0.4475,REAL
233,28,47,722,504,790,0.4518,REAL
234,28,49,722,502,788,0.4415,REAL
235,28,49,723,503,787,0.4446,REAL
236,28,50,726,502,785,0.4304,REAL
237,28,52,729,502,783,0.4177,REAL
238,28,55,729,501,783,0.4052,REAL
239,28,56,730,501,780,0.3973,REAL
240,28,57,730,502,777,0.4002,REAL
241,28,59,733,502,775,0.3985,REAL
242,28,62,731,504,773,0.3876,REAL
243,28,62,735,505,772,0.3912,REAL
244,28,62,736,506,770,0.3901,REAL
245,28,62,735,506,771,0.3842,REAL
246,28,60,734,505,772,0.3779,REAL
247,28,60,734,504,770,0.3759,REAL
248,28,59,732,504,769,0.3769,REAL
249,28,56,733,503,768,0.3692,REAL
250,28,55,734,503,768,0.3692,REAL
251,28,54,737,502,770,0.3681,REAL
252,28,51,737,501,772,0.359,REAL
253,28,48,736,501,773,0.3426,REAL
254,32,902,870,71,94,0.1409,FAKE
254,28,43,735,500,778,0.3436,REAL
255,32,905,874,73,99,0.1349,FAKE
255,28,39,738,499,779,0.344,REAL
256,32,909,874,73,101,0.1341,FAKE
256,28,35,738,499,780,0.331,REAL
257,32,908,875,73,101,0.1117,FAKE
257,28,30,740,498,786,0.2821,REAL
258,32,904,877,73,100,0.1158,FAKE
258,28,23,740,499,792,0.2809,REAL
259,32,902,877,73,100,0.1258,FAKE
259,28,15,742,498,796,0.3,REAL
260,32,896,876,72,101,0.1509,FAKE
260,28,10,745,497,795,0.3031,REAL
261,32,893,874,72,104,0.1504,FAKE
261,28,9,749,495,797,0.2926,REAL
262,32,892,868,71,104,0.1157,FAKE
262,28,9,747,493,800,0.2676,REAL
263,32,889,866,71,105,0.1573,FAKE
263,28,0,746,489,802,0.2951,REAL
264,32,887,864,72,105,0.1557,FAKE
265,32,886,863,71,105,0.1625,FAKE
266,32,885,862,71,104,0.1423,FAKE
267,32,886,863,71,104,0.1685,FAKE
268,32,887,864,71,105,0.1666,FAKE
269,32,888,864,71,106,0.1611,FAKE
270,32,889,863,71,106,0.1555,FAKE
271,32,889,863,71,107,0.1513,FAKE
272,32,890,863,71,108,0.1568,FAKE
272,28,0,747,475,816,0.3263,REAL
273,32,891,863,70,108,0.1783,FAKE
273,28,0,744,474,818,0.3267,REAL
274,32,891,862,70,109,0.1929,FAKE
274,28,0,744,476,814,0.3305,REAL
275,32,891,862,70,109,0.1948,FAKE
275,28,0,744,477,815,0.329,REAL
276,32,892,863,70,108,0.1892,FAKE
276,28,0,745,477,815,0.3295,REAL
277,32,892,862,70,109,0.1721,FAKE
277,28,0,745,478,817,0.3297,REAL
278,32,892,863,70,108,0.198,FAKE
278,28,0,744,478,818,0.3327,REAL
279,32,893,863,70,108,0.1907,FAKE
279,28,0,744,479,819,0.3379,REAL
280,32,894,863,70,108,0.1984,FAKE
280,28,0,743,480,818,0.3323,REAL
281,32,899,864,70,107,0.1779,FAKE
281,28,9,747,483,814,0.3135,REAL
282,32,901,864,70,107,0.1786,FAKE
282,28,12,749,484,810,0.3169,REAL
283,32,903,863,69,108,0.1892,FAKE
283,28,12,750,487,808,0.3161,REAL
284,32,905,862,69,108,0.148,FAKE
284,28,12,752,489,805,0.3228,REAL
285,32,906,862,69,108,0.1674,FAKE
285,28,12,751,491,804,0.3176,REAL
286,32,909,863,69,108,0.168,FAKE
286,28,12,751,491,805,0.3249,REAL
287,32,910,863,70,108,0.1786,FAKE
287,28,12,749,492,804,0.3314,REAL
288,32,911,863,71,108,0.1755,FAKE
288,28,13,747,493,803,0.3362,REAL
289,32,912,863,71,107,0.1837,FAKE
289,28,12,749,494,804,0.3401,REAL
290,32,914,864,71,105,0.1887,FAKE
290,28,12,750,495,803,0.3395,REAL
291,32,913,866,72,104,0.1875,FAKE
291,28,12,752,496,805,0.3423,REAL
292,32,914,870,71,104,0.1742,FAKE
292,28,12,753,498,803,0.3467,REAL
293,32,915,873,70,104,0.1956,FAKE
293,28,12,752,499,801,0.3499,REAL
294,32,915,873,69,105,0.1975,FAKE
294,28,11,753,500,802,0.3485,REAL
295,32,916,873,69,106,0.1965,FAKE
295,28,11,752,499,803,0.3483,REAL
296,32,915,873,69,107,0.1994,FAKE
296,28,12,752,499,802,0.3475,REAL
297,32,914,873,69,108,0.1916,FAKE
297,28,12,754,500,802,0.3466,REAL
298,32,912,873,70,110,0.1983,FAKE
298,28,11,755,500,802,0.3493,REAL
299,32,909,873,70,110,0.2098,FAKE
299,28,11,755,499,803,0.354,REAL
300,32,906,872,70,109,0.2165,FAKE
300,28,11,756,499,804,0.354,REAL
301,32,904,872,70,109,0.2062,FAKE
301,28,13,754,500,806,0.3458,REAL
302,28,13,752,501,805,0.36,REAL
303,28,14,753,502,806,0.3618,REAL
304,28,15,751,503,803,0.3668,REAL
305,28,16,750,503,802,0.3691,REAL
306,28,16,749,503,801,0.3655,REAL
307,28,16,747,503,802,0.3704,REAL
308,28,16,746,504,801,0.3663,REAL
309,28,16,746,503,801,0.3688,REAL
310,28,16,746,503,802,0.37,REAL
311,28,17,747,503,801,0.3746,REAL
312,28,18,748,504,801,0.3749,REAL
313,28,20,748,503,801,0.3784,REAL
314,28,16,740,517,815,0.3902,REAL
315,28,13,734,528,824,0.4011,REAL
316,28,12,730,537,829,0.4138,REAL
317,28,20,733,527,821,0.4127,REAL
318,28,18,731,536,827,0.416,REAL
319,28,19,730,542,827,0.4262,REAL
320,28,27,732,531,819,0.4291,REAL
321,28,33,735,523,812,0.4345,REAL
322,28,36,737,517,808,0.431,REAL
323,28,39,739,513,803,0.4312,REAL
324,28,40,740,510,801,0.4285,REAL
325,28,33,738,523,809,0.439,REAL
326,28,35,738,517,806,0.4346,REAL
327,28,36,740,513,804,0.4409,REAL
328,28,38,738,509,803,0.4398,REAL
329,28,41,740,506,801,0.4454,REAL
330,28,45,740,504,800,0.4457,REAL
331,28,50,741,503,800,0.4491,REAL
332,28,54,740,502,798,0.4513,REAL
333,28,57,740,501,796,0.459,REAL
334,28,61,742,501,796,0.4581,REAL
335,28,63,742,502,796,0.4717,REAL
336,28,65,743,503,797,0.478,REAL
337,28,63,732,511,812,0.4829,REAL
338,28,62,726,517,819,0.4892,REAL
339,28,61,723,521,825,0.5017,REAL
340,28,61,720,524,831,0.4929,REAL
341,28,59,718,526,833,0.492,REAL
342,28,75,723,518,826,0.4942,REAL
343,28,75,721,527,830,0.4998,REAL
344,28,73,718,534,832,0.5012,REAL
345,28,82,718,524,824,0.4999,REAL
346,28,87,720,517,819,0.503,REAL
347,28,91,718,512,814,0.5021,REAL
348,28,94,717,509,810,0.5012,REAL
349,28,99,715,505,808,0.4955,REAL
350,28,104,711,503,807,0.4958,REAL
351,28,107,709,502,806,0.5051,REAL
352,28,111,707,501,802,0.4974,REAL
353,28,116,704,500,799,0.4895,REAL
354,28,119,703,498,797,0.5055,REAL
355,28,123,702,497,797,0.5148,REAL
356,28,126,702,496,796,0.5263,REAL
357,28,131,700,496,793,0.5199,REAL
358,28,134,703,496,792,0.5313,REAL
359,28,138,703,497,789,0.5344,REAL
360,28,141,704,498,787,0.5457,REAL
361,28,144,704,501,785,0.5602,REAL
362,28,146,704,503,782,0.571,REAL
363,28,147,706,505,779,0.5695,REAL
364,28,147,706,508,775,0.5872,REAL
365,28,148,706,510,774,0.5906,REAL
366,28,149,707,511,775,0.5943,REAL
367,28,148,708,513,775,0.5949,REAL
368,28,149,710,514,774,0.6035,REAL
369,28,165,705,507,783,0.5816,REAL
370,28,173,700,502,788,0.5829,REAL
371,28,177,693,500,791,0.5936,REAL
372,28,180,691,498,793,0.5929,REAL
373,28,182,690,498,795,0.5959,REAL
374,28,185,688,497,793,0.6047,REAL
375,28,196,684,498,785,0.6209,REAL
