frame_number,track_id,x,y,w,h,spoof_score,spoof_label
183,575,1015,931,62,240,0.2135,FAKE
183,574,126,569,447,573,0.161,FAKE
184,575,1014,938,63,243,0.2434,FAKE
184,574,129,576,448,578,0.1735,FAKE
185,575,1012,943,64,245,0.2324,FAKE
185,574,131,600,449,573,0.1633,FAKE
186,575,1011,947,65,246,0.2319,FAKE
186,574,136,612,449,569,0.1632,FAKE
187,575,1012,950,65,247,0.2288,FAKE
187,574,143,621,447,568,0.16,FAKE
188,575,1012,955,65,248,0.2426,FAKE
188,574,154,626,444,569,0.1629,FAKE
189,575,1015,959,63,248,0.2478,FAKE
189,574,163,632,448,570,0.1726,FAKE
190,575,1020,967,59,248,0.2383,FAKE
190,574,175,641,449,571,0.1738,FAKE
191,575,1024,988,56,249,0.245,FAKE
191,574,197,647,448,566,0.1751,FAKE
192,575,1035,1001,49,237,0.3132,REAL
192,574,214,660,449,563,0.1661,FAKE
193,575,1042,1014,43,226,0.2764,REAL
193,574,229,670,446,559,0.1667,FAKE
194,575,1047,1037,37,220,0.2654,REAL
194,574,240,677,444,555,0.155,FAKE
195,575,1048,1049,34,216,0.2628,REAL
195,574,248,680,442,553,0.162,FAKE
196,575,1048,1055,32,214,0.2675,REAL
196,574,249,679,441,552,0.1657,FAKE
197,575,1048,1058,31,215,0.2381,FAKE
197,574,248,679,441,552,0.1448,FAKE
198,575,1049,1057,30,214,0.2418,FAKE
198,574,244,672,443,555,0.1493,FAKE
199,575,1050,1052,29,214,0.1864,FAKE
199,574,238,660,445,559,0.1449,FAKE
200,574,232,648,447,562,0.1446,FAKE
201,574,224,637,448,563,0.1444,FAKE
202,574,216,629,451,565,0.141,FAKE
203,574,210,621,452,566,0.1296,FAKE
204,574,205,617,454,564,0.1322,FAKE
205,574,200,616,456,562,0.136,FAKE
206,574,197,614,457,562,0.1357,FAKE
207,574,194,614,456,563,0.1452,FAKE
208,574,182,592,458,571,0.1592,FAKE
