frame_number,track_id,x,y,w,h,spoof_score,spoof_label
104,4,365,455,456,738,0.3101,REAL
105,4,370,454,455,739,0.3097,REAL
106,4,371,454,454,740,0.3043,REAL
107,4,374,453,454,742,0.3169,REAL
108,4,378,449,453,744,0.3129,REAL
109,4,382,449,453,744,0.3188,REAL
110,4,385,447,452,746,0.3229,REAL
111,4,387,444,451,748,0.3338,REAL
112,4,387,445,451,748,0.3274,REAL
113,4,386,446,450,749,0.3374,REAL
114,4,386,447,449,750,0.3324,REAL
115,4,384,448,449,749,0.3295,REAL
116,4,381,447,449,749,0.3294,REAL
117,4,377,448,449,748,0.3319,REAL
118,4,376,446,449,748,0.3398,REAL
119,4,376,445,449,747,0.3401,REAL
120,4,376,443,449,747,0.3432,REAL
121,4,377,445,448,746,0.3511,REAL
122,4,379,446,448,747,0.3484,REAL
123,4,379,446,449,746,0.3442,REAL
124,4,381,449,450,745,0.3465,REAL
125,4,380,451,450,744,0.3394,REAL
126,4,378,453,450,744,0.3422,REAL
127,4,376,454,450,744,0.3774,REAL
128,4,371,454,450,744,0.3842,REAL
129,4,368,454,449,743,0.3937,REAL
130,4,350,456,453,739,0.3663,REAL
131,4,341,456,456,738,0.3651,REAL
132,4,335,454,459,738,0.3654,REAL
133,4,333,454,460,736,0.3675,REAL
134,4,331,455,462,736,0.375,REAL
135,4,330,456,463,735,0.3672,REAL
136,4,329,457,464,736,0.3654,REAL
137,4,327,455,465,736,0.3575,REAL
138,4,326,456,466,735,0.3613,REAL
139,4,325,457,466,734,0.367,REAL
140,4,324,455,466,733,0.3712,REAL
141,4,323,453,466,734,0.3633,REAL
142,4,323,453,467,733,0.3681,REAL
143,4,322,452,468,732,0.3653,REAL
144,4,321,451,469,733,0.364,REAL
145,4,320,450,469,734,0.3563,REAL
146,4,319,450,470,735,0.3541,REAL
147,4,321,450,470,736,0.3491,REAL
148,4,321,450,471,737,0.3462,REAL
149,4,321,452,471,738,0.3367,REAL
150,4,321,453,471,738,0.3305,REAL
151,4,321,455,471,739,0.3234,REAL
152,4,323,455,471,739,0.323,REAL
153,4,325,458,471,739,0.3231,REAL
154,4,326,458,473,739,0.3254,REAL
155,8,730,1212,123,190,0.092,FAKE
155,4,326,457,474,740,0.3263,REAL
156,8,729,1194,118,178,0.1141,FAKE
156,4,327,456,475,738,0.346,REAL
157,8,721,1171,121,187,0.138,FAKE
157,4,327,454,475,738,0.3578,REAL
158,8,719,1163,117,184,0.151,FAKE
158,4,327,452,474,737,0.3674,REAL
159,8,711,1157,120,188,0.1447,FAKE
159,4,328,451,473,737,0.3689,REAL
160,8,702,1156,122,192,0.1651,FAKE
160,4,329,450,472,737,0.371,REAL
161,8,694,1155,123,195,0.1718,FAKE
161,4,330,449,471,737,0.3744,REAL
162,8,683,1155,124,198,0.1733,FAKE
162,4,331,448,471,737,0.3703,REAL
163,8,672,1155,126,201,0.1814,FAKE
163,4,331,448,472,735,0.3728,REAL
164,8,659,1156,127,203,0.2014,FAKE
164,4,330,447,473,732,0.3699,REAL
165,8,648,1156,126,207,0.1737,FAKE
165,4,329,446,475,731,0.3813,REAL
166,8,635,1156,127,209,0.1515,FAKE
166,4,329,446,476,727,0.3875,REAL
167,8,619,1153,128,212,0.2,FAKE
167,4,329,448,478,723,0.3901,REAL
168,8,605,1149,128,218,0.1975,FAKE
168,4,328,449,480,719,0.4034,REAL
169,8,586,1138,133,219,0.1767,FAKE
169,4,327,449,484,716,0.4149,REAL
170,8,567,1129,134,224,0.1462,FAKE
170,4,326,449,486,712,0.4187,REAL
171,8,539,1132,137,224,0.1253,FAKE
171,4,325,446,489,707,0.4348,REAL
172,8,505,1141,139,228,0.1345,FAKE
172,4,323,445,489,705,0.4511,REAL
173,8,466,1147,143,231,0.1261,FAKE
173,4,322,443,489,698,0.465,REAL
174,8,425,1156,150,235,0.1192,FAKE
174,4,322,444,486,700,0.4696,REAL
175,8,383,1168,155,245,0.1123,FAKE
175,4,324,441,483,702,0.4489,REAL
176,8,339,1195,161,255,0.1194,FAKE
176,4,325,437,480,702,0.4184,REAL
177,8,300,1211,172,278,0.1196,FAKE
177,4,326,434,478,707,0.3982,REAL
178,8,266,1230,180,297,0.1424,FAKE
178,4,327,434,477,711,0.3763,REAL
179,8,232,1255,190,312,0.1324,FAKE
179,4,328,434,476,714,0.3472,REAL
180,8,211,1271,198,324,0.1284,FAKE
180,4,328,432,475,716,0.3231,REAL
181,8,192,1279,207,340,0.0783,FAKE
181,4,328,431,475,717,0.3194,REAL
182,8,179,1282,219,359,0.0965,FAKE
182,4,327,431,475,719,0.2988,REAL
183,8,171,1304,230,375,0.0792,FAKE
183,4,327,430,476,717,0.2541,REAL
184,8,157,1322,240,389,0.0757,FAKE
184,4,327,431,478,716,0.1824,FAKE
185,8,146,1334,249,403,0.0651,FAKE
185,4,326,433,479,714,0.1721,FAKE
186,8,135,1361,259,414,0.0671,FAKE
186,4,326,436,479,718,0.1547,FAKE
187,8,122,1384,265,425,0.0602,FAKE
187,4,325,436,479,721,0.1423,FAKE
188,8,113,1414,271,435,0.0491,FAKE
188,4,325,436,478,724,0.1515,FAKE
189,8,110,1435,277,445,0.0422,FAKE
189,4,325,434,478,728,0.1504,FAKE
190,8,109,1444,282,455,0.0508,FAKE
190,4,325,433,477,730,0.148,FAKE
191,8,111,1448,287,463,0.0524,FAKE
191,4,325,434,477,732,0.1548,FAKE
192,8,113,1447,291,468,0.0462,FAKE
192,4,325,431,477,733,0.1515,FAKE
193,8,114,1444,297,468,0.061,FAKE
193,4,326,432,477,735,0.1529,FAKE
194,8,115,1431,302,464,0.0607,FAKE
194,4,326,431,477,735,0.1511,FAKE
195,8,112,1421,304,459,0.0739,FAKE
195,4,327,430,478,734,0.1485,FAKE
196,8,107,1393,301,460,0.0566,FAKE
196,4,326,429,478,735,0.1458,FAKE
197,8,95,1377,298,457,0.0641,FAKE
197,4,326,428,478,732,0.1405,FAKE
198,8,86,1364,298,451,0.0669,FAKE
198,4,325,428,479,728,0.1435,FAKE
199,8,79,1350,297,448,0.0702,FAKE
199,4,325,429,480,723,0.144,FAKE
200,8,80,1324,291,446,0.0894,FAKE
200,4,324,428,481,719,0.1452,FAKE
201,8,82,1307,286,445,0.1158,FAKE
201,4,324,428,482,716,0.1446,FAKE
202,8,91,1296,278,436,0.1197,FAKE
202,4,324,428,482,713,0.1461,FAKE
203,8,102,1288,269,426,0.1253,FAKE
203,4,324,430,482,712,0.1441,FAKE
204,8,118,1281,258,419,0.1269,FAKE
204,4,323,431,482,711,0.1883,FAKE
205,8,133,1266,251,408,0.127,FAKE
205,4,324,431,480,712,0.2198,FAKE
206,8,150,1255,242,395,0.1148,FAKE
206,4,326,431,478,714,0.2433,FAKE
207,8,162,1248,234,383,0.1182,FAKE
207,4,327,430,476,719,0.2645,REAL
208,8,180,1242,225,371,0.1328,FAKE
208,4,328,428,475,721,0.2756,REAL
209,8,194,1219,216,366,0.126,FAKE
209,4,328,428,474,720,0.2874,REAL
210,8,205,1208,209,358,0.119,FAKE
210,4,328,427,474,720,0.3079,REAL
211,8,215,1197,203,351,0.1244,FAKE
211,4,327,425,473,719,0.315,REAL
212,8,225,1196,195,335,0.1175,FAKE
212,4,328,424,473,717,0.3235,REAL
213,8,242,1192,187,325,0.0795,FAKE
213,4,329,422,473,717,0.3269,REAL
214,8,256,1191,180,317,0.0848,FAKE
214,4,330,423,473,718,0.3431,REAL
215,8,265,1193,177,304,0.079,FAKE
215,4,330,425,475,716,0.3389,REAL
216,8,276,1194,173,291,0.0883,FAKE
216,4,331,425,476,716,0.3556,REAL
217,8,290,1193,168,283,0.0939,FAKE
217,4,330,425,477,716,0.3459,REAL
218,8,299,1194,162,276,0.0821,FAKE
218,4,329,424,478,715,0.3488,REAL
219,8,306,1186,159,272,0.0872,FAKE
219,4,329,426,478,713,0.3485,REAL
220,8,311,1182,156,269,0.1047,FAKE
220,4,328,426,478,711,0.3473,REAL
221,8,314,1183,154,265,0.0914,FAKE
221,4,328,428,478,709,0.342,REAL
222,8,319,1184,154,261,0.1028,FAKE
222,4,329,429,477,709,0.3454,REAL
223,8,323,1186,153,257,0.1052,FAKE
223,4,329,431,476,711,0.3584,REAL
224,8,325,1188,154,253,0.1066,FAKE
224,4,328,432,476,710,0.3579,REAL
225,8,326,1190,154,253,0.1027,FAKE
225,4,328,434,475,712,0.3494,REAL
226,8,327,1191,153,253,0.1114,FAKE
226,4,328,436,475,712,0.3482,REAL
227,8,327,1191,153,254,0.1019,FAKE
227,4,329,436,474,712,0.3602,REAL
228,8,328,1191,152,256,0.1004,FAKE
228,4,329,437,474,712,0.3551,REAL
229,8,327,1201,152,254,0.0864,FAKE
229,4,329,437,474,712,0.3616,REAL
230,8,325,1197,152,252,0.0837,FAKE
230,4,330,439,473,711,0.3602,REAL
231,8,322,1195,152,251,0.0882,FAKE
231,4,329,439,474,710,0.3589,REAL
232,8,320,1196,153,249,0.0876,FAKE
232,4,330,441,473,710,0.3588,REAL
233,8,319,1195,153,248,0.0801,FAKE
233,4,329,440,473,712,0.3613,REAL
234,8,320,1194,153,249,0.0792,FAKE
234,4,329,440,474,710,0.3667,REAL
235,8,323,1195,153,248,0.0854,FAKE
235,4,330,441,474,709,0.3694,REAL
236,8,330,1195,154,247,0.081,FAKE
236,4,330,439,474,710,0.3744,REAL
237,8,344,1194,153,248,0.0751,FAKE
237,4,329,441,475,711,0.3776,REAL
238,8,366,1194,152,246,0.0503,FAKE
238,4,330,442,475,710,0.3696,REAL
239,8,411,1190,150,246,0.039,FAKE
239,4,329,442,477,704,0.3785,REAL
240,4,328,442,482,703,0.3783,REAL
241,4,329,447,483,708,0.35,REAL
242,4,330,453,479,720,0.322,REAL
243,4,331,457,474,729,0.263,REAL
244,4,347,456,470,737,0.2324,FAKE
245,4,355,456,466,742,0.2596,REAL
246,4,361,456,463,745,0.2778,REAL
247,4,365,457,460,745,0.2969,REAL
248,4,368,457,457,746,0.3017,REAL
249,4,371,459,455,745,0.3171,REAL
250,4,375,462,453,742,0.3266,REAL
251,4,377,463,451,740,0.3397,REAL
252,4,378,463,450,740,0.3434,REAL
253,4,381,465,448,737,0.3565,REAL
254,4,384,472,446,732,0.3586,REAL
255,4,387,475,444,730,0.3537,REAL
256,4,392,477,441,729,0.3571,REAL
257,4,398,478,438,732,0.3492,REAL
258,4,405,479,435,734,0.3473,REAL
259,4,411,481,433,736,0.3512,REAL
260,4,417,483,432,738,0.3442,REAL
261,4,421,487,431,738,0.3229,REAL
262,4,424,489,431,738,0.3212,REAL
263,4,425,491,431,737,0.3156,REAL
264,4,426,491,430,737,0.3082,REAL
265,4,426,491,429,739,0.3008,REAL
266,4,426,492,430,738,0.2971,REAL
267,4,424,492,429,740,0.3031,REAL
268,4,422,490,429,742,0.2992,REAL
269,4,419,489,428,744,0.2975,REAL
270,4,417,489,428,745,0.3019,REAL
271,4,415,488,427,747,0.2985,REAL
272,4,414,488,427,748,0.297,REAL
273,4,412,489,428,748,0.2922,REAL
274,4,411,488,428,748,0.2963,REAL
275,4,411,487,427,750,0.3088,REAL
276,4,410,487,427,752,0.3129,REAL
277,4,410,486,428,753,0.3192,REAL
278,4,411,487,428,754,0.3194,REAL
279,4,410,487,428,755,0.3172,REAL
280,4,410,486,428,756,0.3218,REAL
281,4,410,487,429,754,0.3242,REAL
282,4,409,486,428,754,0.3242,REAL
283,4,407,485,429,753,0.3212,REAL
284,4,408,484,428,752,0.3316,REAL
285,4,406,484,428,748,0.3307,REAL
286,4,406,483,428,747,0.3402,REAL
287,4,405,482,428,746,0.3409,REAL
288,4,403,480,429,749,0.3752,REAL
289,4,400,477,429,752,0.3879,REAL
290,4,397,479,429,754,0.385,REAL
291,4,393,479,429,755,0.3717,REAL
292,4,389,480,430,753,0.3586,REAL
293,4,385,482,432,751,0.3669,REAL
294,4,382,483,432,748,0.3581,REAL
295,4,380,485,434,745,0.3592,REAL
296,4,379,485,435,743,0.3559,REAL
297,4,377,486,436,741,0.3598,REAL
298,4,376,486,436,741,0.3528,REAL
299,4,375,486,437,741,0.3566,REAL
300,4,373,486,438,742,0.358,REAL
301,4,372,488,439,742,0.3457,REAL
302,4,371,487,440,741,0.3425,REAL
303,4,370,488,441,739,0.3379,REAL
304,4,369,487,442,740,0.343,REAL
305,4,369,488,442,738,0.3468,REAL
306,4,369,487,443,739,0.3454,REAL
307,4,369,488,444,739,0.3527,REAL
308,4,368,488,444,737,0.348,REAL
309,4,367,490,445,735,0.347,REAL
310,4,366,491,446,732,0.3509,REAL
311,4,366,492,445,731,0.3443,REAL
312,4,366,493,445,729,0.3445,REAL
313,4,353,493,447,731,0.334,REAL
314,4,347,494,450,733,0.3297,REAL
315,4,344,495,451,735,0.3277,REAL
316,4,343,495,453,736,0.3308,REAL
317,4,355,496,451,734,0.3354,REAL
318,4,348,495,452,736,0.3273,REAL
319,4,345,495,452,738,0.3192,REAL
320,4,344,493,451,740,0.3313,REAL
321,4,342,493,451,738,0.3538,REAL
322,4,341,491,451,736,0.366,REAL
323,4,339,490,450,737,0.3802,REAL
324,16,716,1069,99,136,0.4121,REAL
324,4,337,488,449,739,0.3881,REAL
325,17,752,1337,138,248,0.087,FAKE
325,16,712,1041,100,135,0.4011,REAL
325,4,334,486,448,740,0.3967,REAL
326,17,739,1319,137,244,0.0846,FAKE
326,16,704,1024,103,136,0.3977,REAL
326,4,332,487,448,741,0.4061,REAL
327,17,728,1306,135,243,0.0684,FAKE
327,16,700,1010,104,138,0.3817,REAL
327,4,330,487,447,741,0.4086,REAL
328,17,725,1300,134,241,0.0637,FAKE
328,16,699,998,105,142,0.3795,REAL
328,4,328,487,446,743,0.4071,REAL
329,17,725,1297,133,239,0.0463,FAKE
329,16,701,990,105,143,0.3653,REAL
329,4,329,487,445,745,0.4104,REAL
330,17,729,1293,131,236,0.0441,FAKE
330,16,710,979,104,143,0.3394,REAL
330,4,329,487,445,744,0.404,REAL
331,17,733,1290,131,235,0.0376,FAKE
331,16,719,966,105,148,0.3094,REAL
331,4,330,487,444,746,0.4064,REAL
332,17,731,1270,132,235,0.0266,FAKE
332,16,724,946,106,149,0.2777,REAL
332,4,330,487,442,748,0.3944,REAL
333,17,720,1247,135,237,0.0378,FAKE
333,16,725,919,106,149,0.2579,REAL
333,4,332,481,439,753,0.4242,REAL
334,17,702,1230,135,234,0.0425,FAKE
334,16,717,895,106,151,0.2593,REAL
334,4,331,477,436,759,0.4524,REAL
335,17,677,1220,136,231,0.067,FAKE
335,16,697,875,106,155,0.2784,REAL
335,4,329,473,431,762,0.4667,REAL
336,17,651,1215,132,230,0.103,FAKE
336,16,671,861,109,155,0.2788,REAL
336,4,323,470,424,759,0.468,REAL
337,17,617,1213,131,235,0.1471,FAKE
337,16,639,854,112,156,0.2673,REAL
337,4,317,473,417,757,0.4818,REAL
338,17,578,1200,133,238,0.1567,FAKE
338,16,609,847,113,159,0.2557,REAL
339,17,543,1206,135,240,0.1148,FAKE
339,16,580,842,115,160,0.239,FAKE
340,17,512,1208,136,241,0.0895,FAKE
340,16,556,838,116,162,0.2555,REAL
341,17,488,1212,139,240,0.0949,FAKE
341,16,532,841,118,162,0.2601,REAL
342,17,464,1213,141,241,0.0506,FAKE
342,16,512,840,119,161,0.2492,FAKE
343,17,443,1212,143,241,0.0682,FAKE
343,16,491,835,120,161,0.2451,FAKE
344,17,419,1203,147,240,0.0627,FAKE
344,16,473,827,119,163,0.2634,REAL
345,17,401,1195,148,240,0.0753,FAKE
345,16,458,817,118,166,0.2548,REAL
346,17,388,1190,148,241,0.0681,FAKE
346,16,443,812,118,169,0.2497,FAKE
347,17,379,1192,148,242,0.0747,FAKE
347,16,430,811,117,169,0.2572,REAL
348,17,368,1196,151,241,0.0772,FAKE
348,16,422,811,117,171,0.2594,REAL
349,17,361,1198,152,241,0.0918,FAKE
349,16,416,808,116,173,0.2653,REAL
350,17,357,1197,153,242,0.0784,FAKE
350,16,412,806,115,175,0.2588,REAL
351,17,355,1197,154,243,0.075,FAKE
351,16,412,803,115,177,0.2521,REAL
352,17,356,1197,155,243,0.0789,FAKE
352,16,415,801,115,178,0.2519,REAL
353,17,360,1198,156,243,0.0705,FAKE
353,16,419,802,114,178,0.2403,FAKE
354,17,362,1208,156,243,0.0736,FAKE
354,16,421,804,115,178,0.2429,FAKE
355,17,362,1214,157,245,0.0598,FAKE
355,16,421,806,116,178,0.2488,FAKE
356,17,362,1218,157,247,0.0635,FAKE
356,16,418,804,119,184,0.2754,REAL
357,17,360,1223,159,250,0.0677,FAKE
357,16,416,804,122,187,0.2522,REAL
358,17,356,1227,159,254,0.0651,FAKE
358,16,411,804,124,190,0.2637,REAL
359,17,350,1233,160,256,0.0612,FAKE
359,16,403,805,127,192,0.2584,REAL
360,17,343,1236,159,260,0.0671,FAKE
360,16,395,806,130,191,0.2922,REAL
361,17,330,1240,160,260,0.0666,FAKE
361,16,384,806,131,194,0.2756,REAL
362,17,319,1245,161,263,0.0612,FAKE
362,16,372,806,132,197,0.2683,REAL
363,17,309,1249,162,270,0.067,FAKE
363,16,360,806,133,198,0.2683,REAL
364,17,301,1251,163,275,0.0747,FAKE
364,16,352,805,134,198,0.2838,REAL
365,17,296,1252,163,282,0.0574,FAKE
365,16,349,802,135,201,0.2538,REAL
366,17,293,1265,165,284,0.0581,FAKE
366,16,341,798,136,205,0.2394,FAKE
367,17,281,1269,173,293,0.0501,FAKE
367,16,344,793,137,210,0.2233,FAKE
368,17,275,1278,179,300,0.0436,FAKE
368,16,339,792,139,215,0.2387,FAKE
369,17,270,1287,183,307,0.041,FAKE
369,16,335,792,142,220,0.2291,FAKE
370,17,267,1296,187,312,0.0394,FAKE
370,16,333,796,145,222,0.2455,FAKE
371,17,267,1301,188,320,0.0406,FAKE
371,16,331,801,147,223,0.2289,FAKE
372,17,267,1302,189,327,0.0438,FAKE
372,16,330,805,150,224,0.2469,FAKE
373,17,268,1318,192,327,0.0412,FAKE
373,16,336,808,153,225,0.2264,FAKE
374,17,276,1323,194,326,0.0354,FAKE
374,16,338,807,156,224,0.24,FAKE
375,17,280,1311,194,330,0.0334,FAKE
375,16,339,805,158,224,0.239,FAKE
376,17,280,1306,194,331,0.0396,FAKE
376,16,338,803,158,222,0.2434,FAKE
377,17,273,1301,193,332,0.0362,FAKE
377,16,332,800,157,223,0.2336,FAKE
378,17,269,1298,193,332,0.0352,FAKE
378,16,330,795,155,225,0.2332,FAKE
379,17,267,1295,194,331,0.0369,FAKE
379,16,329,791,153,226,0.2293,FAKE
380,17,268,1295,193,331,0.0436,FAKE
380,16,329,787,151,228,0.2414,FAKE
381,17,269,1295,192,329,0.0468,FAKE
381,16,329,788,150,229,0.2442,FAKE
382,17,270,1292,192,326,0.0514,FAKE
382,16,330,788,149,228,0.2533,REAL
383,17,270,1286,192,322,0.0567,FAKE
383,16,331,787,147,228,0.2602,REAL
384,17,271,1280,188,313,0.0741,FAKE
384,16,332,784,146,228,0.2643,REAL
385,17,274,1271,184,305,0.0879,FAKE
385,16,333,782,144,226,0.2427,FAKE
386,17,276,1253,179,300,0.0495,FAKE
386,16,333,782,142,223,0.2574,REAL
387,17,286,1244,173,297,0.056,FAKE
387,16,333,781,140,219,0.2619,REAL
388,17,293,1236,169,295,0.0525,FAKE
388,16,336,774,140,214,0.2583,REAL
389,17,299,1231,166,293,0.0674,FAKE
389,16,338,773,139,210,0.2705,REAL
390,17,302,1229,162,291,0.0703,FAKE
390,16,338,773,138,207,0.2664,REAL
391,17,301,1229,160,288,0.0656,FAKE
391,16,336,782,136,206,0.2647,REAL
392,17,302,1232,159,286,0.084,FAKE
392,16,336,786,134,206,0.2643,REAL
393,17,305,1234,158,284,0.0736,FAKE
393,16,338,790,132,205,0.257,REAL
394,17,307,1234,157,282,0.0721,FAKE
394,16,340,793,132,203,0.2678,REAL
395,17,310,1233,156,277,0.0655,FAKE
395,16,343,797,131,201,0.2739,REAL
396,17,315,1233,156,272,0.0747,FAKE
396,16,351,800,129,198,0.2831,REAL
397,17,321,1231,156,267,0.0769,FAKE
397,16,357,801,128,197,0.2836,REAL
398,17,328,1228,156,263,0.0897,FAKE
398,16,365,803,128,196,0.2772,REAL
399,17,342,1224,152,257,0.092,FAKE
399,16,375,809,124,190,0.2836,REAL
