frame_number,track_id,x,y,w,h,spoof_score,spoof_label
70,4,433,1192,136,191,0.0993,FAKE
70,3,170,1195,144,253,0.032,FAKE
70,2,660,1189,103,169,0.207,FAKE
70,1,242,402,556,719,0.3785,REAL
71,4,432,1177,136,192,0.1075,FAKE
71,3,166,1182,147,249,0.0201,FAKE
71,2,660,1177,103,170,0.2151,FAKE
71,1,243,407,555,703,0.3753,REAL
72,4,428,1164,135,196,0.1055,FAKE
72,3,161,1171,150,248,0.0193,FAKE
72,2,660,1164,104,169,0.2157,FAKE
72,1,244,412,554,692,0.3747,REAL
73,4,426,1156,134,198,0.1165,FAKE
73,3,157,1160,153,248,0.0193,FAKE
73,2,659,1154,105,170,0.235,FAKE
73,1,242,415,554,682,0.3781,REAL
74,4,425,1143,135,199,0.1151,FAKE
74,3,155,1150,155,250,0.0192,FAKE
74,2,660,1144,105,171,0.237,FAKE
74,1,242,418,554,675,0.3788,REAL
75,4,425,1133,136,202,0.1229,FAKE
75,3,151,1140,156,250,0.0202,FAKE
75,2,661,1135,106,171,0.2502,REAL
75,1,243,420,554,669,0.3929,REAL
76,4,424,1123,136,204,0.1483,FAKE
76,3,150,1133,155,252,0.0262,FAKE
76,2,664,1125,108,172,0.259,REAL
76,1,242,423,554,662,0.3954,REAL
77,4,424,1116,137,205,0.1572,FAKE
77,3,149,1120,156,250,0.0215,FAKE
77,2,666,1117,109,172,0.2711,REAL
77,1,248,399,547,656,0.3568,REAL
78,4,424,1110,137,205,0.1482,FAKE
78,3,148,1112,157,248,0.0113,FAKE
78,2,666,1112,110,174,0.271,REAL
78,1,251,390,542,649,0.3475,REAL
79,4,424,1103,137,206,0.1174,FAKE
79,3,145,1107,158,247,0.0105,FAKE
79,2,666,1105,111,176,0.237,FAKE
79,1,253,388,539,645,0.3352,REAL
80,4,424,1093,135,209,0.14,FAKE
80,3,143,1099,159,249,0.0164,FAKE
80,2,665,1097,111,178,0.2609,REAL
80,1,253,390,536,642,0.3419,REAL
81,4,424,1085,134,212,0.1394,FAKE
81,3,141,1092,160,249,0.0155,FAKE
81,2,666,1092,111,179,0.26,REAL
81,1,253,391,535,641,0.3511,REAL
82,4,425,1078,133,213,0.1322,FAKE
82,3,142,1083,160,252,0.0177,FAKE
82,2,667,1082,112,179,0.2552,REAL
82,1,255,392,532,639,0.3531,REAL
83,4,429,1068,135,211,0.1367,FAKE
83,3,143,1074,160,259,0.0287,FAKE
83,2,671,1075,112,179,0.2535,REAL
83,1,249,412,549,697,0.4269,REAL
84,4,433,1063,136,211,0.1475,FAKE
84,3,146,1065,161,264,0.0374,FAKE
84,2,678,1066,113,181,0.261,REAL
84,1,245,408,558,740,0.4599,REAL
85,4,436,1059,137,213,0.1344,FAKE
85,3,147,1057,161,269,0.0328,FAKE
85,2,684,1060,113,182,0.2587,REAL
85,1,244,401,565,773,0.4814,REAL
86,4,437,1052,139,214,0.1202,FAKE
86,3,146,1053,162,269,0.0287,FAKE
86,2,686,1053,113,181,0.2483,FAKE
86,1,243,395,569,799,0.4976,REAL
87,4,437,1043,141,215,0.123,FAKE
87,3,145,1041,163,266,0.0202,FAKE
87,2,691,1044,114,181,0.2472,FAKE
87,1,242,384,571,823,0.5089,REAL
88,4,436,1034,143,214,0.1362,FAKE
88,3,142,1031,165,266,0.0184,FAKE
88,2,694,1037,114,182,0.2435,FAKE
88,1,241,373,573,846,0.5258,REAL
89,4,437,1022,144,216,0.1329,FAKE
89,3,139,1025,167,265,0.02,FAKE
89,2,697,1025,116,186,0.2351,FAKE
89,1,236,374,579,877,0.5457,REAL
90,4,438,1013,144,219,0.1339,FAKE
90,3,136,1019,169,264,0.0217,FAKE
90,2,700,1018,118,190,0.2364,FAKE
90,1,231,374,589,909,0.5732,REAL
91,4,438,1006,144,221,0.1242,FAKE
91,3,133,1012,170,264,0.0173,FAKE
91,2,702,1006,120,193,0.2212,FAKE
92,4,439,1001,144,223,0.1175,FAKE
92,3,130,1005,171,265,0.0181,FAKE
92,2,705,997,122,196,0.2146,FAKE
93,4,439,990,144,223,0.1198,FAKE
93,3,128,997,171,266,0.0184,FAKE
93,2,709,988,123,200,0.2192,FAKE
94,4,440,981,145,226,0.1259,FAKE
94,3,119,994,172,267,0.0246,FAKE
94,2,711,976,124,203,0.2198,FAKE
95,4,440,971,147,230,0.1415,FAKE
95,3,114,990,172,267,0.0283,FAKE
95,2,714,968,126,204,0.2251,FAKE
96,5,228,349,597,942,0.6161,REAL
96,4,439,963,148,233,0.1514,FAKE
96,3,112,986,172,269,0.0425,FAKE
96,2,716,960,127,206,0.247,FAKE
97,5,233,355,595,925,0.6128,REAL
97,4,439,955,151,236,0.1341,FAKE
97,3,108,975,180,285,0.0403,FAKE
97,2,718,953,129,208,0.223,FAKE
98,5,235,358,594,920,0.6277,REAL
98,4,439,947,153,238,0.1411,FAKE
98,3,103,951,185,296,0.0414,FAKE
98,2,719,949,132,208,0.2346,FAKE
99,5,234,362,597,921,0.6266,REAL
99,4,440,940,155,239,0.145,FAKE
99,3,100,937,189,303,0.0406,FAKE
99,2,726,945,131,208,0.2297,FAKE
100,5,233,365,603,935,0.6377,REAL
100,4,440,935,158,239,0.1489,FAKE
100,3,97,928,193,308,0.0426,FAKE
100,2,729,939,132,209,0.2339,FAKE
101,5,233,361,606,945,0.6402,REAL
101,4,439,929,159,240,0.1473,FAKE
101,3,94,923,195,312,0.0427,FAKE
101,2,731,933,133,210,0.2421,FAKE
102,5,233,357,607,950,0.65,REAL
102,4,437,926,160,241,0.1451,FAKE
102,3,90,921,198,314,0.0452,FAKE
102,2,731,930,134,212,0.2346,FAKE
103,5,235,353,607,951,0.6515,REAL
103,4,436,922,161,242,0.145,FAKE
103,3,86,917,200,315,0.0495,FAKE
103,2,732,919,134,216,0.24,FAKE
104,5,236,354,605,952,0.6443,REAL
104,4,436,919,161,244,0.1514,FAKE
104,3,82,914,202,315,0.0535,FAKE
104,2,735,913,135,220,0.241,FAKE
105,5,236,351,606,950,0.6439,REAL
105,4,436,916,162,245,0.1385,FAKE
105,3,78,910,204,318,0.0464,FAKE
105,2,737,908,136,224,0.2358,FAKE
106,5,234,346,607,956,0.6438,REAL
106,4,437,914,162,247,0.1335,FAKE
106,3,76,909,206,318,0.0486,FAKE
106,2,740,905,138,226,0.2369,FAKE
107,5,232,340,610,964,0.6417,REAL
107,4,441,912,162,249,0.1347,FAKE
107,3,75,908,208,320,0.049,FAKE
107,2,745,903,140,228,0.2419,FAKE
108,5,231,336,611,966,0.6444,REAL
108,4,444,912,163,250,0.1386,FAKE
108,3,74,907,211,322,0.0425,FAKE
108,2,750,900,142,230,0.2359,FAKE
109,5,230,334,612,969,0.6365,REAL
109,4,449,912,162,252,0.1239,FAKE
109,3,76,906,213,324,0.046,FAKE
109,2,759,900,143,229,0.2191,FAKE
110,5,229,330,610,964,0.6341,REAL
110,4,458,902,163,254,0.1363,FAKE
110,3,77,905,216,325,0.0424,FAKE
110,2,765,899,144,230,0.219,FAKE
111,5,230,328,608,963,0.632,REAL
111,4,462,896,165,257,0.1261,FAKE
111,3,78,902,218,325,0.0379,FAKE
111,2,772,898,146,233,0.2111,FAKE
112,5,231,327,605,957,0.6261,REAL
112,4,465,891,167,261,0.1271,FAKE
112,3,78,897,219,328,0.0404,FAKE
112,2,778,894,149,236,0.2109,FAKE
113,5,234,325,601,947,0.6263,REAL
113,4,470,886,169,265,0.1224,FAKE
113,3,81,892,220,332,0.0411,FAKE
113,2,786,889,151,238,0.1937,FAKE
114,4,475,883,171,266,0.119,FAKE
114,3,81,885,222,336,0.0361,FAKE
114,2,796,883,152,238,0.1611,FAKE
115,4,481,881,173,266,0.1211,FAKE
115,3,83,881,225,340,0.0358,FAKE
115,2,805,880,152,241,0.1592,FAKE
116,4,485,880,174,268,0.1203,FAKE
116,3,82,879,228,345,0.0331,FAKE
116,2,815,880,154,243,0.1621,FAKE
117,4,486,871,180,279,0.124,FAKE
117,3,80,877,231,348,0.0279,FAKE
117,2,821,879,157,244,0.1569,FAKE
118,4,496,873,178,279,0.1104,FAKE
118,3,78,876,233,352,0.0316,FAKE
118,2,827,877,160,245,0.1552,FAKE
119,4,495,868,185,284,0.1085,FAKE
119,3,74,873,236,355,0.0303,FAKE
119,2,836,871,161,249,0.1531,FAKE
120,4,494,863,189,287,0.1049,FAKE
120,3,68,868,241,360,0.0324,FAKE
120,2,841,863,162,253,0.1569,FAKE
121,4,493,855,192,288,0.0887,FAKE
121,3,60,862,247,368,0.0331,FAKE
121,2,844,853,163,255,0.1448,FAKE
122,3,53,841,249,373,0.0302,FAKE
122,2,846,829,163,264,0.1407,FAKE
123,3,47,825,254,374,0.0355,FAKE
123,2,847,811,164,268,0.144,FAKE
124,3,43,806,258,375,0.0362,FAKE
124,2,847,793,165,269,0.1513,FAKE
125,3,41,787,259,384,0.0403,FAKE
125,2,845,775,166,268,0.153,FAKE
126,3,40,758,259,381,0.0371,FAKE
126,2,846,749,166,274,0.1595,FAKE
127,3,31,743,261,374,0.0342,FAKE
127,2,847,734,166,276,0.1681,FAKE
128,6,466,721,213,305,0.117,FAKE
128,3,25,735,264,370,0.0396,FAKE
128,2,848,724,167,277,0.1817,FAKE
129,6,464,709,214,311,0.1108,FAKE
129,3,18,728,268,369,0.0371,FAKE
129,2,848,713,169,278,0.1722,FAKE
130,6,460,704,215,312,0.1073,FAKE
130,3,8,722,274,372,0.0403,FAKE
130,2,846,707,170,277,0.1786,FAKE
131,6,457,699,218,313,0.1048,FAKE
131,3,2,713,276,380,0.0422,FAKE
131,2,846,699,172,278,0.1791,FAKE
132,6,452,691,220,316,0.1092,FAKE
132,2,848,693,173,278,0.1787,FAKE
133,6,448,682,224,319,0.1147,FAKE
133,2,851,683,174,282,0.1792,FAKE
134,6,445,674,228,324,0.1177,FAKE
134,2,854,673,179,290,0.1796,FAKE
135,6,445,669,232,330,0.1119,FAKE
135,2,857,667,184,298,0.1625,FAKE
136,6,447,666,237,337,0.116,FAKE
136,2,865,665,189,305,0.1573,FAKE
137,6,450,663,242,344,0.1198,FAKE
137,2,874,664,190,309,0.1544,FAKE
138,6,459,665,245,346,0.1193,FAKE
138,3,0,685,265,424,0.0479,FAKE
138,2,883,661,190,312,0.1559,FAKE
139,6,464,665,247,347,0.1194,FAKE
139,3,0,685,269,424,0.0465,FAKE
139,2,891,659,188,315,0.1595,FAKE
140,6,465,664,250,347,0.1283,FAKE
140,3,0,683,270,426,0.0506,FAKE
140,2,897,661,183,314,0.179,FAKE
141,6,463,665,252,348,0.1235,FAKE
141,2,898,657,182,319,0.1812,FAKE
142,6,453,664,254,352,0.1249,FAKE
142,2,894,658,184,320,0.1841,FAKE
143,6,447,668,254,354,0.1257,FAKE
143,2,887,662,186,320,0.1891,FAKE
144,6,441,674,253,351,0.1297,FAKE
144,2,879,669,190,319,0.1899,FAKE
145,6,432,680,253,348,0.1327,FAKE
145,2,870,675,193,319,0.2044,FAKE
146,6,426,683,253,347,0.1374,FAKE
146,2,865,677,196,321,0.2026,FAKE
147,6,423,685,253,346,0.1364,FAKE
147,2,861,677,199,322,0.1973,FAKE
148,6,424,686,252,346,0.1343,FAKE
148,2,861,678,200,323,0.203,FAKE
149,6,426,687,251,345,0.1355,FAKE
149,2,861,679,201,322,0.1985,FAKE
150,6,429,689,251,343,0.1333,FAKE
150,2,862,679,202,322,0.1987,FAKE
151,6,431,690,250,342,0.1319,FAKE
151,2,861,679,202,322,0.1917,FAKE
152,6,431,691,249,340,0.1233,FAKE
152,2,860,680,202,321,0.1875,FAKE
153,6,427,692,248,339,0.1214,FAKE
153,2,852,681,201,319,0.1741,FAKE
154,6,424,693,246,337,0.1251,FAKE
154,2,842,682,201,315,0.1748,FAKE
155,6,423,696,243,334,0.1245,FAKE
155,2,835,685,199,311,0.1798,FAKE
156,6,418,695,239,335,0.1263,FAKE
156,2,828,685,198,309,0.1785,FAKE
157,6,416,694,236,335,0.1257,FAKE
157,3,0,722,233,400,0.0532,FAKE
157,2,824,683,196,307,0.1729,FAKE
158,6,417,693,232,335,0.1224,FAKE
158,3,0,721,234,399,0.0553,FAKE
158,2,822,683,194,307,0.1752,FAKE
159,6,418,692,229,335,0.1189,FAKE
159,3,0,721,237,401,0.0582,FAKE
159,2,822,686,190,302,0.178,FAKE
160,6,419,693,227,333,0.1233,FAKE
160,3,1,718,239,400,0.0548,FAKE
160,2,816,691,188,295,0.1792,FAKE
161,6,420,693,225,331,0.1213,FAKE
161,3,1,719,242,399,0.0514,FAKE
161,2,814,693,186,291,0.1725,FAKE
162,6,420,695,224,328,0.1185,FAKE
162,3,0,719,243,397,0.0559,FAKE
162,2,813,693,183,290,0.1784,FAKE
163,6,418,696,223,324,0.1224,FAKE
163,3,0,720,242,395,0.0521,FAKE
163,2,809,694,180,288,0.183,FAKE
164,6,418,699,221,321,0.1207,FAKE
164,3,0,724,243,390,0.0538,FAKE
164,2,806,698,178,286,0.1783,FAKE
165,6,418,702,219,319,0.1236,FAKE
165,3,0,728,244,384,0.0534,FAKE
165,2,802,702,177,283,0.1736,FAKE
166,6,419,704,217,318,0.1255,FAKE
166,3,0,733,245,382,0.0463,FAKE
166,2,799,707,176,281,0.1758,FAKE
167,6,419,707,216,316,0.1235,FAKE
167,3,0,738,246,378,0.0447,FAKE
167,2,797,711,175,279,0.1819,FAKE
168,6,419,708,214,314,0.1325,FAKE
168,3,0,740,246,373,0.0471,FAKE
168,2,794,713,175,277,0.1785,FAKE
169,6,417,710,214,312,0.1241,FAKE
169,3,0,742,246,371,0.0464,FAKE
169,2,791,714,174,276,0.1796,FAKE
170,6,416,711,213,310,0.1254,FAKE
170,3,0,744,246,368,0.0445,FAKE
170,2,789,711,174,277,0.1792,FAKE
171,6,416,711,213,308,0.1226,FAKE
171,3,0,744,247,366,0.0441,FAKE
171,2,788,710,173,277,0.1886,FAKE
172,6,417,711,212,308,0.1312,FAKE
172,3,0,745,248,363,0.0477,FAKE
172,2,788,710,173,277,0.1904,FAKE
173,6,419,712,210,307,0.1335,FAKE
173,3,2,746,251,360,0.0444,FAKE
173,2,789,712,172,276,0.1947,FAKE
174,6,420,713,210,306,0.1345,FAKE
174,3,3,746,252,360,0.0434,FAKE
174,2,788,714,171,275,0.1928,FAKE
175,6,420,715,209,305,0.1324,FAKE
175,3,4,750,252,358,0.0423,FAKE
175,2,782,719,172,272,0.1883,FAKE
176,6,420,719,210,301,0.1403,FAKE
176,3,4,753,251,358,0.0445,FAKE
176,2,780,725,172,270,0.2,FAKE
177,6,419,723,211,298,0.1335,FAKE
177,3,5,756,250,360,0.0414,FAKE
177,2,778,730,171,268,0.195,FAKE
178,6,419,738,209,298,0.1308,FAKE
178,3,5,759,250,363,0.0428,FAKE
178,2,776,734,170,267,0.1937,FAKE
179,6,419,748,207,296,0.1201,FAKE
179,3,7,762,248,366,0.0374,FAKE
179,2,775,739,169,267,0.18,FAKE
180,6,421,759,206,292,0.1086,FAKE
180,3,8,783,248,366,0.0398,FAKE
180,2,777,754,167,264,0.1805,FAKE
181,6,423,777,205,287,0.1108,FAKE
181,3,12,797,247,365,0.0407,FAKE
181,2,777,768,165,263,0.1718,FAKE
182,6,424,787,204,287,0.117,FAKE
182,3,16,810,247,362,0.0386,FAKE
182,2,776,783,165,261,0.1724,FAKE
183,6,426,803,199,279,0.1167,FAKE
183,3,20,824,246,356,0.0376,FAKE
183,2,773,796,165,258,0.1747,FAKE
184,6,427,814,195,273,0.1216,FAKE
184,3,24,833,243,354,0.0377,FAKE
184,2,770,808,163,257,0.1769,FAKE
185,6,429,831,190,271,0.1134,FAKE
185,3,28,839,240,352,0.0342,FAKE
185,2,767,814,162,258,0.1655,FAKE
186,6,429,839,187,269,0.1142,FAKE
186,3,30,843,238,351,0.0372,FAKE
186,2,765,820,160,258,0.1706,FAKE
187,6,427,848,185,265,0.1175,FAKE
187,3,31,847,235,353,0.0395,FAKE
187,2,761,834,158,254,0.1727,FAKE
188,6,426,858,183,262,0.1178,FAKE
188,3,28,863,235,353,0.0405,FAKE
188,2,757,844,157,250,0.1759,FAKE
189,6,425,868,181,260,0.1125,FAKE
189,3,27,872,235,352,0.0415,FAKE
189,2,750,852,157,247,0.1691,FAKE
190,6,422,878,181,258,0.1218,FAKE
190,3,25,879,234,351,0.0414,FAKE
190,2,746,858,156,246,0.1764,FAKE
191,6,420,885,180,257,0.1226,FAKE
191,3,23,886,233,349,0.04,FAKE
191,2,744,865,156,246,0.177,FAKE
192,6,419,889,178,257,0.13,FAKE
192,3,21,895,232,347,0.0379,FAKE
192,2,742,871,155,246,0.1782,FAKE
193,6,418,894,176,256,0.1344,FAKE
193,3,20,902,231,345,0.0376,FAKE
193,2,739,878,156,245,0.1838,FAKE
194,7,253,347,573,965,0.6245,REAL
194,3,19,911,229,345,0.0353,FAKE
194,2,736,886,155,246,0.1713,FAKE
195,7,253,343,573,977,0.622,REAL
195,3,22,915,228,347,0.0298,FAKE
195,2,735,893,155,247,0.1675,FAKE
196,7,253,341,576,985,0.6034,REAL
196,3,25,935,229,349,0.0372,FAKE
196,2,737,903,153,246,0.1603,FAKE
197,7,251,342,583,995,0.6276,REAL
197,3,27,949,229,348,0.0397,FAKE
197,2,738,919,152,244,0.1641,FAKE
198,7,251,345,582,982,0.6142,REAL
198,3,28,961,229,345,0.0375,FAKE
198,2,737,932,151,243,0.1604,FAKE
199,7,252,353,579,963,0.6169,REAL
199,3,24,973,230,343,0.0341,FAKE
199,2,734,944,151,243,0.1666,FAKE
200,7,250,358,575,961,0.6138,REAL
200,3,21,985,228,340,0.0302,FAKE
200,2,727,955,150,244,0.1738,FAKE
201,7,250,360,572,955,0.5943,REAL
201,3,20,994,227,340,0.027,FAKE
201,2,721,968,150,243,0.1696,FAKE
202,7,247,361,571,963,0.5868,REAL
202,3,19,1015,227,339,0.0286,FAKE
202,2,718,977,149,244,0.1742,FAKE
203,7,247,358,567,964,0.5587,REAL
203,3,20,1030,226,335,0.0273,FAKE
203,2,717,993,147,242,0.18,FAKE
204,8,403,1043,172,238,0.1702,FAKE
204,7,250,361,563,960,0.5304,REAL
204,3,23,1043,225,336,0.0216,FAKE
204,2,717,1011,145,241,0.1894,FAKE
205,7,249,360,563,967,0.5326,REAL
205,3,29,1057,224,330,0.0179,FAKE
205,2,720,1027,145,241,0.1871,FAKE
206,7,250,352,560,953,0.5319,REAL
206,3,36,1067,221,330,0.0136,FAKE
206,2,723,1042,145,240,0.2336,FAKE
207,7,253,346,552,916,0.5136,REAL
207,3,38,1077,220,332,0.0157,FAKE
207,2,725,1053,145,240,0.2482,FAKE
208,8,421,1087,167,252,0.1842,FAKE
208,7,254,351,548,885,0.5038,REAL
208,3,39,1096,220,333,0.0243,FAKE
208,2,724,1068,144,238,0.2673,REAL
209,8,423,1099,165,251,0.1812,FAKE
209,7,256,378,543,806,0.4635,REAL
209,3,40,1105,219,333,0.0186,FAKE
209,2,723,1079,144,235,0.2855,REAL
210,8,422,1107,164,251,0.1828,FAKE
210,7,258,398,537,752,0.4314,REAL
210,3,40,1115,218,330,0.0142,FAKE
210,2,722,1089,144,233,0.2582,REAL
211,8,422,1116,164,251,0.1838,FAKE
211,7,258,416,531,710,0.404,REAL
211,3,41,1129,218,328,0.0112,FAKE
211,2,722,1099,144,233,0.2291,FAKE
212,8,423,1134,163,251,0.1686,FAKE
212,7,256,430,528,676,0.3799,REAL
212,3,42,1141,217,329,0.0109,FAKE
212,2,720,1110,145,234,0.2197,FAKE
213,8,424,1148,162,253,0.1627,FAKE
213,7,256,439,529,650,0.3576,REAL
