frame_number,track_id,x,y,w,h,spoof_score,spoof_label
128,584,519,812,414,627,0.5279,REAL
129,584,523,807,417,627,0.567,REAL
130,584,537,806,422,622,0.5491,REAL
131,584,543,798,425,622,0.5688,REAL
132,584,544,797,427,621,0.5601,REAL
133,584,543,796,429,619,0.576,REAL
134,584,531,793,429,624,0.5631,REAL
135,584,524,788,429,627,0.5782,REAL
136,584,519,778,429,630,0.5837,REAL
137,584,514,763,429,632,0.5667,REAL
138,584,507,752,430,634,0.5105,REAL
139,584,503,739,430,635,0.5667,REAL
140,584,502,731,428,633,0.5921,REAL
141,584,503,705,427,641,0.5993,REAL
142,584,504,691,425,643,0.5976,REAL
143,584,504,679,425,640,0.5792,REAL
144,584,506,672,427,636,0.5788,REAL
145,584,504,660,428,633,0.5726,REAL
146,584,502,648,429,633,0.5493,REAL
147,584,499,636,431,633,0.5561,REAL
148,584,494,623,433,636,0.5741,REAL
149,584,491,614,435,638,0.5851,REAL
150,584,492,611,436,639,0.5833,REAL
151,584,493,609,436,640,0.5847,REAL
152,584,492,608,436,641,0.5861,REAL
153,584,490,609,437,642,0.5823,REAL
154,584,489,612,436,640,0.5815,REAL
155,584,487,613,436,639,0.5898,REAL
156,584,485,618,435,639,0.5857,REAL
157,589,684,1720,90,136,0.083,FAKE
157,584,484,621,435,639,0.5809,REAL
158,589,679,1704,87,140,0.0909,FAKE
158,584,483,625,433,641,0.5785,REAL
159,589,672,1684,85,144,0.0727,FAKE
159,584,483,626,432,643,0.5808,REAL
160,584,480,626,433,644,0.5814,REAL
161,584,477,625,434,647,0.5771,REAL
162,584,474,624,436,650,0.5796,REAL
163,584,472,623,437,654,0.5744,REAL
164,584,472,621,437,656,0.576,REAL
165,584,471,620,438,658,0.5788,REAL
166,584,471,621,438,658,0.5736,REAL
167,584,471,622,438,658,0.5744,REAL
168,584,472,625,438,658,0.5723,REAL
169,584,474,625,437,658,0.574,REAL
170,584,474,626,436,657,0.5682,REAL
171,584,472,625,437,656,0.572,REAL
172,584,471,624,438,655,0.5668,REAL
173,584,470,623,439,654,0.5667,REAL
174,584,470,623,440,653,0.5698,REAL
175,584,470,624,440,652,0.5691,REAL
176,584,471,628,439,651,0.5714,REAL
177,584,472,631,438,649,0.5724,REAL
178,591,697,1505,69,105,0.124,FAKE
178,584,473,635,438,648,0.5733,REAL
179,591,696,1507,69,106,0.1308,FAKE
179,584,473,637,437,647,0.5747,REAL
180,591,697,1510,69,108,0.1197,FAKE
180,584,474,639,437,646,0.5741,REAL
181,591,699,1513,71,109,0.1264,FAKE
181,584,474,642,437,647,0.577,REAL
182,591,700,1515,71,111,0.1237,FAKE
182,584,476,642,437,647,0.5751,REAL
183,591,701,1514,71,112,0.1323,FAKE
183,584,477,641,437,647,0.5743,REAL
184,591,701,1513,71,113,0.129,FAKE
184,584,476,641,437,647,0.5753,REAL
185,591,699,1510,71,113,0.1385,FAKE
185,584,476,641,437,648,0.574,REAL
186,591,697,1508,71,111,0.1219,FAKE
186,584,476,641,437,648,0.5774,REAL
187,591,695,1508,70,109,0.1313,FAKE
187,584,476,640,436,648,0.5803,REAL
188,591,695,1507,70,109,0.1328,FAKE
188,584,477,640,436,648,0.5772,REAL
189,591,698,1504,70,109,0.1324,FAKE
189,584,478,640,435,648,0.5775,REAL
190,591,702,1502,70,110,0.1374,FAKE
190,584,480,641,435,648,0.5715,REAL
191,591,705,1501,71,109,0.1368,FAKE
191,584,482,642,434,648,0.5715,REAL
192,584,483,641,434,648,0.5733,REAL
193,584,484,641,434,648,0.5762,REAL
194,584,484,640,433,647,0.578,REAL
195,584,485,640,433,646,0.5751,REAL
196,592,9,316,67,331,0.342,REAL
196,584,485,641,433,646,0.5743,REAL
197,592,9,311,80,339,0.3924,REAL
197,584,486,641,433,646,0.5715,REAL
198,593,704,1508,76,116,0.1278,FAKE
198,592,8,314,94,346,0.4014,REAL
198,584,486,641,434,647,0.5755,REAL
199,593,704,1508,76,116,0.1302,FAKE
199,592,10,316,109,348,0.4003,REAL
199,584,486,641,433,647,0.5738,REAL
200,593,704,1507,76,116,0.1413,FAKE
200,592,11,316,122,349,0.4096,REAL
200,584,485,639,434,648,0.5727,REAL
201,593,704,1504,75,114,0.1279,FAKE
201,592,11,319,133,348,0.406,REAL
201,584,485,640,434,648,0.5674,REAL
202,593,705,1503,74,111,0.1333,FAKE
202,592,15,325,147,343,0.4224,REAL
202,584,484,638,434,650,0.5698,REAL
203,592,14,329,164,341,0.3792,REAL
203,584,484,639,434,650,0.5702,REAL
204,592,19,332,175,340,0.3858,REAL
204,584,483,638,434,650,0.5747,REAL
205,592,25,336,183,338,0.3696,REAL
205,584,482,638,434,649,0.5727,REAL
206,593,706,1501,72,110,0.1332,FAKE
206,592,37,352,190,333,0.3605,REAL
206,584,481,637,434,649,0.5765,REAL
207,593,705,1501,71,111,0.1318,FAKE
207,592,48,360,195,330,0.3515,REAL
207,584,481,637,434,650,0.5778,REAL
208,593,705,1502,71,111,0.1339,FAKE
208,592,60,366,197,327,0.3466,REAL
208,584,480,637,435,649,0.575,REAL
209,593,705,1503,71,113,0.1288,FAKE
209,592,76,375,194,319,0.3485,REAL
209,584,481,637,435,649,0.5735,REAL
210,593,704,1503,71,115,0.1474,FAKE
210,592,88,384,193,311,0.3448,REAL
210,584,481,637,434,649,0.5732,REAL
211,593,704,1504,71,116,0.1466,FAKE
211,592,98,393,191,305,0.3383,REAL
211,584,481,638,435,649,0.5732,REAL
212,593,703,1504,71,116,0.1485,FAKE
212,592,108,399,190,302,0.3345,REAL
212,584,481,639,434,649,0.572,REAL
213,593,703,1503,71,117,0.1526,FAKE
213,592,121,406,188,298,0.3396,REAL
213,584,481,641,435,648,0.5679,REAL
214,593,704,1504,72,118,0.1598,FAKE
214,592,131,412,187,295,0.3745,REAL
214,584,481,642,435,647,0.5674,REAL
215,593,704,1503,72,118,0.1501,FAKE
215,592,140,418,186,293,0.3701,REAL
215,584,482,643,435,647,0.5656,REAL
216,593,704,1502,72,118,0.1575,FAKE
216,592,148,421,186,291,0.3535,REAL
216,584,482,642,435,647,0.5656,REAL
217,593,704,1502,71,118,0.1493,FAKE
217,592,154,424,185,292,0.3861,REAL
217,584,482,642,434,647,0.5689,REAL
218,593,704,1501,71,117,0.1649,FAKE
218,592,163,425,182,293,0.4001,REAL
218,584,482,642,434,647,0.5684,REAL
219,593,704,1502,71,117,0.1538,FAKE
219,592,169,427,181,293,0.4105,REAL
219,584,482,643,434,646,0.5686,REAL
220,593,703,1502,71,117,0.1606,FAKE
220,592,172,429,181,293,0.3959,REAL
220,584,482,643,434,646,0.5703,REAL
221,593,702,1502,71,117,0.1563,FAKE
221,592,176,429,180,292,0.4154,REAL
221,584,481,643,435,646,0.5689,REAL
222,593,703,1503,71,117,0.1552,FAKE
222,592,179,430,179,292,0.4289,REAL
222,584,481,643,435,646,0.571,REAL
223,593,702,1503,71,117,0.1369,FAKE
223,592,181,431,179,292,0.4261,REAL
223,584,481,643,435,646,0.5714,REAL
224,593,702,1502,71,117,0.148,FAKE
224,592,182,430,178,292,0.4424,REAL
224,584,481,642,435,647,0.5713,REAL
225,593,703,1502,71,117,0.143,FAKE
225,592,183,431,177,292,0.431,REAL
225,584,481,642,435,647,0.5704,REAL
226,593,702,1502,71,118,0.1436,FAKE
226,592,183,431,176,292,0.4294,REAL
226,584,482,641,435,647,0.5734,REAL
227,593,703,1502,71,118,0.1384,FAKE
227,592,183,431,176,292,0.4296,REAL
227,584,482,642,434,647,0.5726,REAL
228,593,703,1504,71,118,0.1498,FAKE
228,592,182,431,176,291,0.439,REAL
228,584,482,644,434,647,0.5643,REAL
229,593,702,1506,71,118,0.1517,FAKE
229,592,181,431,175,291,0.425,REAL
229,584,482,644,435,647,0.5667,REAL
230,593,701,1509,71,116,0.1458,FAKE
230,592,180,431,175,290,0.439,REAL
230,584,482,644,435,646,0.566,REAL
231,593,700,1510,71,116,0.1445,FAKE
231,592,179,431,175,290,0.4376,REAL
231,584,482,645,435,645,0.5689,REAL
232,593,699,1510,71,115,0.1534,FAKE
232,592,178,431,175,290,0.4375,REAL
232,584,482,644,435,645,0.5705,REAL
233,593,700,1509,71,116,0.1526,FAKE
233,592,177,431,175,290,0.4285,REAL
233,584,482,644,435,645,0.5698,REAL
234,593,701,1508,71,116,0.1528,FAKE
234,592,176,432,175,289,0.4202,REAL
234,584,483,643,435,645,0.572,REAL
235,593,702,1508,71,117,0.1598,FAKE
235,592,175,432,175,289,0.4189,REAL
235,584,483,642,434,646,0.5707,REAL
236,593,702,1508,72,118,0.1515,FAKE
236,592,175,432,175,289,0.4283,REAL
236,584,483,641,434,646,0.5738,REAL
237,593,702,1510,72,117,0.1527,FAKE
237,592,174,432,175,289,0.4288,REAL
237,584,483,640,434,647,0.5708,REAL
238,593,701,1513,72,116,0.1249,FAKE
238,592,172,432,175,289,0.4325,REAL
238,584,482,640,434,647,0.5739,REAL
239,593,701,1516,72,116,0.1236,FAKE
239,592,171,432,175,289,0.4279,REAL
239,584,482,641,434,647,0.576,REAL
240,592,169,431,175,290,0.4397,REAL
240,584,481,642,434,647,0.5715,REAL
241,592,168,431,174,290,0.4274,REAL
241,584,480,645,434,646,0.5654,REAL
242,592,167,431,173,290,0.4416,REAL
242,584,479,646,435,645,0.5707,REAL
243,592,159,432,174,288,0.4182,REAL
243,584,478,647,435,645,0.5678,REAL
244,592,153,433,174,287,0.4058,REAL
244,584,477,648,436,646,0.5674,REAL
245,592,148,431,175,285,0.3989,REAL
245,584,476,647,436,647,0.567,REAL
246,592,142,430,176,284,0.389,REAL
246,584,475,646,438,647,0.575,REAL
247,592,136,429,177,282,0.3584,REAL
247,584,474,644,438,646,0.5731,REAL
248,592,130,427,177,281,0.3511,REAL
248,584,474,642,439,645,0.5751,REAL
249,592,126,425,177,281,0.359,REAL
249,584,475,642,438,644,0.5797,REAL
250,592,116,424,179,281,0.354,REAL
250,584,477,641,437,644,0.5857,REAL
251,592,108,424,179,280,0.3478,REAL
251,584,478,643,437,643,0.592,REAL
252,592,100,424,180,279,0.3447,REAL
252,584,476,642,437,642,0.5935,REAL
253,592,91,421,181,279,0.324,REAL
253,584,474,644,437,640,0.5931,REAL
254,592,83,419,181,279,0.3539,REAL
254,584,472,646,437,638,0.5926,REAL
255,592,71,418,181,278,0.3257,REAL
255,584,470,648,438,635,0.594,REAL
256,592,60,419,183,275,0.3437,REAL
256,584,469,648,438,634,0.5937,REAL
257,592,46,412,186,281,0.3214,REAL
257,584,468,649,439,633,0.5983,REAL
258,592,35,409,190,287,0.3226,REAL
258,584,467,651,440,631,0.5952,REAL
259,592,20,402,192,290,0.3206,REAL
259,584,466,653,440,629,0.5969,REAL
260,592,8,405,189,286,0.3323,REAL
260,584,464,653,441,627,0.5982,REAL
261,592,0,401,185,287,0.342,REAL
261,584,463,653,441,627,0.5976,REAL
262,584,462,654,442,627,0.5991,REAL
263,584,460,654,443,627,0.5998,REAL
264,584,458,655,444,626,0.5985,REAL
265,584,456,656,444,627,0.6018,REAL
266,584,455,658,445,628,0.6032,REAL
267,584,454,664,445,626,0.5968,REAL
268,584,454,663,444,624,0.601,REAL
269,584,453,666,443,622,0.6025,REAL
270,584,453,669,442,620,0.6022,REAL
271,584,452,673,442,617,0.5948,REAL
272,584,441,670,438,620,0.5945,REAL
273,584,436,671,435,622,0.5912,REAL
274,584,433,673,433,622,0.5786,REAL
275,584,431,667,432,623,0.5904,REAL
276,584,428,662,430,624,0.5937,REAL
277,584,425,661,431,624,0.5798,REAL
278,584,422,657,431,624,0.5844,REAL
279,584,421,655,428,622,0.5941,REAL
280,584,419,652,427,624,0.5934,REAL
281,584,416,658,426,623,0.5866,REAL
282,584,411,666,427,622,0.5244,REAL
283,584,406,678,426,621,0.5424,REAL
284,584,399,696,428,621,0.546,REAL
285,584,386,725,429,618,0.5412,REAL
286,584,379,739,429,617,0.596,REAL
287,584,374,743,430,619,0.5447,REAL
288,584,371,744,431,618,0.5527,REAL
289,584,357,741,433,621,0.5045,REAL
290,584,352,738,435,622,0.567,REAL
291,584,364,738,432,619,0.5413,REAL
292,584,372,714,433,624,0.5334,REAL
293,584,377,727,433,620,0.5434,REAL
294,584,382,733,436,618,0.4611,REAL
295,584,390,736,436,620,0.5002,REAL
296,584,398,736,436,624,0.5281,REAL
297,584,404,734,435,630,0.5319,REAL
298,584,410,729,434,635,0.5165,REAL
299,584,414,726,435,640,0.5244,REAL
300,584,419,699,438,653,0.5245,REAL
301,584,423,690,441,659,0.5097,REAL
302,584,429,682,442,668,0.5048,REAL
303,584,445,674,444,670,0.522,REAL
304,584,452,669,446,671,0.5226,REAL
305,584,459,663,448,674,0.5163,REAL
306,584,463,657,449,676,0.5223,REAL
307,584,465,654,450,678,0.5123,REAL
308,584,465,651,451,679,0.5108,REAL
309,584,463,650,452,678,0.5156,REAL
310,584,461,649,452,677,0.5202,REAL
311,584,458,647,453,676,0.5381,REAL
