frame_number,track_id,x,y,w,h,spoof_score,spoof_label
95,596,29,485,483,838,0.515,REAL
96,596,0,476,466,851,0.5294,REAL
114,597,815,935,155,282,0.5615,REAL
115,597,775,921,153,276,0.5989,REAL
116,597,741,908,152,272,0.6415,REAL
117,597,721,894,148,265,0.7821,REAL
118,597,716,886,144,259,0.8065,REAL
119,597,721,880,143,257,0.7435,REAL
120,597,732,875,143,250,0.7793,REAL
121,597,750,869,142,247,0.8345,REAL
122,597,766,865,140,241,0.8882,REAL
123,597,777,867,140,236,0.8879,REAL
124,597,783,872,140,234,0.8874,REAL
125,597,785,881,140,233,0.8521,REAL
126,597,784,888,141,234,0.7898,REAL
127,597,780,894,140,237,0.8108,REAL
128,597,772,897,139,238,0.8482,REAL
129,597,758,896,138,237,0.8214,REAL
130,597,740,896,138,241,0.4589,REAL
131,597,717,893,139,246,0.3989,REAL
132,597,699,892,138,246,0.5213,REAL
133,597,689,894,136,245,0.5845,REAL
134,597,685,898,134,243,0.5239,REAL
135,597,687,902,133,241,0.7818,REAL
136,597,689,915,134,243,0.7227,REAL
137,597,695,929,133,239,0.8045,REAL
138,597,706,951,133,239,0.6185,REAL
139,597,724,966,133,239,0.5324,REAL
140,597,751,976,132,236,0.5464,REAL
141,597,780,991,134,242,0.3884,REAL
142,597,806,999,136,243,0.3851,REAL
143,598,19,749,289,526,0.8492,REAL
143,597,830,999,136,244,0.7422,REAL
144,598,26,749,304,522,0.8431,REAL
144,597,844,998,137,245,0.6308,REAL
145,598,25,747,309,518,0.7756,REAL
145,597,844,995,139,244,0.457,REAL
146,598,23,748,313,510,0.8474,REAL
146,597,839,984,139,241,0.6441,REAL
147,598,21,746,317,507,0.8529,REAL
147,597,834,978,139,240,0.66,REAL
148,598,19,744,319,502,0.8152,REAL
148,597,831,974,140,239,0.6153,REAL
149,598,11,744,327,491,0.839,REAL
149,597,828,970,140,238,0.7207,REAL
150,598,6,748,330,481,0.7921,REAL
150,597,822,967,139,237,0.591,REAL
151,598,0,750,326,478,0.8595,REAL
151,597,815,965,137,238,0.6083,REAL
152,597,805,964,137,237,0.6742,REAL
153,597,799,964,137,237,0.6769,REAL
154,598,0,757,304,474,0.8978,REAL
154,597,795,965,138,236,0.7145,REAL
155,598,0,760,300,474,0.8518,REAL
155,597,795,965,137,236,0.6756,REAL
156,598,1,759,298,475,0.8239,REAL
156,597,802,968,137,236,0.5759,REAL
157,598,2,759,298,476,0.8414,REAL
157,597,807,967,135,236,0.7061,REAL
158,598,2,761,301,473,0.8569,REAL
158,597,812,969,135,239,0.7,REAL
159,598,3,762,305,470,0.8108,REAL
159,597,815,971,136,239,0.7082,REAL
160,598,2,759,308,470,0.8332,REAL
160,597,818,973,136,241,0.7548,REAL
161,598,3,759,312,469,0.7871,REAL
161,597,820,974,137,242,0.7412,REAL
162,598,5,762,319,464,0.7906,REAL
162,597,824,973,139,242,0.7192,REAL
163,598,4,764,323,461,0.7621,REAL
163,597,827,974,140,240,0.7391,REAL
164,598,10,760,322,468,0.7734,REAL
164,597,832,976,141,238,0.7277,REAL
165,598,12,757,322,474,0.7664,REAL
165,597,837,978,141,237,0.6836,REAL
166,598,14,757,323,478,0.7794,REAL
166,597,844,978,141,236,0.6838,REAL
167,598,14,755,324,479,0.7613,REAL
167,597,848,978,140,238,0.7002,REAL
168,598,14,754,327,478,0.7714,REAL
168,597,852,979,140,239,0.6939,REAL
169,598,13,755,328,478,0.7657,REAL
169,597,853,979,140,240,0.679,REAL
170,598,13,755,328,479,0.7921,REAL
170,597,852,979,140,240,0.6837,REAL
171,598,13,756,327,480,0.7639,REAL
171,597,851,980,140,240,0.6483,REAL
172,598,13,756,325,482,0.8016,REAL
172,597,849,981,140,237,0.6887,REAL
173,598,13,756,325,482,0.7973,REAL
173,597,848,983,141,233,0.6767,REAL
174,598,13,755,323,483,0.8128,REAL
174,597,842,984,141,232,0.7413,REAL
175,598,15,754,320,485,0.8132,REAL
175,597,840,984,142,233,0.7451,REAL
176,598,15,753,317,485,0.8267,REAL
176,597,838,984,142,232,0.7355,REAL
177,598,9,756,324,476,0.8196,REAL
177,597,837,983,143,232,0.7242,REAL
178,598,6,758,329,470,0.8535,REAL
178,597,837,982,143,233,0.7469,REAL
179,598,3,761,332,465,0.8553,REAL
179,597,837,982,143,233,0.75,REAL
180,598,9,759,326,471,0.8594,REAL
180,597,842,983,143,231,0.7083,REAL
181,598,11,756,322,476,0.8372,REAL
181,597,845,982,143,232,0.7376,REAL
182,598,14,755,320,480,0.8337,REAL
182,597,848,981,142,233,0.7432,REAL
183,598,14,754,320,482,0.808,REAL
183,597,852,980,141,236,0.7454,REAL
184,598,15,757,323,480,0.7991,REAL
184,597,858,979,141,239,0.7375,REAL
185,598,14,763,328,476,0.7733,REAL
185,597,866,977,142,239,0.7397,REAL
186,598,15,767,331,475,0.6962,REAL
186,597,881,979,144,239,0.6385,REAL
187,598,19,775,337,471,0.6137,REAL
187,597,898,992,147,245,0.5778,REAL
188,598,42,780,341,470,0.6301,REAL
188,597,923,998,145,250,0.4878,REAL
189,598,69,798,345,472,0.5999,REAL
189,597,951,1008,132,252,0.5723,REAL
190,598,92,807,349,472,0.6096,REAL
191,598,128,816,354,474,0.6356,REAL
192,598,181,821,352,480,0.6495,REAL
193,598,230,824,349,488,0.6253,REAL
194,598,282,820,352,506,0.6282,REAL
195,598,328,822,361,514,0.6028,REAL
196,598,381,821,372,530,0.6351,REAL
197,598,413,816,387,542,0.6491,REAL
198,598,439,806,403,556,0.6401,REAL
199,598,462,792,417,572,0.6135,REAL
200,598,472,776,436,594,0.5258,REAL
201,598,476,757,448,615,0.6185,REAL
202,598,474,732,459,645,0.5931,REAL
203,598,470,689,471,673,0.5402,REAL
204,598,461,655,481,699,0.5838,REAL
205,598,449,630,486,728,0.4435,REAL
206,598,410,614,510,759,0.6366,REAL
207,598,375,599,527,786,0.6245,REAL
208,598,343,584,540,809,0.3965,REAL
209,598,304,575,546,824,0.5923,REAL
210,598,269,570,551,839,0.5311,REAL
211,598,242,568,554,852,0.4104,REAL
212,598,215,567,551,857,0.6066,REAL
213,598,198,566,550,859,0.5574,REAL
214,598,192,567,548,862,0.6468,REAL
215,598,189,569,548,867,0.6438,REAL
216,598,190,568,548,871,0.6529,REAL
217,598,193,567,547,876,0.6998,REAL
218,598,197,568,544,875,0.6769,REAL
219,598,201,567,543,877,0.686,REAL
220,598,204,567,542,876,0.6992,REAL
221,598,206,567,541,872,0.6918,REAL
222,598,206,566,541,869,0.7081,REAL
223,598,208,566,541,863,0.7047,REAL
224,598,211,566,540,859,0.7141,REAL
225,598,213,564,538,857,0.7197,REAL
226,598,237,559,522,857,0.6792,REAL
227,598,240,557,529,865,0.6999,REAL
228,598,240,554,534,869,0.7115,REAL
229,598,252,557,521,862,0.692,REAL
230,598,260,556,511,858,0.7251,REAL
231,598,268,557,505,853,0.7029,REAL
232,598,273,560,500,846,0.7086,REAL
233,598,274,563,496,841,0.705,REAL
234,598,272,568,495,836,0.7207,REAL
235,598,270,571,493,833,0.7007,REAL
236,598,269,571,492,831,0.7,REAL
237,598,269,571,491,831,0.6913,REAL
238,598,273,569,492,824,0.669,REAL
239,598,280,565,491,819,0.6607,REAL
240,598,289,563,490,820,0.5054,REAL
