frame_number,track_id,x,y,w,h,spoof_score,spoof_label
151,577,277,491,401,647,0.3758,REAL
152,579,648,856,90,172,0.0403,FAKE
152,577,276,490,404,648,0.3843,REAL
153,579,649,843,89,172,0.0527,FAKE
153,577,276,491,406,651,0.3842,REAL
154,579,650,833,88,171,0.059,FAKE
154,577,275,487,409,654,0.3851,REAL
155,579,654,823,88,167,0.0661,FAKE
155,577,275,487,411,656,0.3891,REAL
156,579,660,817,87,165,0.0689,FAKE
156,577,275,485,412,660,0.3828,REAL
157,579,666,813,87,164,0.0519,FAKE
157,577,275,485,414,662,0.3785,REAL
158,579,673,809,86,163,0.0559,FAKE
158,577,275,484,415,664,0.3774,REAL
159,579,682,808,86,161,0.0465,FAKE
159,577,274,481,414,666,0.3742,REAL
160,579,690,807,87,160,0.0307,FAKE
160,577,273,478,413,668,0.3727,REAL
161,579,697,806,88,162,0.0159,FAKE
161,577,273,478,412,669,0.3751,REAL
162,579,703,804,91,165,0.0055,FAKE
162,577,273,476,411,670,0.3692,REAL
163,579,708,804,93,166,0.0052,FAKE
163,577,273,474,410,670,0.372,REAL
164,579,716,795,95,169,0.0061,FAKE
164,577,272,475,411,670,0.3773,REAL
165,579,727,790,98,175,0.0044,FAKE
165,577,273,475,412,670,0.3794,REAL
166,579,737,784,101,178,0.0041,FAKE
166,577,273,477,411,670,0.3737,REAL
167,579,748,776,104,178,0.0028,FAKE
167,577,273,478,411,669,0.3794,REAL
168,579,761,764,106,179,0.0028,FAKE
168,577,273,478,411,670,0.3811,REAL
169,579,776,750,109,178,0.0021,FAKE
169,577,272,478,414,670,0.3783,REAL
170,579,791,737,114,182,0.0032,FAKE
170,577,271,478,417,668,0.3811,REAL
171,579,803,727,118,186,0.0022,FAKE
171,577,270,478,420,669,0.3787,REAL
172,579,813,721,120,190,0.0025,FAKE
172,577,268,477,422,668,0.3781,REAL
173,579,819,709,123,194,0.0028,FAKE
173,577,267,476,424,668,0.3789,REAL
174,579,827,702,126,199,0.0021,FAKE
174,577,267,476,425,667,0.3757,REAL
175,579,832,698,129,205,0.0026,FAKE
175,577,266,475,426,669,0.3784,REAL
176,579,836,695,132,210,0.0038,FAKE
176,577,264,473,427,669,0.3802,REAL
177,579,840,693,135,215,0.0037,FAKE
177,577,263,472,428,669,0.381,REAL
178,579,849,690,138,221,0.007,FAKE
178,577,262,471,430,669,0.383,REAL
179,579,851,688,140,227,0.0059,FAKE
179,577,262,471,430,669,0.3811,REAL
180,579,855,695,142,235,0.0041,FAKE
180,577,263,472,431,669,0.3788,REAL
181,579,859,700,144,240,0.0051,FAKE
181,577,262,474,432,666,0.3761,REAL
182,579,858,706,145,243,0.0028,FAKE
182,577,262,473,432,667,0.3786,REAL
183,579,855,710,148,248,0.0017,FAKE
183,577,263,472,432,667,0.3792,REAL
184,579,855,710,150,251,0.001,FAKE
184,577,263,472,433,667,0.3839,REAL
185,579,855,708,152,254,0.0013,FAKE
185,577,263,472,433,666,0.3855,REAL
186,579,854,705,153,257,0.001,FAKE
186,577,262,473,433,666,0.3813,REAL
187,579,848,704,155,259,0.0023,FAKE
187,577,262,473,433,667,0.3772,REAL
188,579,832,704,158,257,0.0048,FAKE
188,577,261,474,434,666,0.377,REAL
189,579,819,703,159,257,0.0033,FAKE
189,577,261,472,433,668,0.3781,REAL
190,579,807,699,161,258,0.0041,FAKE
190,577,261,471,431,669,0.3778,REAL
191,579,799,696,161,260,0.0032,FAKE
191,577,262,470,429,670,0.3813,REAL
192,579,786,694,165,258,0.0024,FAKE
192,577,262,468,425,672,0.3794,REAL
193,579,778,677,166,262,0.0018,FAKE
193,577,264,467,419,674,0.3749,REAL
194,579,771,665,167,267,0.0018,FAKE
194,577,265,465,414,675,0.3694,REAL
195,579,763,653,168,271,0.0023,FAKE
195,577,265,463,407,676,0.3571,REAL
196,579,756,644,169,276,0.0013,FAKE
196,577,267,461,401,677,0.3544,REAL
197,579,752,640,171,278,0.0005,FAKE
197,577,270,462,396,679,0.3498,REAL
198,579,749,636,178,288,0.0033,FAKE
198,577,271,462,393,679,0.3491,REAL
199,579,754,639,182,298,0.0031,FAKE
199,577,273,463,392,679,0.3556,REAL
200,579,760,640,187,309,0.0055,FAKE
200,577,275,462,391,679,0.3549,REAL
201,579,764,654,194,313,0.0052,FAKE
201,577,276,462,391,679,0.3587,REAL
202,579,777,659,198,321,0.0037,FAKE
202,577,276,464,392,678,0.3608,REAL
203,579,786,658,205,329,0.0046,FAKE
203,577,275,463,394,677,0.3547,REAL
204,579,797,658,210,335,0.0048,FAKE
204,577,275,464,398,676,0.3638,REAL
205,579,808,654,214,345,0.0048,FAKE
205,577,275,466,402,675,0.3697,REAL
206,579,816,650,216,351,0.0054,FAKE
206,577,275,465,407,675,0.3656,REAL
207,579,818,649,219,354,0.0046,FAKE
207,577,275,466,410,674,0.3752,REAL
208,579,816,648,220,359,0.0048,FAKE
208,577,274,464,411,675,0.3651,REAL
209,579,812,648,220,361,0.0042,FAKE
209,577,273,463,412,675,0.3699,REAL
210,579,802,648,221,358,0.0072,FAKE
210,577,272,463,410,675,0.3693,REAL
211,579,793,648,222,354,0.0056,FAKE
211,577,272,461,408,675,0.3625,REAL
212,579,784,649,221,351,0.0092,FAKE
212,577,272,461,406,675,0.3542,REAL
213,579,775,650,219,346,0.0162,FAKE
213,577,273,459,403,676,0.3584,REAL
214,579,764,635,214,345,0.0084,FAKE
214,577,274,459,399,677,0.3524,REAL
215,579,754,631,209,343,0.0101,FAKE
215,577,275,458,396,678,0.3479,REAL
216,579,744,649,201,329,0.0201,FAKE
216,577,275,456,394,681,0.3481,REAL
217,579,730,663,195,314,0.0437,FAKE
217,577,276,453,391,682,0.3496,REAL
218,579,720,672,187,298,0.0299,FAKE
218,577,276,451,390,685,0.356,REAL
219,579,713,678,179,286,0.0242,FAKE
219,577,276,449,389,686,0.3586,REAL
220,579,708,686,171,275,0.02,FAKE
220,577,275,449,390,683,0.3484,REAL
221,579,701,696,166,264,0.0211,FAKE
221,577,273,451,391,682,0.3572,REAL
222,579,703,704,159,254,0.0166,FAKE
222,577,273,453,394,679,0.3593,REAL
223,579,712,712,153,244,0.0214,FAKE
223,577,272,454,396,678,0.362,REAL
224,579,721,720,148,234,0.0171,FAKE
224,577,272,454,398,677,0.3729,REAL
225,579,731,729,144,223,0.0149,FAKE
225,577,272,457,402,675,0.3742,REAL
226,579,742,734,140,216,0.0135,FAKE
226,577,272,461,405,672,0.373,REAL
227,579,752,738,136,210,0.016,FAKE
227,577,272,463,408,670,0.3717,REAL
228,579,762,741,133,204,0.0137,FAKE
228,577,273,463,411,668,0.3792,REAL
229,579,775,746,129,196,0.0088,FAKE
229,577,273,466,414,664,0.3737,REAL
230,579,789,748,125,191,0.0073,FAKE
230,577,275,468,415,663,0.3697,REAL
231,579,806,752,122,183,0.0076,FAKE
231,577,275,469,417,660,0.3717,REAL
232,579,828,753,119,180,0.0055,FAKE
232,577,277,471,417,660,0.3713,REAL
233,579,854,757,118,177,0.0068,FAKE
233,577,277,471,418,659,0.3732,REAL
234,579,887,762,114,176,0.007,FAKE
234,577,277,472,420,658,0.3774,REAL
235,579,922,766,112,176,0.0077,FAKE
235,577,276,472,420,657,0.3742,REAL
236,579,966,769,104,178,0.0098,FAKE
236,577,275,471,421,656,0.3751,REAL
237,577,274,470,422,654,0.3745,REAL
238,577,272,470,423,654,0.38,REAL
239,577,271,471,423,653,0.3781,REAL
240,577,269,471,423,653,0.3803,REAL
241,577,267,471,424,651,0.3834,REAL
242,577,266,471,425,650,0.3768,REAL
243,577,266,471,424,651,0.3749,REAL
244,577,266,471,425,651,0.3813,REAL
245,577,266,471,425,651,0.3769,REAL
246,577,268,470,425,652,0.3763,REAL
247,577,269,469,425,653,0.3823,REAL
248,577,272,468,425,653,0.37,REAL
249,577,274,472,425,651,0.3457,REAL
250,577,288,473,426,649,0.3209,REAL
251,577,298,468,428,650,0.298,REAL
252,577,306,469,429,647,0.3565,REAL
