frame_number,track_id,x,y,w,h,spoof_score,spoof_label
48,1,439,612,411,662,0.3966,REAL
49,2,67,1028,74,147,0.2867,REAL
49,1,441,612,411,662,0.3716,REAL
50,2,70,1037,70,141,0.2908,REAL
50,1,442,612,411,662,0.3991,REAL
51,2,73,1043,69,136,0.2537,REAL
51,1,443,612,411,662,0.3678,REAL
52,2,74,1046,68,131,0.2668,REAL
52,1,444,613,411,662,0.3793,REAL
53,2,76,1048,67,128,0.2472,FAKE
53,1,445,614,411,663,0.3924,REAL
54,2,76,1049,66,126,0.2371,FAKE
54,1,446,615,411,664,0.3853,REAL
55,2,77,1050,65,125,0.2253,FAKE
55,1,448,613,411,667,0.3933,REAL
56,2,78,1051,65,124,0.2168,FAKE
56,1,460,616,410,663,0.412,REAL
57,2,78,1051,65,123,0.2371,FAKE
57,1,465,617,412,660,0.3858,REAL
58,2,76,1053,64,122,0.2114,FAKE
58,1,467,620,414,656,0.3955,REAL
59,2,72,1051,67,126,0.2312,FAKE
59,1,469,620,415,655,0.3681,REAL
60,2,66,1049,68,130,0.2339,FAKE
60,1,470,621,417,654,0.3753,REAL
61,2,62,1051,68,129,0.2042,FAKE
61,1,473,620,418,654,0.3667,REAL
62,1,475,622,419,654,0.3787,REAL
63,1,477,624,421,654,0.3984,REAL
64,1,477,625,422,654,0.3807,REAL
65,1,479,625,422,654,0.383,REAL
66,1,479,625,423,654,0.384,REAL
67,1,481,624,423,653,0.4043,REAL
68,1,482,625,423,652,0.3878,REAL
69,1,484,627,423,652,0.387,REAL
70,1,486,627,423,652,0.3939,REAL
71,1,489,629,422,651,0.4005,REAL
72,1,491,630,421,651,0.3996,REAL
73,1,493,631,421,651,0.3778,REAL
74,3,23,1060,60,116,0.2204,FAKE
74,1,495,631,421,653,0.3882,REAL
75,3,31,1070,61,114,0.1945,FAKE
75,1,496,632,421,654,0.3971,REAL
76,3,38,1076,59,109,0.2372,FAKE
76,1,499,634,420,654,0.4,REAL
77,3,43,1077,59,108,0.2376,FAKE
77,1,501,635,420,655,0.4156,REAL
78,3,48,1077,59,107,0.2532,REAL
78,1,502,634,421,657,0.3735,REAL
79,3,51,1079,57,105,0.2122,FAKE
79,1,503,634,421,657,0.3866,REAL
80,3,57,1082,57,105,0.1902,FAKE
80,1,505,634,422,658,0.3918,REAL
81,1,506,636,422,658,0.3829,REAL
82,1,506,638,423,658,0.3921,REAL
83,1,507,640,423,658,0.3593,REAL
84,1,509,641,422,658,0.411,REAL
85,1,510,641,423,659,0.3815,REAL
86,1,513,642,423,659,0.3794,REAL
87,1,516,643,422,657,0.382,REAL
88,1,518,643,422,657,0.394,REAL
89,1,521,644,422,655,0.3667,REAL
90,1,523,647,422,651,0.3618,REAL
91,1,525,652,422,649,0.3457,REAL
92,1,538,654,423,649,0.4021,REAL
93,1,543,652,424,650,0.3826,REAL
94,1,544,652,425,652,0.3654,REAL
95,1,545,655,427,652,0.3247,REAL
96,1,544,656,426,652,0.3518,REAL
97,1,533,658,424,651,0.3313,REAL
98,1,528,658,422,650,0.3518,REAL
99,1,525,660,422,650,0.3376,REAL
100,1,522,657,423,650,0.3595,REAL
101,1,519,656,422,652,0.3645,REAL
102,1,516,655,422,654,0.3648,REAL
103,1,514,655,421,654,0.3699,REAL
104,1,511,655,421,656,0.3545,REAL
105,4,61,1089,61,123,0.1837,FAKE
105,1,508,653,421,657,0.3668,REAL
106,4,57,1089,61,121,0.2064,FAKE
106,1,504,650,421,659,0.348,REAL
107,4,55,1091,61,119,0.1772,FAKE
107,1,501,649,422,660,0.353,REAL
108,4,53,1091,61,118,0.1885,FAKE
108,1,498,648,421,662,0.3922,REAL
109,4,49,1092,60,118,0.1607,FAKE
109,1,495,650,421,660,0.4053,REAL
110,1,492,648,420,661,0.3676,REAL
111,1,490,648,420,663,0.3743,REAL
112,1,488,649,420,664,0.3595,REAL
113,4,40,1089,60,124,0.206,FAKE
113,1,487,649,420,665,0.371,REAL
114,4,37,1089,60,123,0.1938,FAKE
114,1,484,648,420,666,0.3646,REAL
115,4,36,1090,60,122,0.1952,FAKE
115,1,484,649,420,667,0.3579,REAL
116,4,34,1090,60,121,0.1991,FAKE
116,1,483,649,421,667,0.3691,REAL
117,4,34,1092,60,120,0.1824,FAKE
117,1,484,649,420,667,0.3556,REAL
118,4,33,1092,61,119,0.1683,FAKE
118,1,484,648,421,669,0.3443,REAL
119,4,33,1092,61,119,0.1652,FAKE
119,1,484,646,420,670,0.3717,REAL
120,1,484,646,420,672,0.3664,REAL
121,1,484,647,421,672,0.3763,REAL
122,1,483,647,421,671,0.3413,REAL
123,1,482,649,421,672,0.3597,REAL
124,1,481,650,422,670,0.3516,REAL
125,1,480,650,422,669,0.3426,REAL
126,1,480,650,422,669,0.3466,REAL
127,1,478,651,423,669,0.3658,REAL
128,1,476,651,423,668,0.3452,REAL
129,1,474,653,423,666,0.3526,REAL
130,1,473,653,423,666,0.3454,REAL
131,1,470,654,424,665,0.3661,REAL
132,1,470,654,424,664,0.3538,REAL
133,1,469,654,424,664,0.366,REAL
134,1,470,655,425,664,0.3471,REAL
135,1,470,656,425,662,0.3335,REAL
136,1,468,653,426,661,0.3531,REAL
137,1,467,652,427,661,0.3442,REAL
138,1,466,652,427,660,0.3562,REAL
139,1,465,652,427,660,0.3601,REAL
140,1,464,650,428,659,0.3547,REAL
141,1,464,651,428,658,0.3412,REAL
142,1,463,651,428,657,0.3803,REAL
143,1,464,650,428,659,0.3622,REAL
144,1,463,650,429,659,0.3769,REAL
145,1,464,649,428,659,0.3777,REAL
146,1,464,650,428,658,0.3762,REAL
147,1,464,650,428,658,0.3705,REAL
148,1,464,651,428,658,0.3748,REAL
149,1,465,650,428,659,0.3882,REAL
150,1,465,653,428,659,0.3762,REAL
151,1,465,653,428,660,0.382,REAL
152,1,465,653,428,661,0.3792,REAL
153,1,464,654,428,660,0.3942,REAL
154,1,465,654,428,661,0.4047,REAL
155,1,465,653,428,661,0.3895,REAL
156,1,465,652,428,662,0.4031,REAL
157,1,464,651,428,663,0.3919,REAL
158,1,466,651,428,664,0.3725,REAL
159,1,466,652,428,663,0.376,REAL
160,1,467,652,429,663,0.4048,REAL
161,1,467,652,429,664,0.4053,REAL
162,1,469,651,429,665,0.4028,REAL
163,1,470,652,429,666,0.4035,REAL
164,1,471,651,429,667,0.4095,REAL
165,1,471,653,429,666,0.3929,REAL
166,1,471,654,429,666,0.3941,REAL
167,1,471,654,429,665,0.3838,REAL
168,1,471,653,428,665,0.3998,REAL
169,1,470,653,428,665,0.3731,REAL
170,1,471,653,427,665,0.3829,REAL
171,1,471,653,427,665,0.3992,REAL
172,1,472,653,427,666,0.3872,REAL
173,1,472,654,427,666,0.3672,REAL
174,1,472,652,427,667,0.3853,REAL
175,1,473,649,427,669,0.3952,REAL
176,1,474,647,426,672,0.3921,REAL
177,1,476,645,426,673,0.3726,REAL
178,1,477,644,425,674,0.3864,REAL
179,1,479,643,425,676,0.3833,REAL
180,1,481,642,424,676,0.3815,REAL
181,1,483,643,423,678,0.3879,REAL
182,1,487,645,422,678,0.3664,REAL
183,1,490,645,421,678,0.3746,REAL
184,1,494,647,419,677,0.3649,REAL
185,1,496,647,419,678,0.3577,REAL
186,1,499,646,419,678,0.3571,REAL
187,1,502,649,420,676,0.348,REAL
188,1,506,653,421,673,0.3506,REAL
189,1,510,654,421,672,0.3583,REAL
190,1,514,652,420,672,0.386,REAL
191,1,516,653,419,670,0.3564,REAL
192,1,518,653,419,669,0.3848,REAL
193,1,518,653,419,668,0.378,REAL
194,1,517,653,419,668,0.3779,REAL
195,1,517,654,420,667,0.3757,REAL
196,1,516,657,421,667,0.3692,REAL
197,1,514,659,421,666,0.3852,REAL
198,1,514,658,420,667,0.3932,REAL
199,1,513,658,420,667,0.3594,REAL
200,1,514,659,420,667,0.3796,REAL
201,1,513,659,420,667,0.3709,REAL
202,1,512,659,420,667,0.3809,REAL
203,1,512,659,420,667,0.3841,REAL
204,1,512,659,420,668,0.3613,REAL
205,1,512,658,421,669,0.3601,REAL
206,1,512,658,421,669,0.3742,REAL
207,1,512,658,422,670,0.3717,REAL
208,7,39,1089,63,122,0.1979,FAKE
208,1,512,658,422,670,0.372,REAL
209,7,38,1090,63,123,0.2067,FAKE
209,1,512,658,421,670,0.3855,REAL
210,7,38,1090,63,123,0.2041,FAKE
210,1,514,658,421,670,0.3761,REAL
211,7,38,1090,64,123,0.2252,FAKE
211,1,515,658,421,670,0.3731,REAL
212,7,38,1092,64,124,0.243,FAKE
212,1,515,659,421,670,0.3794,REAL
213,7,38,1092,64,124,0.2488,FAKE
213,1,514,660,421,671,0.3824,REAL
214,7,37,1091,63,123,0.2119,FAKE
214,1,515,658,421,670,0.3563,REAL
215,7,36,1091,63,122,0.2098,FAKE
215,1,514,660,422,669,0.4053,REAL
216,7,36,1092,63,122,0.2496,FAKE
216,1,515,660,422,669,0.4102,REAL
217,7,36,1092,63,122,0.2246,FAKE
217,1,513,659,422,671,0.3894,REAL
218,7,35,1091,64,122,0.2306,FAKE
218,1,513,659,422,672,0.3756,REAL
219,7,34,1092,63,122,0.2182,FAKE
219,1,512,660,423,673,0.3737,REAL
220,1,510,657,424,676,0.3567,REAL
221,1,512,658,424,676,0.3675,REAL
