frame_number,track_id,x,y,w,h,spoof_score,spoof_label
54,572,424,411,175,237,0.1642,FAKE
55,572,430,410,174,235,0.1531,FAKE
56,572,427,409,174,233,0.1539,FAKE
57,572,432,405,174,233,0.1464,FAKE
58,572,435,402,173,233,0.1397,FAKE
59,572,436,398,171,234,0.1463,FAKE
60,572,437,393,170,236,0.186,FAKE
61,572,437,388,170,237,0.1878,FAKE
62,572,436,378,172,234,0.1775,FAKE
63,572,437,370,172,234,0.185,FAKE
64,572,437,364,171,234,0.1909,FAKE
65,572,437,358,171,235,0.197,FAKE
66,572,436,349,172,236,0.1977,FAKE
67,572,436,337,172,232,0.1878,FAKE
68,572,437,330,172,230,0.1923,FAKE
69,572,440,324,170,230,0.2019,FAKE
70,572,442,320,169,229,0.2034,FAKE
71,572,444,314,167,225,0.1925,FAKE
72,572,450,309,167,223,0.1939,FAKE
73,572,460,300,165,221,0.1949,FAKE
74,572,469,295,163,220,0.1757,FAKE
75,572,478,294,159,218,0.1482,FAKE
76,572,487,294,157,215,0.1165,FAKE
77,572,498,298,154,210,0.1034,FAKE
78,572,514,309,151,205,0.0546,FAKE
79,572,527,318,151,201,0.0548,FAKE
80,572,543,326,148,197,0.0599,FAKE
81,572,557,335,146,194,0.0718,FAKE
82,572,567,340,145,191,0.0761,FAKE
83,572,575,343,142,184,0.0732,FAKE
84,572,582,344,139,179,0.079,FAKE
85,572,586,342,137,177,0.0767,FAKE
86,572,587,339,134,175,0.0722,FAKE
87,572,588,339,133,174,0.0571,FAKE
88,572,587,338,132,172,0.048,FAKE
89,572,583,334,135,176,0.051,FAKE
90,572,578,334,136,180,0.0316,FAKE
91,572,575,334,137,182,0.0349,FAKE
92,572,573,333,139,184,0.0633,FAKE
93,572,574,331,140,186,0.0984,FAKE
94,572,576,331,140,186,0.1132,FAKE
95,572,579,331,140,185,0.1147,FAKE
96,572,580,331,140,186,0.0838,FAKE
97,572,581,332,141,187,0.0791,FAKE
98,572,582,333,141,188,0.0826,FAKE
99,572,582,333,141,188,0.098,FAKE
100,572,583,334,140,189,0.1558,FAKE
101,572,585,333,139,188,0.1774,FAKE
102,572,589,334,139,187,0.1642,FAKE
103,572,597,335,140,184,0.1505,FAKE
104,572,605,335,143,181,0.1403,FAKE
105,572,615,334,144,183,0.1451,FAKE
106,572,626,333,144,184,0.1423,FAKE
107,572,636,332,143,186,0.1381,FAKE
108,572,646,332,143,187,0.1433,FAKE
109,572,655,334,141,188,0.1448,FAKE
110,572,662,337,140,187,0.1371,FAKE
111,572,671,346,140,179,0.1436,FAKE
112,572,676,354,140,173,0.1583,FAKE
113,572,679,360,140,169,0.1583,FAKE
114,572,682,363,140,172,0.1738,FAKE
115,572,683,370,141,173,0.1768,FAKE
116,572,681,377,142,175,0.1978,FAKE
117,572,678,387,142,177,0.2001,FAKE
118,572,675,397,141,179,0.2005,FAKE
119,572,667,411,141,182,0.1939,FAKE
120,572,660,423,140,186,0.1388,FAKE
121,572,652,435,141,187,0.1385,FAKE
122,572,641,450,144,190,0.1433,FAKE
123,572,625,464,146,193,0.1457,FAKE
124,572,608,483,149,192,0.1609,FAKE
125,572,590,499,149,197,0.171,FAKE
126,572,576,513,149,201,0.178,FAKE
127,572,562,532,150,206,0.1861,FAKE
128,572,548,550,152,209,0.1854,FAKE
129,572,532,578,155,211,0.1848,FAKE
130,572,514,601,152,213,0.1859,FAKE
131,572,506,622,152,217,0.2017,FAKE
132,572,497,644,152,220,0.1907,FAKE
133,572,488,664,155,221,0.2124,FAKE
134,572,481,682,156,224,0.2099,FAKE
135,572,474,698,158,229,0.2166,FAKE
136,572,465,710,162,230,0.2369,FAKE
137,572,455,724,165,236,0.2201,FAKE
138,572,447,738,166,238,0.1988,FAKE
139,572,440,746,167,238,0.1759,FAKE
140,572,435,746,169,240,0.1305,FAKE
141,572,425,746,170,243,0.1303,FAKE
142,572,418,744,172,247,0.1303,FAKE
143,572,411,739,176,250,0.1206,FAKE
144,572,406,732,177,256,0.1181,FAKE
145,572,399,718,181,264,0.1426,FAKE
146,572,393,700,182,266,0.128,FAKE
147,572,387,688,184,268,0.1298,FAKE
