frame_number,track_id,x,y,w,h,spoof_score,spoof_label
148,577,279,497,402,642,0.715,REAL
149,579,636,917,93,171,0.435,REAL
149,577,279,494,401,644,0.7063,REAL
150,579,641,896,91,169,0.3739,REAL
150,577,278,492,400,645,0.7237,REAL
151,579,645,873,91,169,0.3736,REAL
151,577,277,490,401,647,0.7245,REAL
152,579,648,856,90,172,0.3214,REAL
152,577,276,489,404,649,0.7723,REAL
153,579,649,843,89,172,0.3496,REAL
153,577,276,490,406,651,0.7867,REAL
154,579,650,833,88,171,0.3556,REAL
154,577,275,487,409,654,0.7789,REAL
155,579,654,823,88,167,0.3666,REAL
155,577,275,487,411,657,0.8045,REAL
156,579,660,817,87,165,0.4608,REAL
156,577,275,485,412,660,0.7945,REAL
157,579,666,813,87,164,0.3918,REAL
157,577,275,485,414,662,0.7861,REAL
158,579,673,809,86,163,0.4912,REAL
158,577,275,484,415,665,0.7421,REAL
159,579,682,808,86,161,0.4955,REAL
159,577,274,481,414,667,0.761,REAL
160,579,690,807,87,160,0.3844,REAL
160,577,273,478,413,668,0.7661,REAL
161,579,697,806,88,162,0.3252,REAL
161,577,273,478,412,670,0.7678,REAL
162,579,703,804,91,165,0.3835,REAL
162,577,273,475,411,670,0.765,REAL
163,579,708,804,93,166,0.3388,REAL
163,577,272,474,410,671,0.7573,REAL
164,579,716,795,95,169,0.2553,REAL
164,577,272,475,411,671,0.7075,REAL
165,579,727,790,98,175,0.3397,REAL
165,577,273,474,412,671,0.6941,REAL
166,579,737,784,101,178,0.3366,REAL
166,577,273,476,411,670,0.6952,REAL
167,579,748,776,104,178,0.3223,REAL
167,577,274,478,411,670,0.6904,REAL
168,579,761,764,106,179,0.2626,REAL
168,577,273,478,411,671,0.7021,REAL
169,579,776,750,109,178,0.3129,REAL
169,577,273,477,413,671,0.697,REAL
170,579,791,737,114,182,0.2415,FAKE
170,577,272,478,416,669,0.7044,REAL
171,579,803,727,118,186,0.2289,FAKE
171,577,271,477,419,670,0.6824,REAL
172,579,813,721,120,190,0.2464,FAKE
172,577,269,477,421,669,0.6576,REAL
173,579,819,709,123,194,0.2217,FAKE
173,577,267,476,423,669,0.669,REAL
174,579,827,702,126,199,0.2533,REAL
174,577,267,476,425,668,0.649,REAL
175,579,832,698,129,205,0.2192,FAKE
175,577,267,474,425,670,0.6628,REAL
176,579,836,695,132,210,0.1932,FAKE
176,577,264,473,427,671,0.6546,REAL
177,579,840,693,135,215,0.211,FAKE
177,577,263,472,427,670,0.6323,REAL
178,579,849,690,138,221,0.2046,FAKE
178,577,262,471,429,670,0.6512,REAL
179,579,851,688,140,227,0.222,FAKE
179,577,262,471,430,671,0.6475,REAL
180,579,855,695,142,235,0.2097,FAKE
180,577,263,472,430,670,0.6621,REAL
181,579,859,700,144,240,0.2299,FAKE
181,577,262,473,432,667,0.6459,REAL
182,579,858,706,145,243,0.2323,FAKE
182,577,263,473,432,668,0.6665,REAL
183,579,855,710,148,248,0.2192,FAKE
183,577,264,471,431,668,0.6458,REAL
184,579,855,710,150,251,0.2053,FAKE
184,577,263,471,432,668,0.6507,REAL
185,579,855,708,152,254,0.2083,FAKE
185,577,263,471,432,667,0.651,REAL
186,579,854,705,153,257,0.2104,FAKE
186,577,262,472,432,667,0.651,REAL
187,579,848,704,155,259,0.2098,FAKE
187,577,262,473,433,667,0.6325,REAL
188,579,832,704,158,257,0.2004,FAKE
188,577,261,473,433,667,0.6331,REAL
189,579,819,703,159,257,0.1969,FAKE
189,577,261,472,432,669,0.6437,REAL
190,579,807,699,161,258,0.1848,FAKE
190,577,261,470,431,670,0.6246,REAL
191,579,799,696,161,260,0.1929,FAKE
191,577,262,469,428,671,0.6551,REAL
192,579,786,694,165,258,0.1928,FAKE
192,577,262,467,424,673,0.6353,REAL
193,579,778,677,166,262,0.1931,FAKE
193,577,264,467,419,674,0.664,REAL
194,579,771,665,167,267,0.1907,FAKE
194,577,265,465,413,675,0.6621,REAL
195,579,763,653,168,271,0.1974,FAKE
195,577,266,462,407,676,0.6554,REAL
196,579,756,644,169,276,0.2047,FAKE
196,577,268,461,401,677,0.6714,REAL
197,579,752,640,171,278,0.1999,FAKE
197,577,270,462,395,679,0.6382,REAL
198,579,749,636,178,288,0.2133,FAKE
198,577,271,461,392,680,0.6361,REAL
199,579,754,639,182,298,0.2226,FAKE
199,577,274,462,391,680,0.6239,REAL
200,579,760,640,187,309,0.2164,FAKE
200,577,275,462,391,680,0.6496,REAL
201,579,764,654,194,313,0.2086,FAKE
201,577,276,462,391,680,0.6622,REAL
202,579,777,659,198,321,0.2035,FAKE
202,577,277,463,391,679,0.6244,REAL
203,579,786,658,205,329,0.1941,FAKE
203,577,276,463,394,678,0.6399,REAL
204,579,797,658,210,335,0.1969,FAKE
204,577,276,464,397,676,0.6307,REAL
205,579,808,654,214,345,0.1995,FAKE
205,577,276,465,402,675,0.6281,REAL
206,579,816,650,216,351,0.2051,FAKE
206,577,276,464,406,676,0.6263,REAL
207,579,818,649,219,354,0.2018,FAKE
207,577,275,465,410,674,0.6172,REAL
208,579,816,648,220,359,0.1922,FAKE
208,577,274,464,410,676,0.6189,REAL
209,579,812,648,220,361,0.1925,FAKE
209,577,273,463,411,676,0.6516,REAL
210,579,802,648,221,358,0.1941,FAKE
210,577,273,462,410,676,0.6714,REAL
211,579,793,648,222,354,0.1894,FAKE
211,577,272,460,408,676,0.6619,REAL
212,579,784,649,221,351,0.1835,FAKE
212,577,272,460,405,676,0.6549,REAL
213,579,775,650,219,346,0.1861,FAKE
213,577,273,458,402,677,0.6471,REAL
214,579,764,635,214,345,0.1998,FAKE
214,577,274,459,399,678,0.633,REAL
215,579,754,631,209,343,0.2042,FAKE
215,577,275,457,396,679,0.6135,REAL
216,579,744,649,201,329,0.2053,FAKE
216,577,276,455,394,682,0.5814,REAL
217,579,730,663,195,314,0.2008,FAKE
217,577,276,452,391,683,0.6277,REAL
218,579,720,672,187,298,0.1967,FAKE
218,577,276,450,389,685,0.6447,REAL
219,579,713,678,179,286,0.1975,FAKE
219,577,276,449,388,686,0.6612,REAL
220,579,708,686,171,275,0.201,FAKE
220,577,275,449,390,684,0.6283,REAL
221,579,701,696,166,264,0.1853,FAKE
221,577,274,451,391,683,0.6203,REAL
222,579,703,704,159,254,0.186,FAKE
222,577,273,452,393,680,0.6078,REAL
223,579,712,712,153,244,0.1832,FAKE
223,577,272,453,395,679,0.5881,REAL
224,579,721,720,148,234,0.1881,FAKE
224,577,272,453,398,678,0.6167,REAL
225,579,731,729,144,223,0.193,FAKE
225,577,272,456,401,676,0.6128,REAL
226,579,742,734,140,216,0.1837,FAKE
226,577,272,459,405,673,0.6201,REAL
227,579,752,738,136,210,0.1932,FAKE
227,577,273,462,408,671,0.6227,REAL
228,579,762,741,133,204,0.2024,FAKE
228,577,273,463,411,669,0.6068,REAL
229,579,775,746,129,196,0.2185,FAKE
229,577,273,465,413,665,0.6096,REAL
230,579,789,748,125,191,0.2205,FAKE
230,577,275,468,415,664,0.6139,REAL
231,579,806,752,122,183,0.2383,FAKE
231,577,276,469,416,661,0.6191,REAL
232,579,828,753,119,180,0.2499,FAKE
232,577,277,470,417,661,0.613,REAL
233,579,854,757,118,177,0.2639,REAL
233,577,277,471,418,660,0.6132,REAL
234,579,887,762,114,176,0.3037,REAL
234,577,277,472,419,659,0.6085,REAL
235,579,922,766,112,176,0.3211,REAL
235,577,276,472,419,658,0.6184,REAL
236,579,966,769,104,178,0.27,REAL
236,577,275,470,420,657,0.5811,REAL
237,577,274,470,421,655,0.6336,REAL
238,577,273,470,422,655,0.6413,REAL
239,577,271,471,423,654,0.6551,REAL
240,577,269,471,423,653,0.6521,REAL
241,577,267,471,424,652,0.6574,REAL
242,577,266,471,424,651,0.6473,REAL
243,577,266,471,424,652,0.6587,REAL
244,577,266,471,424,652,0.6632,REAL
245,577,266,470,424,651,0.6692,REAL
246,577,268,469,424,652,0.6578,REAL
247,577,269,469,425,653,0.6842,REAL
248,577,271,468,424,653,0.6638,REAL
249,577,273,472,424,651,0.6023,REAL
250,577,288,472,426,650,0.4519,REAL
251,577,298,468,428,650,0.4837,REAL
252,577,306,469,429,647,0.6175,REAL
