frame_number,track_id,x,y,w,h,spoof_score,spoof_label
55,2,77,1050,65,125,0.0764,FAKE
55,1,448,613,411,667,0.5974,REAL
56,2,78,1051,65,124,0.0757,FAKE
56,1,460,616,410,663,0.5877,REAL
57,2,78,1051,65,123,0.0654,FAKE
57,1,465,617,412,660,0.5726,REAL
58,2,76,1053,64,122,0.072,FAKE
58,1,467,620,414,656,0.5738,REAL
59,2,72,1051,67,126,0.0742,FAKE
59,1,469,620,415,655,0.5831,REAL
60,2,66,1049,68,130,0.0849,FAKE
60,1,470,621,417,654,0.583,REAL
61,2,62,1051,68,129,0.0676,FAKE
61,1,473,620,418,654,0.5719,REAL
62,1,475,622,419,654,0.5728,REAL
63,1,477,624,421,654,0.5693,REAL
64,1,477,625,422,654,0.5705,REAL
65,1,479,625,422,654,0.5677,REAL
66,1,479,625,423,654,0.5712,REAL
67,1,481,624,423,653,0.5655,REAL
68,1,482,625,423,652,0.5706,REAL
69,1,484,627,423,652,0.5693,REAL
70,1,486,627,423,652,0.568,REAL
71,1,489,629,422,651,0.5708,REAL
72,1,491,630,421,651,0.5678,REAL
73,1,493,631,421,651,0.5655,REAL
74,3,23,1060,60,116,0.0822,FAKE
74,1,495,631,421,653,0.5637,REAL
75,3,31,1070,61,114,0.0778,FAKE
75,1,496,632,421,654,0.5654,REAL
76,3,38,1076,59,109,0.0592,FAKE
76,1,499,634,420,654,0.5661,REAL
77,3,43,1077,59,108,0.0601,FAKE
77,1,501,635,420,655,0.5671,REAL
78,3,48,1077,59,107,0.0729,FAKE
78,1,502,634,421,657,0.5699,REAL
79,3,51,1079,57,105,0.0898,FAKE
79,1,503,634,421,657,0.5652,REAL
80,3,57,1082,57,105,0.0856,FAKE
80,1,505,634,422,658,0.5701,REAL
81,1,506,636,422,658,0.5676,REAL
82,1,506,638,423,658,0.5672,REAL
83,1,507,640,423,658,0.5622,REAL
84,1,509,641,422,658,0.5697,REAL
85,1,510,641,423,659,0.5704,REAL
86,1,513,642,423,659,0.5734,REAL
87,1,516,643,422,657,0.5687,REAL
88,1,518,643,422,657,0.5632,REAL
89,1,521,644,422,655,0.559,REAL
90,1,523,647,422,651,0.5402,REAL
91,1,525,652,422,649,0.53,REAL
92,1,538,654,423,649,0.5477,REAL
93,1,543,652,424,650,0.5536,REAL
94,1,544,652,425,652,0.5548,REAL
95,1,545,655,427,652,0.5574,REAL
96,1,544,656,426,652,0.5531,REAL
97,1,533,658,424,651,0.5699,REAL
98,1,528,658,422,650,0.56,REAL
99,1,525,660,422,650,0.5542,REAL
100,1,522,657,423,650,0.5509,REAL
101,1,519,656,422,652,0.5557,REAL
102,1,516,655,422,654,0.5552,REAL
103,1,514,655,421,654,0.5517,REAL
104,1,511,655,421,656,0.5521,REAL
105,4,61,1089,61,123,0.0779,FAKE
105,1,508,653,421,657,0.5477,REAL
106,4,57,1089,61,121,0.0734,FAKE
106,1,504,650,421,659,0.5463,REAL
107,4,55,1091,61,119,0.0725,FAKE
107,1,501,649,422,660,0.5503,REAL
108,4,53,1091,61,118,0.0703,FAKE
108,1,498,648,421,662,0.5488,REAL
109,4,49,1092,60,118,0.0734,FAKE
109,1,495,650,421,660,0.5454,REAL
110,1,492,648,420,661,0.5465,REAL
111,1,490,648,420,663,0.5492,REAL
112,1,488,649,420,664,0.5456,REAL
113,4,40,1089,60,124,0.0851,FAKE
113,1,487,649,420,665,0.5435,REAL
114,4,37,1089,60,123,0.0875,FAKE
114,1,484,648,420,666,0.5507,REAL
115,4,36,1090,60,122,0.0884,FAKE
115,1,484,649,420,667,0.5475,REAL
116,4,34,1090,60,121,0.0901,FAKE
116,1,483,649,421,667,0.5491,REAL
117,4,34,1092,60,120,0.0909,FAKE
117,1,484,649,420,667,0.5441,REAL
118,4,33,1092,61,119,0.089,FAKE
118,1,484,648,421,669,0.5435,REAL
119,4,33,1092,61,119,0.0902,FAKE
119,1,484,646,420,670,0.5546,REAL
120,1,484,646,420,672,0.556,REAL
121,1,484,647,421,672,0.5538,REAL
122,1,483,647,421,671,0.5625,REAL
123,1,482,649,421,672,0.5511,REAL
124,1,481,650,422,670,0.5535,REAL
125,1,480,650,422,669,0.5557,REAL
126,1,480,650,422,669,0.5609,REAL
127,1,478,651,423,669,0.5553,REAL
128,1,476,651,423,668,0.5562,REAL
129,1,474,653,423,666,0.5553,REAL
130,1,473,653,423,666,0.5543,REAL
131,1,470,654,424,665,0.5606,REAL
132,1,470,654,424,664,0.5617,REAL
133,1,469,654,424,664,0.5615,REAL
134,1,470,655,425,664,0.5687,REAL
135,1,470,656,425,662,0.5617,REAL
136,1,468,653,426,661,0.5654,REAL
137,1,467,652,427,661,0.5648,REAL
138,1,466,652,427,660,0.5623,REAL
139,1,465,652,427,660,0.5654,REAL
140,1,464,650,428,659,0.5697,REAL
141,1,464,651,428,658,0.5654,REAL
142,1,463,651,428,657,0.5627,REAL
143,1,464,650,428,659,0.561,REAL
144,1,463,650,429,659,0.5617,REAL
145,1,464,649,428,659,0.5643,REAL
146,1,464,650,428,658,0.5638,REAL
147,1,464,650,428,658,0.5611,REAL
148,1,464,651,428,658,0.5644,REAL
149,1,465,650,428,659,0.5717,REAL
150,1,465,653,428,659,0.57,REAL
151,1,465,653,428,660,0.5707,REAL
152,1,465,653,428,661,0.5703,REAL
153,1,464,654,428,660,0.5659,REAL
154,1,465,654,428,661,0.5711,REAL
155,1,465,653,428,661,0.5733,REAL
156,1,465,652,428,662,0.5737,REAL
157,1,464,651,428,663,0.5715,REAL
158,1,466,651,428,664,0.5733,REAL
159,1,466,652,428,663,0.5702,REAL
160,1,467,652,429,663,0.5733,REAL
161,1,467,652,429,664,0.5798,REAL
162,1,469,651,429,665,0.5803,REAL
163,1,470,652,429,666,0.576,REAL
164,1,471,651,429,667,0.5754,REAL
165,1,471,653,429,666,0.576,REAL
166,1,471,654,429,666,0.5788,REAL
167,1,471,654,429,665,0.5764,REAL
168,1,471,653,428,665,0.5798,REAL
169,1,470,653,428,665,0.5807,REAL
170,1,471,653,427,665,0.5813,REAL
171,1,471,653,427,665,0.5782,REAL
172,1,472,653,427,666,0.5773,REAL
173,1,472,654,427,666,0.5759,REAL
174,1,472,652,427,667,0.5795,REAL
175,1,473,649,427,669,0.5828,REAL
176,1,474,647,426,672,0.5871,REAL
177,1,476,645,426,673,0.5836,REAL
178,1,477,644,425,674,0.5809,REAL
179,1,479,643,425,676,0.5791,REAL
180,1,481,642,424,676,0.5849,REAL
181,1,483,643,423,678,0.5796,REAL
182,1,487,645,422,678,0.583,REAL
183,1,490,645,421,678,0.5769,REAL
184,1,494,647,419,677,0.5773,REAL
185,1,496,647,419,678,0.5764,REAL
186,1,499,646,419,678,0.5682,REAL
187,1,502,649,420,676,0.5581,REAL
188,1,506,653,421,673,0.539,REAL
189,1,510,654,421,672,0.5599,REAL
190,1,514,652,420,672,0.5611,REAL
191,1,516,653,419,670,0.5616,REAL
192,1,518,653,419,669,0.5616,REAL
193,1,518,653,419,668,0.5559,REAL
194,1,517,653,419,668,0.5623,REAL
195,1,517,654,420,667,0.5602,REAL
196,1,516,657,421,667,0.5488,REAL
197,1,514,659,421,666,0.5508,REAL
198,1,514,658,420,667,0.5517,REAL
199,1,513,658,420,667,0.5521,REAL
200,1,514,659,420,667,0.5521,REAL
201,1,513,659,420,667,0.5493,REAL
202,1,512,659,420,667,0.5542,REAL
203,1,512,659,420,667,0.5547,REAL
204,1,512,659,420,668,0.5544,REAL
205,1,512,658,421,669,0.5551,REAL
206,1,512,658,421,669,0.5548,REAL
207,1,512,658,422,670,0.5584,REAL
208,7,39,1089,63,122,0.0897,FAKE
208,1,512,658,422,670,0.5635,REAL
209,7,38,1090,63,123,0.0908,FAKE
209,1,512,658,421,670,0.5637,REAL
210,7,38,1090,63,123,0.0907,FAKE
210,1,514,658,421,670,0.559,REAL
211,7,38,1090,64,123,0.0886,FAKE
211,1,515,658,421,670,0.5558,REAL
212,7,38,1092,64,124,0.0974,FAKE
212,1,515,659,421,670,0.5623,REAL
213,7,38,1092,64,124,0.0893,FAKE
213,1,514,660,421,671,0.5624,REAL
214,7,37,1091,63,123,0.0847,FAKE
214,1,515,658,421,670,0.5627,REAL
215,7,36,1091,63,122,0.0795,FAKE
215,1,514,660,422,669,0.5617,REAL
216,7,36,1092,63,122,0.0837,FAKE
216,1,515,660,422,669,0.5682,REAL
217,7,36,1092,63,122,0.0796,FAKE
217,1,513,659,422,671,0.5726,REAL
218,7,35,1091,64,122,0.075,FAKE
218,1,513,659,422,672,0.5653,REAL
219,7,34,1092,63,122,0.0793,FAKE
219,1,512,660,423,673,0.5596,REAL
220,1,510,657,424,676,0.5458,REAL
221,1,512,658,424,676,0.5449,REAL
