frame_number,track_id,x,y,w,h,spoof_score,spoof_label
33,601,256,1316,185,296,0.2352,FAKE
33,599,303,416,472,704,0.2259,FAKE
34,601,248,1331,194,305,0.2013,FAKE
34,599,303,417,474,702,0.2199,FAKE
35,601,248,1329,204,318,0.1863,FAKE
35,599,304,416,475,701,0.1894,FAKE
36,601,259,1305,213,325,0.154,FAKE
36,599,307,415,475,698,0.2022,FAKE
37,601,275,1251,220,335,0.1945,FAKE
37,599,306,416,478,684,0.278,REAL
38,601,293,1204,224,335,0.1456,FAKE
38,599,307,426,480,685,0.364,REAL
39,601,292,1157,226,337,0.1436,FAKE
39,599,306,431,479,695,0.3359,REAL
40,601,276,1125,227,330,0.1708,FAKE
40,599,305,424,479,696,0.3294,REAL
41,601,246,1089,227,334,0.1946,FAKE
41,599,303,424,478,709,0.4355,REAL
42,601,215,1078,227,332,0.2069,FAKE
42,599,302,429,476,725,0.427,REAL
43,601,191,1072,229,334,0.2255,FAKE
43,599,303,423,475,735,0.4583,REAL
44,601,181,1085,228,334,0.2119,FAKE
44,599,305,413,476,726,0.4701,REAL
45,601,178,1095,228,332,0.2098,FAKE
45,599,306,408,477,710,0.4321,REAL
46,601,184,1102,226,329,0.1921,FAKE
46,599,308,407,479,701,0.4285,REAL
47,601,196,1103,229,328,0.1839,FAKE
47,599,309,410,481,698,0.4412,REAL
48,601,212,1083,230,334,0.1994,FAKE
48,599,312,427,477,720,0.421,REAL
49,601,220,1074,231,334,0.1953,FAKE
49,599,315,430,475,735,0.4074,REAL
50,601,228,1065,231,327,0.1877,FAKE
50,599,316,429,474,746,0.4015,REAL
51,601,228,1054,229,323,0.1853,FAKE
51,599,304,422,488,809,0.3592,REAL
52,601,226,1041,227,321,0.1875,FAKE
52,599,295,433,501,923,0.2301,FAKE
53,601,217,1032,227,320,0.1838,FAKE
53,599,287,414,511,1018,0.2123,FAKE
54,601,211,1013,223,318,0.1979,FAKE
55,601,210,1004,219,315,0.1985,FAKE
56,601,209,1000,215,313,0.2075,FAKE
57,601,211,1002,210,309,0.2074,FAKE
58,601,216,1011,202,300,0.2062,FAKE
59,602,341,426,419,779,0.3589,REAL
59,601,222,1020,196,290,0.196,FAKE
60,602,311,432,466,945,0.2795,REAL
60,601,236,1022,188,281,0.2036,FAKE
61,602,325,426,449,855,0.3345,REAL
61,601,243,1026,182,272,0.2024,FAKE
62,602,330,431,439,795,0.3445,REAL
62,601,249,1032,176,262,0.2038,FAKE
63,602,332,440,435,762,0.3522,REAL
63,601,250,1042,172,249,0.2063,FAKE
64,602,335,436,429,732,0.3546,REAL
64,601,252,1050,166,242,0.2102,FAKE
65,602,335,443,426,724,0.3337,REAL
65,601,256,1063,160,237,0.2054,FAKE
66,602,335,451,423,732,0.2868,REAL
66,601,261,1071,154,234,0.1989,FAKE
67,602,336,451,423,732,0.2904,REAL
67,601,273,1075,148,232,0.1826,FAKE
68,602,337,449,423,738,0.2994,REAL
68,601,288,1074,144,229,0.1753,FAKE
69,602,336,450,424,742,0.3019,REAL
69,601,303,1074,141,225,0.1805,FAKE
70,602,337,451,425,746,0.2961,REAL
70,601,313,1075,137,221,0.1757,FAKE
71,602,335,449,426,745,0.2908,REAL
71,601,317,1071,136,215,0.192,FAKE
72,602,334,449,426,749,0.2909,REAL
72,601,318,1070,135,211,0.2048,FAKE
73,602,333,446,428,751,0.2944,REAL
73,601,317,1077,133,209,0.1884,FAKE
74,602,332,446,430,752,0.3135,REAL
74,601,316,1080,132,209,0.1846,FAKE
75,602,331,443,432,749,0.3412,REAL
75,601,316,1081,131,209,0.1843,FAKE
76,602,331,444,434,748,0.3371,REAL
76,601,317,1082,130,209,0.1882,FAKE
77,602,333,445,435,743,0.3035,REAL
77,601,318,1083,129,211,0.1933,FAKE
78,602,333,444,437,737,0.3192,REAL
78,601,318,1084,129,211,0.2096,FAKE
79,602,332,444,439,726,0.3165,REAL
79,601,317,1084,129,212,0.2216,FAKE
80,602,329,447,442,718,0.324,REAL
80,601,315,1086,130,212,0.2179,FAKE
81,602,327,443,447,701,0.3397,REAL
81,601,313,1089,131,211,0.222,FAKE
82,602,326,450,450,696,0.3155,REAL
82,601,313,1094,132,210,0.2261,FAKE
83,602,326,453,452,696,0.2984,REAL
83,601,313,1095,132,210,0.219,FAKE
84,602,325,453,454,695,0.3044,REAL
84,601,316,1099,133,209,0.2156,FAKE
85,602,324,455,455,690,0.3047,REAL
85,601,323,1103,133,210,0.2196,FAKE
86,602,322,457,459,683,0.3297,REAL
86,601,335,1114,135,211,0.2063,FAKE
87,602,320,452,461,664,0.3328,REAL
87,601,355,1132,134,209,0.1852,FAKE
88,602,317,450,463,650,0.2772,REAL
88,601,387,1153,133,212,0.1855,FAKE
89,602,318,460,463,649,0.2277,FAKE
90,602,317,467,464,661,0.2091,FAKE
91,602,314,466,464,671,0.2024,FAKE
92,602,313,468,461,691,0.1965,FAKE
93,602,314,464,460,707,0.1888,FAKE
94,602,314,460,460,718,0.1929,FAKE
95,602,316,456,461,725,0.1891,FAKE
96,602,317,455,461,729,0.1932,FAKE
97,602,320,455,462,730,0.1839,FAKE
98,602,324,454,463,732,0.1883,FAKE
99,602,326,455,465,731,0.1858,FAKE
100,602,329,454,466,732,0.1909,FAKE
101,602,331,456,467,732,0.1738,FAKE
102,602,350,455,462,735,0.179,FAKE
103,602,359,455,458,736,0.1738,FAKE
104,602,365,455,456,738,0.195,FAKE
105,602,370,454,455,739,0.1929,FAKE
106,602,371,454,454,740,0.204,FAKE
107,602,374,453,454,742,0.2275,FAKE
108,602,378,449,453,744,0.2284,FAKE
109,602,382,449,453,744,0.2397,FAKE
110,602,385,447,452,746,0.2564,REAL
111,602,387,444,451,748,0.2672,REAL
112,602,387,445,451,748,0.2383,FAKE
113,602,386,446,450,749,0.2499,FAKE
114,602,386,447,449,750,0.2478,FAKE
115,602,384,448,449,749,0.247,FAKE
116,602,381,447,449,749,0.236,FAKE
117,602,377,448,449,748,0.2636,REAL
118,602,376,446,449,748,0.2559,REAL
119,602,376,445,449,747,0.2405,FAKE
120,602,376,443,449,747,0.2449,FAKE
121,602,377,445,448,746,0.2601,REAL
122,602,379,446,448,747,0.2582,REAL
123,602,379,446,449,746,0.2464,FAKE
124,602,381,449,450,745,0.25,REAL
125,602,380,451,450,744,0.2468,FAKE
126,602,378,453,450,744,0.2486,FAKE
127,602,376,454,450,744,0.2106,FAKE
128,602,371,454,450,744,0.2006,FAKE
129,602,368,454,449,743,0.1847,FAKE
130,602,350,456,453,739,0.2022,FAKE
131,602,341,456,456,738,0.2017,FAKE
132,602,335,454,459,738,0.1966,FAKE
133,602,333,454,460,736,0.2076,FAKE
134,602,331,455,462,736,0.1962,FAKE
135,602,330,456,463,735,0.1903,FAKE
136,602,329,457,464,736,0.18,FAKE
137,602,327,455,465,736,0.1852,FAKE
138,602,326,456,466,735,0.1777,FAKE
139,602,325,457,466,734,0.1781,FAKE
140,602,324,455,466,733,0.1815,FAKE
141,602,323,453,466,734,0.1781,FAKE
142,602,323,453,467,733,0.1796,FAKE
143,602,322,452,468,732,0.1781,FAKE
144,602,321,451,469,733,0.1802,FAKE
145,602,320,450,469,734,0.1801,FAKE
146,602,319,450,470,735,0.1797,FAKE
147,602,321,450,470,736,0.1839,FAKE
148,602,321,450,471,737,0.176,FAKE
149,602,321,452,471,738,0.18,FAKE
150,602,321,453,471,738,0.1797,FAKE
151,602,321,455,471,739,0.1767,FAKE
152,602,323,455,471,739,0.1838,FAKE
153,602,325,458,471,739,0.1835,FAKE
154,602,326,458,473,739,0.1779,FAKE
155,606,730,1212,123,190,0.1914,FAKE
155,602,326,457,474,740,0.1889,FAKE
156,606,729,1194,118,178,0.1971,FAKE
156,602,327,456,475,738,0.2014,FAKE
157,606,721,1171,121,187,0.2032,FAKE
157,602,327,454,475,738,0.2102,FAKE
158,606,719,1163,117,184,0.205,FAKE
158,602,327,452,474,737,0.217,FAKE
159,606,711,1157,120,188,0.2113,FAKE
159,602,328,451,473,737,0.2173,FAKE
160,606,702,1156,122,192,0.2076,FAKE
160,602,329,450,472,737,0.2266,FAKE
161,606,694,1155,123,195,0.2064,FAKE
161,602,330,449,471,737,0.2302,FAKE
162,606,683,1155,124,198,0.2084,FAKE
162,602,331,448,471,737,0.2297,FAKE
163,606,672,1155,126,201,0.2046,FAKE
163,602,331,448,472,735,0.2123,FAKE
164,606,659,1156,127,203,0.2087,FAKE
164,602,330,447,473,732,0.2074,FAKE
165,606,648,1156,126,207,0.2002,FAKE
165,602,329,446,475,731,0.211,FAKE
166,606,635,1156,127,209,0.2013,FAKE
166,602,329,446,476,727,0.212,FAKE
167,606,619,1153,128,212,0.1973,FAKE
167,602,329,448,478,723,0.2128,FAKE
168,606,605,1149,128,218,0.1993,FAKE
168,602,328,449,480,719,0.2173,FAKE
169,606,586,1138,133,219,0.2003,FAKE
169,602,327,449,484,716,0.2273,FAKE
170,606,567,1129,134,224,0.2008,FAKE
170,602,326,449,486,712,0.234,FAKE
171,606,539,1132,137,224,0.2128,FAKE
171,602,325,447,489,707,0.224,FAKE
172,606,505,1141,139,228,0.2016,FAKE
172,602,323,445,489,704,0.2294,FAKE
173,606,466,1147,143,231,0.2019,FAKE
173,602,322,443,489,698,0.205,FAKE
174,606,425,1156,150,235,0.2001,FAKE
174,602,322,444,486,700,0.1987,FAKE
175,606,383,1167,155,245,0.2162,FAKE
175,602,324,441,482,701,0.1973,FAKE
176,606,339,1194,161,255,0.2101,FAKE
176,602,325,437,480,701,0.1886,FAKE
177,606,300,1211,172,278,0.2232,FAKE
177,602,326,434,478,707,0.1834,FAKE
178,606,266,1230,180,297,0.2311,FAKE
178,602,327,434,477,711,0.1751,FAKE
179,606,232,1254,190,312,0.2189,FAKE
179,602,328,434,475,714,0.1793,FAKE
180,606,211,1271,198,324,0.2132,FAKE
180,602,328,432,475,716,0.176,FAKE
181,606,192,1279,207,340,0.2011,FAKE
181,602,328,431,475,717,0.1827,FAKE
182,606,179,1282,219,359,0.2022,FAKE
182,602,327,431,475,719,0.1865,FAKE
183,606,171,1304,229,375,0.1953,FAKE
183,602,327,430,476,717,0.2121,FAKE
184,606,157,1323,240,388,0.2004,FAKE
184,602,327,431,478,716,0.2181,FAKE
185,606,147,1334,249,403,0.2019,FAKE
185,602,326,433,479,714,0.2087,FAKE
186,606,135,1361,258,414,0.1938,FAKE
186,602,326,436,479,718,0.2063,FAKE
187,606,122,1384,265,425,0.1999,FAKE
187,602,325,436,479,721,0.203,FAKE
188,606,113,1414,271,435,0.1947,FAKE
188,602,325,436,478,724,0.1979,FAKE
189,606,110,1435,277,445,0.1893,FAKE
189,602,325,434,478,728,0.207,FAKE
190,606,109,1444,282,455,0.1928,FAKE
190,602,325,433,477,730,0.2037,FAKE
191,606,111,1448,287,464,0.1917,FAKE
191,602,325,434,477,732,0.2051,FAKE
192,606,114,1447,291,468,0.1883,FAKE
192,602,325,431,477,733,0.2108,FAKE
193,606,114,1443,297,469,0.1689,FAKE
193,602,326,432,477,735,0.2157,FAKE
194,606,115,1431,302,465,0.1582,FAKE
194,602,326,431,477,735,0.2029,FAKE
195,606,112,1421,304,459,0.158,FAKE
195,602,327,430,478,734,0.2102,FAKE
196,606,107,1393,301,460,0.1815,FAKE
196,602,326,429,478,735,0.2114,FAKE
197,606,94,1377,298,457,0.1759,FAKE
197,602,326,428,478,732,0.2185,FAKE
198,606,85,1364,298,451,0.1721,FAKE
198,602,325,428,479,728,0.2188,FAKE
199,606,78,1350,298,448,0.1671,FAKE
199,602,325,429,480,723,0.2215,FAKE
200,606,80,1324,291,446,0.1855,FAKE
200,602,324,428,481,719,0.2181,FAKE
201,606,82,1307,286,445,0.182,FAKE
201,602,324,428,482,716,0.2306,FAKE
202,606,90,1296,278,436,0.1768,FAKE
202,602,324,428,482,713,0.2269,FAKE
203,606,101,1288,269,426,0.182,FAKE
203,602,324,430,482,712,0.2313,FAKE
204,606,118,1281,259,419,0.1698,FAKE
204,602,323,431,482,711,0.224,FAKE
205,606,133,1266,251,408,0.1832,FAKE
205,602,324,431,480,712,0.2246,FAKE
206,606,150,1255,241,395,0.1805,FAKE
206,602,326,431,478,714,0.2211,FAKE
207,606,162,1248,234,383,0.1872,FAKE
207,602,327,430,476,719,0.2056,FAKE
208,606,180,1242,225,371,0.1787,FAKE
208,602,328,428,475,721,0.1991,FAKE
209,606,194,1219,216,366,0.1878,FAKE
209,602,328,428,474,720,0.2117,FAKE
210,606,205,1208,209,358,0.1775,FAKE
210,602,328,427,474,720,0.2091,FAKE
211,606,215,1197,203,351,0.1809,FAKE
211,602,327,425,473,719,0.2075,FAKE
212,606,225,1196,195,335,0.1739,FAKE
212,602,328,424,473,717,0.2075,FAKE
213,606,242,1192,187,326,0.1899,FAKE
213,602,329,422,473,717,0.1998,FAKE
214,606,256,1191,180,317,0.1924,FAKE
214,602,330,423,473,718,0.2085,FAKE
215,606,265,1193,177,304,0.1935,FAKE
215,602,330,425,475,716,0.2174,FAKE
216,606,276,1194,173,291,0.1885,FAKE
216,602,331,425,476,716,0.2104,FAKE
217,606,290,1193,168,283,0.1971,FAKE
217,602,330,425,477,716,0.2063,FAKE
218,606,299,1194,162,276,0.2039,FAKE
218,602,329,424,478,715,0.2047,FAKE
219,606,306,1186,159,272,0.2076,FAKE
219,602,329,426,478,713,0.209,FAKE
220,606,311,1182,156,269,0.2085,FAKE
220,602,328,426,478,711,0.1887,FAKE
221,606,314,1183,154,265,0.2019,FAKE
221,602,328,428,478,709,0.1873,FAKE
222,606,319,1184,154,261,0.1978,FAKE
222,602,329,429,477,709,0.1986,FAKE
223,606,323,1186,153,257,0.1992,FAKE
223,602,329,431,476,711,0.1941,FAKE
224,606,325,1188,154,253,0.1944,FAKE
224,602,328,432,476,710,0.1924,FAKE
225,606,326,1190,154,253,0.1949,FAKE
225,602,328,434,475,712,0.1962,FAKE
226,606,327,1191,153,253,0.1942,FAKE
226,602,328,436,475,712,0.1899,FAKE
227,606,327,1191,153,254,0.1983,FAKE
227,602,329,436,474,712,0.1882,FAKE
228,606,328,1191,152,256,0.2003,FAKE
228,602,329,437,474,712,0.1877,FAKE
229,606,327,1201,152,254,0.1867,FAKE
229,602,329,437,474,712,0.1938,FAKE
230,606,325,1197,152,252,0.1975,FAKE
230,602,330,439,473,711,0.1917,FAKE
231,606,322,1195,152,251,0.194,FAKE
231,602,329,439,474,710,0.19,FAKE
232,606,320,1196,153,249,0.1968,FAKE
232,602,330,441,473,710,0.1856,FAKE
233,606,319,1195,153,248,0.2006,FAKE
233,602,329,440,473,712,0.1753,FAKE
234,606,320,1194,153,249,0.202,FAKE
234,602,329,440,474,710,0.179,FAKE
235,606,323,1195,153,248,0.2068,FAKE
235,602,330,441,474,709,0.1883,FAKE
236,606,330,1195,154,247,0.2008,FAKE
236,602,330,439,474,710,0.184,FAKE
237,606,344,1194,153,248,0.2107,FAKE
237,602,329,441,475,711,0.1811,FAKE
238,606,366,1194,152,246,0.2005,FAKE
238,602,330,442,475,709,0.1812,FAKE
239,606,411,1190,150,246,0.2251,FAKE
239,602,329,442,477,704,0.1827,FAKE
240,602,328,442,482,703,0.2084,FAKE
241,602,329,447,483,708,0.2643,REAL
242,602,330,453,479,720,0.2288,FAKE
243,602,331,457,474,729,0.1941,FAKE
244,602,347,456,470,737,0.1904,FAKE
245,602,355,456,466,742,0.1955,FAKE
246,602,361,456,463,745,0.1903,FAKE
247,602,365,457,460,745,0.1944,FAKE
248,602,368,457,457,746,0.1961,FAKE
249,602,371,459,455,745,0.2011,FAKE
250,602,375,462,453,742,0.1983,FAKE
251,602,377,463,451,740,0.2101,FAKE
252,602,378,463,450,740,0.201,FAKE
253,602,381,465,448,737,0.1995,FAKE
254,602,384,472,446,732,0.2014,FAKE
255,602,387,475,444,730,0.2187,FAKE
256,602,392,477,441,729,0.2174,FAKE
257,602,398,478,438,732,0.2144,FAKE
258,602,405,479,435,734,0.2294,FAKE
259,602,411,481,433,736,0.2203,FAKE
260,602,417,483,432,738,0.2274,FAKE
261,602,421,487,431,738,0.2391,FAKE
262,602,424,489,431,738,0.2286,FAKE
263,602,425,491,431,737,0.2296,FAKE
264,602,426,491,430,737,0.2377,FAKE
265,602,426,491,429,739,0.2331,FAKE
266,602,426,492,430,738,0.2353,FAKE
267,602,424,492,429,740,0.2389,FAKE
268,602,422,490,429,742,0.2373,FAKE
269,602,419,489,428,744,0.2361,FAKE
270,602,417,489,428,745,0.2498,FAKE
271,602,415,488,427,747,0.2484,FAKE
272,602,414,488,427,748,0.2476,FAKE
273,602,412,489,428,748,0.2503,REAL
274,602,411,488,428,748,0.2503,REAL
275,602,411,487,427,750,0.242,FAKE
276,602,410,487,427,752,0.2511,REAL
277,602,410,486,428,753,0.2451,FAKE
278,602,411,487,428,754,0.2351,FAKE
279,602,410,487,428,755,0.2422,FAKE
280,602,410,486,428,756,0.2427,FAKE
281,602,410,487,429,754,0.2409,FAKE
282,602,409,486,428,754,0.2371,FAKE
283,602,407,485,429,753,0.232,FAKE
284,602,408,484,428,752,0.2326,FAKE
285,602,406,484,428,748,0.2262,FAKE
286,602,406,483,428,747,0.213,FAKE
287,602,405,482,428,746,0.2195,FAKE
288,602,403,480,429,749,0.207,FAKE
289,602,400,477,429,752,0.21,FAKE
290,602,397,479,429,754,0.2123,FAKE
291,602,393,479,429,755,0.2099,FAKE
292,602,389,480,430,753,0.217,FAKE
293,602,385,482,432,751,0.2166,FAKE
294,602,382,483,432,748,0.2095,FAKE
295,602,380,485,434,745,0.2161,FAKE
296,602,379,485,435,743,0.2095,FAKE
297,602,377,486,436,741,0.2037,FAKE
298,602,376,486,436,741,0.211,FAKE
299,602,375,486,437,741,0.2005,FAKE
300,602,373,486,438,742,0.1987,FAKE
301,602,372,488,439,742,0.2021,FAKE
302,602,371,487,440,741,0.196,FAKE
303,602,370,488,441,739,0.1992,FAKE
304,602,369,487,442,740,0.1987,FAKE
305,602,369,488,442,738,0.1955,FAKE
306,602,369,487,443,739,0.1943,FAKE
307,602,369,488,444,739,0.1916,FAKE
308,602,368,488,444,737,0.1886,FAKE
309,602,367,490,445,735,0.1905,FAKE
310,602,366,491,446,732,0.1951,FAKE
311,602,366,492,445,731,0.1946,FAKE
312,602,366,493,445,729,0.1944,FAKE
313,602,353,493,447,731,0.1951,FAKE
314,602,347,494,450,733,0.205,FAKE
315,602,344,495,451,735,0.1984,FAKE
316,602,343,495,453,736,0.1989,FAKE
317,602,355,496,451,734,0.1915,FAKE
318,602,348,495,452,736,0.1926,FAKE
319,602,345,495,452,738,0.1953,FAKE
320,602,344,493,451,740,0.2042,FAKE
321,602,342,493,451,738,0.2615,REAL
322,602,341,491,451,736,0.2646,REAL
323,602,339,490,450,737,0.3185,REAL
324,614,716,1069,99,136,0.198,FAKE
324,602,337,488,449,739,0.3295,REAL
325,615,752,1337,138,248,0.2106,FAKE
325,614,712,1041,100,135,0.1926,FAKE
325,602,334,486,448,740,0.4228,REAL
326,615,739,1319,137,244,0.2141,FAKE
326,614,704,1024,103,136,0.1956,FAKE
326,602,332,487,448,741,0.4036,REAL
327,615,728,1306,135,243,0.2139,FAKE
327,614,700,1010,104,138,0.1998,FAKE
327,602,330,487,447,741,0.4128,REAL
328,615,725,1300,134,241,0.2242,FAKE
328,614,699,998,105,142,0.2102,FAKE
328,602,328,487,446,743,0.3962,REAL
329,615,725,1297,133,239,0.236,FAKE
329,614,701,990,105,143,0.2184,FAKE
329,602,329,487,445,745,0.4133,REAL
330,615,729,1293,131,236,0.2212,FAKE
330,614,710,979,104,143,0.2126,FAKE
330,602,329,487,445,744,0.4213,REAL
331,615,733,1290,131,235,0.2089,FAKE
331,614,719,966,105,148,0.2073,FAKE
331,602,330,487,444,746,0.3981,REAL
332,615,731,1270,132,235,0.2182,FAKE
332,614,724,946,106,149,0.1889,FAKE
332,602,330,487,442,748,0.3558,REAL
333,615,720,1247,135,237,0.1878,FAKE
333,614,725,919,106,149,0.1871,FAKE
333,602,332,481,439,753,0.4385,REAL
334,615,702,1230,135,234,0.2026,FAKE
334,614,717,895,106,151,0.1994,FAKE
334,602,331,477,436,759,0.3987,REAL
335,615,677,1220,136,231,0.1947,FAKE
335,614,697,875,106,155,0.2068,FAKE
335,602,329,473,431,762,0.4384,REAL
336,615,651,1215,132,230,0.1841,FAKE
336,614,671,861,109,155,0.2095,FAKE
336,602,323,470,424,759,0.4523,REAL
337,615,617,1213,131,235,0.1965,FAKE
337,614,639,854,112,156,0.206,FAKE
337,602,317,472,417,757,0.3897,REAL
338,615,578,1200,133,238,0.2101,FAKE
338,614,609,847,113,159,0.2121,FAKE
339,615,543,1206,135,240,0.222,FAKE
339,614,580,842,115,160,0.2251,FAKE
340,615,512,1208,136,241,0.2209,FAKE
340,614,556,838,116,162,0.231,FAKE
341,615,488,1212,139,240,0.2312,FAKE
341,614,532,841,118,162,0.2405,FAKE
342,615,464,1213,141,241,0.2244,FAKE
342,614,512,840,119,161,0.2331,FAKE
343,615,443,1212,143,241,0.2113,FAKE
343,614,491,835,120,161,0.2231,FAKE
344,615,419,1203,147,240,0.2236,FAKE
344,614,473,827,119,163,0.2237,FAKE
345,615,401,1195,148,240,0.2126,FAKE
345,614,458,817,118,166,0.2254,FAKE
346,615,388,1190,148,241,0.2183,FAKE
346,614,443,812,118,169,0.2179,FAKE
347,615,379,1192,148,242,0.2351,FAKE
347,614,430,811,117,169,0.1922,FAKE
348,615,368,1196,151,241,0.2162,FAKE
348,614,422,811,117,171,0.1985,FAKE
349,615,361,1198,152,241,0.2189,FAKE
349,614,416,808,116,173,0.1918,FAKE
350,615,357,1197,153,242,0.2194,FAKE
350,614,412,806,115,175,0.184,FAKE
351,615,355,1197,154,243,0.2115,FAKE
351,614,412,803,115,177,0.1831,FAKE
352,615,356,1197,155,243,0.2091,FAKE
352,614,415,801,115,178,0.1806,FAKE
353,615,360,1198,156,243,0.209,FAKE
353,614,419,802,114,178,0.179,FAKE
354,615,362,1208,156,243,0.2189,FAKE
354,614,421,804,115,178,0.1925,FAKE
355,615,362,1214,157,245,0.2258,FAKE
355,614,421,806,116,178,0.2018,FAKE
356,615,362,1218,157,247,0.2417,FAKE
356,614,418,804,119,184,0.1978,FAKE
357,615,360,1223,159,250,0.2298,FAKE
357,614,416,804,122,187,0.1944,FAKE
358,615,356,1227,159,254,0.2281,FAKE
358,614,411,804,124,190,0.1979,FAKE
359,615,350,1233,160,256,0.225,FAKE
359,614,403,805,127,192,0.2029,FAKE
360,615,343,1236,159,260,0.2105,FAKE
360,614,395,806,130,191,0.2065,FAKE
361,615,330,1240,160,260,0.2001,FAKE
361,614,384,806,131,194,0.2177,FAKE
362,615,319,1245,161,263,0.214,FAKE
362,614,372,806,132,197,0.211,FAKE
363,615,309,1249,162,270,0.2123,FAKE
363,614,360,806,133,198,0.2169,FAKE
364,615,301,1251,163,275,0.2201,FAKE
364,614,352,805,134,198,0.2213,FAKE
365,615,297,1252,162,282,0.2285,FAKE
365,614,349,802,135,201,0.2182,FAKE
366,615,293,1265,165,284,0.2232,FAKE
366,614,341,798,136,205,0.2082,FAKE
367,615,282,1269,173,293,0.2292,FAKE
367,614,344,793,137,210,0.2155,FAKE
368,615,275,1278,179,300,0.229,FAKE
368,614,339,792,139,215,0.2274,FAKE
369,615,270,1287,183,307,0.224,FAKE
369,614,335,792,142,220,0.2162,FAKE
370,615,267,1296,187,312,0.2425,FAKE
370,614,333,796,145,222,0.2129,FAKE
371,615,267,1301,188,320,0.2274,FAKE
371,614,331,801,147,223,0.2224,FAKE
372,615,267,1302,189,327,0.2353,FAKE
372,614,330,805,150,224,0.2064,FAKE
373,615,268,1318,192,327,0.2158,FAKE
373,614,336,808,153,225,0.2149,FAKE
374,615,276,1323,194,326,0.2235,FAKE
374,614,338,807,156,224,0.2176,FAKE
375,615,280,1311,194,330,0.2347,FAKE
375,614,339,805,158,224,0.2288,FAKE
376,615,280,1306,194,331,0.2352,FAKE
376,614,338,803,158,222,0.2317,FAKE
377,615,273,1301,193,332,0.2294,FAKE
377,614,332,800,157,223,0.2244,FAKE
378,615,269,1298,193,332,0.2349,FAKE
378,614,330,795,155,225,0.2157,FAKE
379,615,267,1295,194,331,0.2357,FAKE
379,614,329,791,153,226,0.2199,FAKE
380,615,268,1295,193,331,0.2273,FAKE
380,614,329,787,151,228,0.22,FAKE
381,615,269,1295,192,329,0.2343,FAKE
381,614,329,788,150,229,0.2193,FAKE
382,615,270,1292,192,326,0.2308,FAKE
382,614,330,788,149,228,0.2076,FAKE
383,615,270,1286,192,322,0.2162,FAKE
383,614,331,787,147,228,0.2241,FAKE
384,615,271,1280,188,313,0.2151,FAKE
384,614,332,784,146,228,0.2216,FAKE
385,615,274,1271,184,305,0.1963,FAKE
385,614,333,782,144,226,0.2157,FAKE
386,615,276,1253,179,300,0.2104,FAKE
386,614,333,782,141,223,0.237,FAKE
387,615,286,1244,173,297,0.2102,FAKE
387,614,333,781,140,219,0.2117,FAKE
388,615,293,1236,169,295,0.2143,FAKE
388,614,336,774,140,214,0.2127,FAKE
389,615,299,1231,166,293,0.231,FAKE
389,614,338,773,139,210,0.2008,FAKE
390,615,302,1229,162,291,0.2136,FAKE
390,614,338,773,138,207,0.2081,FAKE
391,615,301,1229,160,288,0.2388,FAKE
391,614,336,782,136,206,0.2082,FAKE
392,615,302,1232,159,286,0.2272,FAKE
