frame_number,track_id,x,y,w,h,spoof_score,spoof_label
103,52,0,117,27,32,0.3001,REAL
103,49,490,153,14,15,0.1572,FAKE
103,47,555,154,12,13,0.1673,FAKE
103,42,316,144,32,37,0.2067,FAKE
103,36,204,110,41,51,0.4066,REAL
104,52,0,118,28,32,0.2479,FAKE
104,49,491,152,14,15,0.191,FAKE
104,47,553,152,12,13,0.1738,FAKE
104,42,315,148,32,37,0.1972,FAKE
104,36,206,109,41,50,0.3956,REAL
105,52,0,123,29,31,0.2294,FAKE
105,49,490,153,13,15,0.1779,FAKE
105,47,551,152,12,13,0.1742,FAKE
105,42,314,154,30,35,0.2098,FAKE
105,36,210,107,40,49,0.4695,REAL
106,52,1,130,30,31,0.2605,REAL
106,49,490,155,13,15,0.2249,FAKE
106,47,549,152,12,13,0.18,FAKE
106,42,313,157,29,33,0.1872,FAKE
106,36,213,109,39,49,0.4601,REAL
107,52,6,137,31,31,0.2754,REAL
107,49,488,157,13,15,0.1705,FAKE
107,47,547,152,12,13,0.1575,FAKE
107,42,312,155,28,33,0.2838,REAL
107,36,219,115,39,48,0.3861,REAL
108,52,8,139,31,30,0.217,FAKE
108,49,488,157,13,15,0.1705,FAKE
108,47,547,153,12,13,0.1785,FAKE
108,42,312,154,27,32,0.3189,REAL
108,36,221,118,39,48,0.4158,REAL
109,56,186,140,22,26,0.2092,FAKE
109,52,13,139,30,30,0.2495,FAKE
109,49,486,155,13,15,0.1764,FAKE
109,47,545,153,12,12,0.1669,FAKE
109,42,312,149,26,32,0.3412,REAL
109,36,224,121,38,47,0.3746,REAL
110,56,188,135,21,25,0.2013,FAKE
110,52,18,137,29,30,0.2362,FAKE
110,49,485,153,13,14,0.1734,FAKE
110,47,543,151,12,12,0.1834,FAKE
110,42,312,146,25,30,0.325,REAL
110,36,228,122,36,44,0.3986,REAL
111,56,191,133,20,23,0.1538,FAKE
111,52,25,133,29,30,0.1968,FAKE
111,49,483,152,13,14,0.1718,FAKE
111,47,541,149,11,12,0.1714,FAKE
111,42,312,146,24,29,0.2807,REAL
112,56,193,134,20,23,0.1562,FAKE
112,52,33,128,29,29,0.1974,FAKE
112,49,481,152,12,15,0.1934,FAKE
112,47,539,147,11,13,0.197,FAKE
112,42,312,148,23,27,0.241,FAKE
113,56,194,135,19,22,0.1583,FAKE
113,52,36,126,28,29,0.2157,FAKE
113,49,480,153,12,15,0.181,FAKE
113,47,538,147,11,13,0.1717,FAKE
113,42,312,149,22,27,0.2855,REAL
114,59,572,157,21,25,0.3141,REAL
114,56,196,136,19,21,0.1613,FAKE
114,52,41,128,27,29,0.2017,FAKE
114,49,478,155,12,15,0.1684,FAKE
114,47,536,147,11,13,0.2223,FAKE
114,42,313,150,22,26,0.2591,REAL
115,59,566,156,21,25,0.2214,FAKE
115,56,197,136,18,21,0.1845,FAKE
115,52,48,130,27,28,0.1977,FAKE
115,49,476,154,12,15,0.1823,FAKE
115,47,534,149,11,13,0.2693,REAL
115,42,314,147,21,25,0.2131,FAKE
116,59,563,155,20,23,0.185,FAKE
116,56,200,137,17,20,0.1942,FAKE
116,52,54,129,26,27,0.2058,FAKE
116,49,474,154,12,15,0.1716,FAKE
116,47,532,151,11,13,0.2514,REAL
116,42,315,144,21,25,0.2074,FAKE
117,62,251,131,32,33,0.354,REAL
117,59,560,153,20,23,0.1976,FAKE
117,56,202,140,18,20,0.1681,FAKE
117,52,57,129,25,26,0.1974,FAKE
117,49,473,154,12,14,0.1766,FAKE
117,47,529,152,12,13,0.2072,FAKE
117,42,315,143,21,25,0.2363,FAKE
118,63,416,142,14,14,0.2194,FAKE
118,62,250,129,34,36,0.3723,REAL
118,59,559,152,20,23,0.1748,FAKE
118,56,202,141,18,20,0.1753,FAKE
118,52,59,129,24,26,0.203,FAKE
118,49,473,154,12,14,0.1853,FAKE
118,47,528,152,12,13,0.1889,FAKE
118,42,315,142,21,25,0.235,FAKE
119,62,250,129,34,37,0.3601,REAL
119,59,556,154,20,23,0.1955,FAKE
119,52,61,134,23,25,0.295,REAL
119,49,471,155,13,14,0.1914,FAKE
119,47,526,152,12,13,0.18,FAKE
119,42,316,143,21,25,0.2484,FAKE
120,62,251,135,33,35,0.3356,REAL
120,59,550,157,20,22,0.2218,FAKE
120,49,468,157,12,14,0.2013,FAKE
120,47,524,153,12,12,0.2183,FAKE
120,42,315,145,22,25,0.172,FAKE
121,62,252,143,30,33,0.2888,REAL
121,59,547,161,20,21,0.2283,FAKE
121,49,465,159,13,13,0.2013,FAKE
121,47,521,154,12,12,0.2867,REAL
121,42,314,148,22,25,0.1997,FAKE
122,62,251,150,28,31,0.5108,REAL
122,59,545,164,19,21,0.1936,FAKE
122,49,462,160,13,13,0.1874,FAKE
122,47,519,156,12,11,0.8092,REAL
122,42,313,149,22,24,0.2,FAKE
123,62,251,153,27,29,0.4944,REAL
123,59,545,165,19,21,0.1874,FAKE
123,49,462,160,12,13,0.1905,FAKE
123,47,519,158,12,11,0.6095,REAL
123,42,313,150,22,24,0.1934,FAKE
124,49,461,162,12,13,0.1817,FAKE
124,42,312,153,22,24,0.1893,FAKE
129,73,228,166,22,21,0.4771,REAL
133,76,334,167,15,15,0.2521,REAL
133,73,225,182,19,17,0.2904,REAL
143,87,250,113,24,27,0.3525,REAL
144,94,213,136,11,13,0.1738,FAKE
144,93,513,158,12,12,0.1784,FAKE
144,92,594,157,13,13,0.1874,FAKE
144,87,253,112,24,27,0.2989,REAL
145,97,109,119,19,20,0.1909,FAKE
145,96,308,138,16,18,0.1638,FAKE
145,94,216,135,11,13,0.2188,FAKE
145,93,511,156,14,13,0.176,FAKE
145,92,592,156,13,13,0.1851,FAKE
145,87,255,112,24,27,0.2821,REAL
146,97,111,120,19,21,0.2016,FAKE
146,96,310,139,15,17,0.1766,FAKE
146,94,217,135,12,13,0.2353,FAKE
146,93,508,155,14,13,0.1885,FAKE
146,92,590,154,13,13,0.1825,FAKE
146,87,257,114,24,27,0.2642,REAL
147,98,499,142,7,8,0.1673,FAKE
147,97,113,121,19,21,0.1896,FAKE
147,96,312,138,17,19,0.1729,FAKE
147,94,217,137,12,13,0.2158,FAKE
147,93,507,154,14,13,0.1988,FAKE
147,92,589,154,13,13,0.1886,FAKE
147,87,258,117,23,26,0.2831,REAL
148,100,396,134,11,13,0.2095,FAKE
148,98,499,142,7,8,0.188,FAKE
148,97,115,122,19,20,0.2133,FAKE
148,96,312,138,18,20,0.1692,FAKE
148,94,217,138,12,14,0.204,FAKE
148,93,506,153,15,14,0.2001,FAKE
148,92,589,153,13,13,0.1876,FAKE
148,87,259,118,23,26,0.2917,REAL
149,100,396,134,12,13,0.208,FAKE
149,97,117,125,18,18,0.2381,FAKE
149,96,313,137,18,20,0.1573,FAKE
149,93,504,150,14,14,0.2039,FAKE
149,92,588,152,13,13,0.1809,FAKE
149,87,260,120,22,26,0.3331,REAL
150,100,395,138,12,13,0.1997,FAKE
150,97,118,129,17,17,0.2046,FAKE
150,93,503,148,13,14,0.1977,FAKE
150,92,588,150,13,13,0.1691,FAKE
150,87,262,121,22,26,0.2616,REAL
151,93,503,149,13,14,0.1961,FAKE
151,92,587,150,13,13,0.1868,FAKE
151,87,266,126,22,24,0.2475,FAKE
152,92,587,152,13,13,0.2262,FAKE
153,92,587,153,13,13,0.1796,FAKE
160,119,129,189,12,10,0.259,REAL
169,133,230,135,13,14,0.1651,FAKE
170,134,155,120,13,13,0.1662,FAKE
170,133,232,132,12,13,0.1693,FAKE
174,147,531,167,14,15,0.2634,REAL
174,146,229,167,13,13,0.2002,FAKE
174,145,146,133,16,15,0.2253,FAKE
174,144,426,72,24,28,0.6142,REAL
174,143,301,37,26,33,0.2756,REAL
174,142,7,77,25,29,0.2772,REAL
175,149,346,138,16,17,0.1735,FAKE
175,148,515,138,19,21,0.2011,FAKE
175,147,533,169,14,15,0.1654,FAKE
175,145,146,138,16,16,0.246,FAKE
175,144,421,75,23,28,0.5777,REAL
175,143,296,39,25,32,0.2745,REAL
175,142,3,77,25,29,0.2618,REAL
176,148,516,141,19,20,0.1924,FAKE
176,145,143,145,16,16,0.1916,FAKE
176,144,415,77,24,29,0.4831,REAL
176,143,290,45,25,32,0.3013,REAL
176,142,0,81,24,28,0.5186,REAL
177,148,517,143,19,21,0.1889,FAKE
177,145,138,148,16,16,0.2072,FAKE
177,144,408,79,24,29,0.5103,REAL
177,143,284,52,25,33,0.2956,REAL
178,148,517,144,19,21,0.1851,FAKE
178,146,222,168,14,14,0.2026,FAKE
178,145,136,149,16,17,0.1835,FAKE
178,144,406,80,23,29,0.4918,REAL
178,143,281,54,25,33,0.2307,FAKE
179,148,517,145,19,21,0.1937,FAKE
179,144,401,79,23,29,0.365,REAL
179,143,275,55,26,33,0.2761,REAL
180,148,518,147,17,19,0.2068,FAKE
180,144,396,75,22,29,0.3386,REAL
180,143,269,52,25,32,0.2364,FAKE
181,148,518,148,16,17,0.1944,FAKE
181,144,390,72,23,29,0.2727,REAL
181,143,262,45,26,33,0.2804,REAL
182,144,386,70,23,30,0.2863,REAL
182,143,254,36,27,35,0.251,REAL
183,151,555,179,12,11,0.1972,FAKE
183,144,384,69,23,31,0.3579,REAL
183,143,250,32,29,37,0.255,REAL
183,142,0,98,10,21,0.1897,FAKE
184,151,556,181,12,10,0.2073,FAKE
184,144,381,69,24,31,0.4111,REAL
184,143,246,29,30,38,0.2796,REAL
185,151,557,183,12,11,0.2041,FAKE
185,144,378,70,24,31,0.3986,REAL
185,143,242,31,31,38,0.2182,FAKE
186,151,558,187,11,10,0.1849,FAKE
186,144,377,70,24,31,0.3754,REAL
186,143,237,33,32,38,0.2776,REAL
187,153,532,181,14,14,0.159,FAKE
187,151,561,189,12,11,0.1935,FAKE
187,144,375,70,24,32,0.4192,REAL
187,143,235,32,32,38,0.3616,REAL
188,154,515,147,16,18,0.2976,REAL
188,153,531,180,15,15,0.1596,FAKE
188,151,562,190,12,11,0.1832,FAKE
188,144,375,70,24,32,0.4157,REAL
188,143,234,32,32,39,0.3739,REAL
189,155,117,153,19,21,0.1988,FAKE
189,154,516,146,18,19,0.27,REAL
189,153,536,180,15,16,0.1719,FAKE
189,151,564,190,13,11,0.1778,FAKE
189,144,377,70,24,31,0.3805,REAL
189,143,235,35,31,37,0.3411,REAL
190,155,118,151,18,21,0.2484,FAKE
190,154,515,147,19,20,0.2433,FAKE
190,151,568,189,13,11,0.1713,FAKE
190,144,380,71,25,32,0.3675,REAL
190,143,238,36,31,38,0.3042,REAL
191,155,119,149,19,21,0.2185,FAKE
191,154,516,149,20,20,0.2565,REAL
191,144,383,71,28,33,0.3696,REAL
191,143,241,37,31,39,0.3446,REAL
192,155,120,144,19,21,0.2127,FAKE
192,143,245,39,33,41,0.3667,REAL
193,155,121,143,19,21,0.2405,FAKE
193,143,247,40,34,42,0.3015,REAL
197,155,117,147,16,17,0.2148,FAKE
198,155,116,148,16,16,0.2413,FAKE
199,161,253,62,27,31,0.5422,REAL
199,155,115,152,17,17,0.1766,FAKE
200,163,558,180,15,15,0.1652,FAKE
200,155,115,153,18,18,0.206,FAKE
201,163,560,178,16,16,0.2062,FAKE
201,155,114,156,18,19,0.1953,FAKE
205,170,200,138,44,45,0.1857,FAKE
205,169,41,66,49,68,0.3484,REAL
205,168,382,100,40,54,0.4885,REAL
206,170,196,125,45,47,0.1882,FAKE
206,169,27,59,48,67,0.4169,REAL
206,168,371,96,36,50,0.6087,REAL
207,170,198,116,44,46,0.2387,FAKE
207,169,12,55,48,68,0.3525,REAL
207,168,363,93,36,47,0.5557,REAL
208,170,199,113,44,46,0.2194,FAKE
208,169,8,54,48,68,0.3007,REAL
208,168,361,92,37,45,0.4959,REAL
209,170,199,112,44,46,0.2687,REAL
209,169,1,59,48,68,0.339,REAL
210,170,202,115,44,45,0.2255,FAKE
211,170,193,114,45,45,0.2141,FAKE
212,168,351,82,39,41,0.62,REAL
213,168,351,82,40,40,0.6226,REAL
214,168,349,82,41,40,0.722,REAL
215,168,343,83,40,40,0.5001,REAL
216,168,335,86,38,38,0.2304,FAKE
217,168,333,92,38,38,0.2836,REAL
218,168,332,95,37,38,0.2811,REAL
219,174,176,143,42,44,0.1525,FAKE
219,168,332,95,35,37,0.2815,REAL
220,174,179,127,44,46,0.1957,FAKE
220,168,334,94,34,36,0.229,FAKE
221,174,187,113,44,47,0.1928,FAKE
221,168,337,89,34,36,0.1861,FAKE
222,174,200,102,45,48,0.2035,FAKE
222,168,343,84,32,36,0.2074,FAKE
223,174,203,99,45,48,0.265,REAL
223,168,345,82,32,36,0.2338,FAKE
224,174,214,98,44,49,0.2155,FAKE
224,168,353,80,32,37,0.2162,FAKE
225,174,221,97,44,50,0.2189,FAKE
225,168,359,80,31,37,0.206,FAKE
226,178,13,58,50,79,0.3357,REAL
226,174,225,99,45,50,0.3275,REAL
226,168,364,76,32,38,0.1973,FAKE
227,178,22,50,53,80,0.3458,REAL
227,168,364,73,32,39,0.2188,FAKE
228,178,24,48,55,79,0.3414,REAL
228,168,365,72,32,39,0.2458,FAKE
232,181,152,101,21,25,0.3025,REAL
233,183,319,101,22,28,0.6798,REAL
233,182,53,170,18,14,0.2114,FAKE
233,181,152,101,21,26,0.347,REAL
234,183,319,100,21,27,0.6292,REAL
234,182,53,172,17,14,0.1912,FAKE
234,181,153,102,21,25,0.2206,FAKE
235,183,319,99,20,26,0.5513,REAL
235,181,154,104,21,25,0.2271,FAKE
236,183,321,99,19,26,0.6546,REAL
236,181,154,107,22,25,0.2196,FAKE
237,183,322,101,19,25,0.5795,REAL
237,181,155,109,22,25,0.1939,FAKE
238,183,323,101,19,25,0.599,REAL
238,182,55,175,16,14,0.21,FAKE
238,181,156,110,22,25,0.2038,FAKE
239,183,324,104,19,24,0.5092,REAL
239,182,55,175,16,14,0.176,FAKE
239,181,158,114,21,25,0.2044,FAKE
240,187,626,179,11,20,0.2714,REAL
240,183,325,106,18,23,0.5171,REAL
240,182,56,175,16,14,0.154,FAKE
240,181,161,115,21,25,0.2622,REAL
241,187,625,178,12,21,0.2413,FAKE
241,183,326,107,18,22,0.3677,REAL
241,182,60,176,15,13,0.2209,FAKE
241,181,162,114,21,24,0.2351,FAKE
242,188,413,168,16,15,0.1899,FAKE
242,187,627,178,11,20,0.2761,REAL
242,183,328,104,18,22,0.2734,REAL
242,181,164,113,21,24,0.2313,FAKE
243,188,414,168,16,16,0.2042,FAKE
243,187,628,179,10,19,0.2376,FAKE
243,183,328,103,18,22,0.2917,REAL
243,181,165,113,21,24,0.194,FAKE
244,190,495,196,12,13,0.1783,FAKE
244,188,415,171,16,16,0.3982,REAL
244,183,328,102,19,23,0.3276,REAL
244,181,166,113,21,24,0.2368,FAKE
245,191,78,188,15,12,0.1751,FAKE
245,188,417,174,16,16,0.3929,REAL
245,183,330,105,19,23,0.3518,REAL
245,181,168,114,21,24,0.2707,REAL
246,191,82,191,15,12,0.1847,FAKE
246,188,417,176,15,15,0.3991,REAL
246,183,331,107,19,23,0.3261,REAL
246,181,169,117,21,24,0.2529,REAL
247,191,86,192,14,12,0.1841,FAKE
247,188,416,175,15,15,0.2791,REAL
247,183,330,109,18,23,0.4381,REAL
247,181,171,117,20,23,0.1688,FAKE
248,188,415,175,15,16,0.3108,REAL
248,183,330,109,17,23,0.4676,REAL
248,181,172,118,20,23,0.2139,FAKE
249,188,413,173,15,16,0.2485,FAKE
249,183,329,109,17,23,0.5318,REAL
249,181,175,118,20,23,0.2189,FAKE
250,183,328,109,17,23,0.5019,REAL
250,181,176,120,20,23,0.1936,FAKE
251,196,519,156,17,16,0.4011,REAL
251,195,95,184,15,13,0.2103,FAKE
251,183,327,113,17,23,0.5519,REAL
251,181,179,123,20,22,0.239,FAKE
252,196,517,158,17,15,0.2308,FAKE
252,183,326,118,16,22,0.3206,REAL
252,181,182,126,20,22,0.2126,FAKE
253,196,516,158,16,15,0.3048,REAL
253,183,325,120,16,22,0.3446,REAL
253,181,184,127,20,22,0.2184,FAKE
254,196,515,159,16,15,0.2826,REAL
254,183,326,122,15,21,0.3018,REAL
254,181,189,128,20,22,0.3485,REAL
255,199,108,193,14,10,0.2583,REAL
255,196,516,159,15,15,0.3953,REAL
255,183,326,120,14,20,0.4077,REAL
255,181,197,128,19,21,0.2506,REAL
256,196,518,160,14,14,0.5551,REAL
275,208,558,179,12,12,0.1712,FAKE
276,209,118,122,13,15,0.1924,FAKE
276,208,553,177,12,12,0.1434,FAKE
277,209,113,119,14,16,0.2175,FAKE
277,208,549,175,11,12,0.1529,FAKE
278,213,27,152,12,11,0.1641,FAKE
278,211,162,172,9,10,0.1668,FAKE
278,210,478,173,11,13,0.2078,FAKE
278,209,112,118,14,16,0.2074,FAKE
278,208,548,174,11,12,0.2029,FAKE
279,213,27,152,12,11,0.2228,FAKE
279,211,161,171,9,10,0.1734,FAKE
279,210,475,172,11,13,0.1877,FAKE
279,209,110,118,14,17,0.2351,FAKE
279,208,544,174,11,11,0.1921,FAKE
280,215,289,165,12,12,0.1891,FAKE
280,213,28,152,13,11,0.1798,FAKE
280,211,159,172,9,11,0.1774,FAKE
280,210,470,173,11,13,0.1986,FAKE
280,209,108,119,14,17,0.2588,REAL
280,208,541,174,11,11,0.222,FAKE
281,215,287,167,11,11,0.1838,FAKE
281,213,30,154,12,11,0.2151,FAKE
281,211,156,173,10,11,0.1712,FAKE
281,210,464,174,11,13,0.2187,FAKE
281,209,105,121,14,17,0.233,FAKE
281,208,538,175,10,11,0.2807,REAL
282,216,213,123,12,16,0.2684,REAL
282,215,283,167,11,11,0.195,FAKE
282,211,152,174,10,11,0.1934,FAKE
282,210,459,174,11,12,0.2101,FAKE
282,209,103,122,15,18,0.19,FAKE
282,208,533,177,10,11,0.281,REAL
283,216,213,124,11,15,0.2669,REAL
283,215,282,168,11,11,0.1932,FAKE
283,211,150,174,10,11,0.1906,FAKE
283,210,457,174,10,12,0.2095,FAKE
283,209,102,122,15,18,0.2333,FAKE
283,208,531,177,10,11,0.2579,REAL
284,216,210,122,11,15,0.3325,REAL
284,215,278,168,11,10,0.2159,FAKE
284,211,148,177,10,11,0.1803,FAKE
284,210,454,174,11,11,0.2203,FAKE
284,209,99,123,15,18,0.2095,FAKE
284,208,528,177,10,11,0.4086,REAL
285,222,16,160,12,12,0.5649,REAL
285,216,207,121,11,16,0.2853,REAL
285,215,274,168,11,10,0.3251,REAL
285,210,449,176,11,12,0.2229,FAKE
285,209,95,125,15,18,0.2175,FAKE
285,208,524,177,11,11,0.305,REAL
286,222,12,166,12,12,0.6426,REAL
286,209,93,128,16,18,0.2295,FAKE
286,208,519,178,11,11,0.2288,FAKE
287,222,10,169,12,12,0.5639,REAL
287,209,92,130,16,18,0.2094,FAKE
287,208,514,181,11,11,0.2316,FAKE
288,222,9,170,12,13,0.4417,REAL
288,209,91,131,16,17,0.2065,FAKE
288,208,512,182,11,11,0.2116,FAKE
292,230,290,89,20,23,0.4593,REAL
293,230,290,90,20,23,0.5023,REAL
294,230,288,90,20,22,0.3764,REAL
295,236,421,97,15,18,0.6964,REAL
295,230,287,91,20,22,0.3155,REAL
296,236,421,97,17,21,0.7118,REAL
296,230,287,90,19,22,0.2727,REAL
297,241,581,134,14,13,0.192,FAKE
297,236,419,97,18,22,0.7471,REAL
297,230,287,92,19,21,0.1957,FAKE
298,241,581,134,14,14,0.2038,FAKE
298,236,418,97,19,22,0.7472,REAL
298,230,287,93,19,21,0.2416,FAKE
