frame_number,track_id,x,y,w,h,spoof_score,spoof_label
63,37,480,212,79,106,0.0466,FAKE
63,36,112,155,82,105,0.4115,REAL
64,38,314,285,53,67,0.0221,FAKE
64,37,483,236,75,102,0.0586,FAKE
64,36,112,160,82,106,0.4175,REAL
65,38,315,290,53,67,0.0257,FAKE
65,37,485,246,72,98,0.0469,FAKE
65,36,112,161,83,106,0.409,REAL
66,38,314,303,51,60,0.0274,FAKE
66,36,114,159,82,106,0.4018,REAL
67,38,314,308,50,55,0.0316,FAKE
67,36,115,157,82,107,0.4027,REAL
68,38,314,306,51,56,0.0176,FAKE
68,36,116,148,82,106,0.3909,REAL
69,38,314,291,50,58,0.0083,FAKE
69,36,117,136,82,105,0.3989,REAL
70,38,316,275,50,60,0.0273,FAKE
70,36,117,132,82,103,0.3892,REAL
71,38,320,263,49,59,0.057,FAKE
71,36,119,136,82,104,0.3807,REAL
72,38,324,257,48,59,0.0531,FAKE
72,36,120,152,81,104,0.3276,REAL
73,38,325,255,48,60,0.0503,FAKE
73,36,120,158,81,105,0.322,REAL
74,38,327,257,47,58,0.042,FAKE
74,36,120,172,79,104,0.3226,REAL
75,38,328,255,46,56,0.0531,FAKE
75,36,120,176,79,102,0.3311,REAL
76,38,326,256,46,54,0.0489,FAKE
76,36,122,170,76,99,0.3469,REAL
77,38,323,257,46,53,0.0493,FAKE
77,36,123,160,74,96,0.3464,REAL
78,38,323,257,45,52,0.0446,FAKE
78,36,124,156,72,94,0.3467,REAL
79,38,322,254,45,50,0.034,FAKE
79,36,130,153,69,91,0.3192,REAL
80,38,321,240,44,49,0.032,FAKE
80,36,137,153,65,86,0.2708,REAL
81,36,144,145,62,82,0.2688,REAL
82,36,149,129,59,77,0.2521,REAL
83,36,152,124,57,74,0.2215,FAKE
84,42,319,181,40,44,0.023,FAKE
84,36,156,115,55,72,0.1922,FAKE
85,42,319,177,39,42,0.0171,FAKE
85,36,160,112,54,71,0.205,FAKE
86,42,319,172,38,42,0.0119,FAKE
86,36,164,121,53,68,0.1536,FAKE
87,42,319,167,38,43,0.0099,FAKE
87,36,166,126,53,65,0.1843,FAKE
88,42,319,166,38,43,0.0086,FAKE
88,36,167,128,53,64,0.1675,FAKE
89,42,318,166,38,44,0.0082,FAKE
89,36,172,123,52,62,0.1813,FAKE
90,47,596,177,13,15,0.0,FAKE
90,42,319,169,37,44,0.0097,FAKE
90,36,177,114,51,63,0.2029,FAKE
91,47,592,173,13,14,0.0,FAKE
91,42,319,172,36,43,0.0069,FAKE
91,36,180,106,50,64,0.2161,FAKE
92,47,589,171,13,14,0.0002,FAKE
92,42,318,170,35,41,0.0126,FAKE
92,36,184,104,49,64,0.2534,REAL
93,47,588,170,13,15,0.0,FAKE
93,42,318,169,35,40,0.0121,FAKE
93,36,186,103,48,64,0.2376,FAKE
94,49,518,169,16,16,0.0257,FAKE
94,47,584,170,14,14,0.0,FAKE
94,42,318,161,34,40,0.0058,FAKE
94,36,188,107,48,64,0.2437,FAKE
95,50,156,146,23,28,0.0085,FAKE
95,49,513,164,15,16,0.0217,FAKE
95,47,579,168,14,14,0.0,FAKE
95,42,319,151,34,39,0.0185,FAKE
95,36,190,108,47,63,0.2318,FAKE
96,50,158,139,22,27,0.0058,FAKE
96,49,508,160,15,15,0.0102,FAKE
96,47,574,165,13,13,0.0,FAKE
96,42,322,145,34,38,0.0131,FAKE
96,36,190,103,47,62,0.237,FAKE
97,50,164,134,22,26,0.0042,FAKE
97,49,504,157,15,15,0.015,FAKE
97,47,570,160,13,13,0.0,FAKE
97,42,323,141,33,37,0.006,FAKE
97,36,191,101,46,59,0.1866,FAKE
98,50,165,132,22,26,0.0018,FAKE
98,49,502,156,14,15,0.0202,FAKE
98,47,568,159,13,13,0.0,FAKE
98,42,324,140,33,37,0.0075,FAKE
98,36,192,101,45,57,0.1664,FAKE
99,50,168,133,23,25,0.0222,FAKE
99,49,499,156,14,15,0.016,FAKE
99,47,565,157,13,13,0.0,FAKE
99,42,322,143,33,35,0.0016,FAKE
99,36,193,102,43,55,0.0901,FAKE
100,49,494,158,13,14,0.0261,FAKE
100,47,561,155,13,13,0.0,FAKE
100,42,323,144,31,33,0.0042,FAKE
100,36,196,106,42,53,0.0955,FAKE
101,49,493,157,13,15,0.0222,FAKE
101,47,558,154,13,13,0.0,FAKE
101,42,321,143,32,34,0.009,FAKE
101,36,199,110,42,51,0.1063,FAKE
102,49,491,154,14,15,0.0087,FAKE
102,47,555,154,12,13,0.0,FAKE
102,42,317,145,32,36,0.0085,FAKE
102,36,202,110,41,51,0.1546,FAKE
103,53,619,161,19,25,0.0,FAKE
103,52,0,117,27,32,0.0266,FAKE
103,49,490,153,14,15,0.0166,FAKE
103,47,555,154,12,13,0.0,FAKE
103,42,316,144,32,37,0.0135,FAKE
103,36,204,110,41,51,0.1429,FAKE
104,52,0,118,28,32,0.0454,FAKE
104,49,491,152,14,15,0.0143,FAKE
104,47,553,152,12,13,0.0,FAKE
104,42,315,148,32,37,0.0151,FAKE
104,36,206,109,41,50,0.2099,FAKE
105,52,0,123,29,31,0.051,FAKE
105,49,490,153,13,15,0.0254,FAKE
105,47,551,152,12,13,0.0,FAKE
105,42,314,154,30,35,0.0203,FAKE
105,36,210,107,40,49,0.2292,FAKE
106,52,1,130,30,31,0.0216,FAKE
106,49,490,155,13,15,0.0254,FAKE
106,47,549,152,12,13,0.0,FAKE
106,42,313,157,29,33,0.0137,FAKE
106,36,213,109,39,49,0.2262,FAKE
107,52,6,137,31,31,0.0227,FAKE
107,49,488,157,13,15,0.0165,FAKE
107,47,547,152,12,13,0.0,FAKE
107,42,312,155,28,33,0.0125,FAKE
107,36,219,115,39,48,0.2343,FAKE
108,52,8,139,31,30,0.0293,FAKE
108,49,488,157,13,15,0.0165,FAKE
108,47,547,153,12,13,0.0,FAKE
108,42,312,154,27,32,0.0102,FAKE
108,36,221,118,39,48,0.2484,FAKE
109,56,186,140,22,26,0.0073,FAKE
109,52,13,139,30,30,0.0162,FAKE
109,49,486,155,13,15,0.0157,FAKE
109,47,545,153,12,12,0.0,FAKE
109,42,312,149,26,32,0.0118,FAKE
109,36,224,121,38,47,0.1569,FAKE
110,56,188,135,21,25,0.0064,FAKE
110,52,18,137,29,30,0.0148,FAKE
110,49,485,153,13,14,0.0039,FAKE
110,47,543,151,12,12,0.0,FAKE
110,42,312,146,25,30,0.0073,FAKE
110,36,228,122,36,44,0.0962,FAKE
111,56,191,133,20,23,0.0092,FAKE
111,52,25,133,29,30,0.0062,FAKE
111,49,483,152,13,14,0.0043,FAKE
111,47,541,149,11,12,0.0,FAKE
111,42,312,146,24,29,0.0039,FAKE
112,56,193,134,20,23,0.0035,FAKE
112,52,33,128,29,29,0.0057,FAKE
112,49,481,152,12,15,0.0094,FAKE
112,47,539,147,11,13,0.0,FAKE
112,42,312,148,23,27,0.0004,FAKE
113,56,194,135,19,22,0.0055,FAKE
113,52,36,126,28,29,0.0107,FAKE
113,49,480,153,12,15,0.0071,FAKE
113,47,538,147,11,13,0.0,FAKE
113,42,312,149,22,27,0.0004,FAKE
114,59,572,157,21,25,0.0,FAKE
114,56,196,136,19,21,0.0058,FAKE
114,52,41,128,27,29,0.01,FAKE
114,49,478,155,12,15,0.011,FAKE
114,47,536,147,11,13,0.0,FAKE
114,42,313,150,22,26,0.0047,FAKE
115,59,566,156,21,25,0.0,FAKE
115,56,197,136,18,21,0.0105,FAKE
115,52,48,130,27,28,0.0029,FAKE
115,49,476,154,12,15,0.0132,FAKE
115,47,534,149,11,13,0.0,FAKE
115,42,314,147,21,25,0.0048,FAKE
116,59,563,155,20,23,0.0,FAKE
116,56,200,137,17,20,0.0113,FAKE
116,52,54,129,26,27,0.0084,FAKE
116,49,474,154,12,15,0.0117,FAKE
116,47,532,151,11,13,0.0,FAKE
116,42,315,144,21,25,0.0021,FAKE
117,62,251,131,32,33,0.0089,FAKE
117,59,560,153,20,23,0.0,FAKE
117,56,202,140,18,20,0.0113,FAKE
117,52,57,129,25,26,0.006,FAKE
117,49,473,154,12,14,0.0148,FAKE
117,47,529,152,12,13,0.0,FAKE
117,42,315,143,21,25,0.003,FAKE
118,63,416,142,14,14,0.0,FAKE
118,62,250,129,34,36,0.0098,FAKE
118,59,559,152,20,23,0.0,FAKE
118,56,202,141,18,20,0.0131,FAKE
118,52,59,129,24,26,0.0108,FAKE
118,49,473,154,12,14,0.0123,FAKE
118,47,528,152,12,13,0.0,FAKE
118,42,315,142,21,25,0.0035,FAKE
119,62,250,129,34,37,0.0193,FAKE
119,59,556,154,20,23,0.0,FAKE
119,52,61,134,23,25,0.0067,FAKE
119,49,471,155,13,14,0.0098,FAKE
119,47,526,152,12,13,0.0,FAKE
119,42,316,143,21,25,0.0087,FAKE
120,62,251,135,33,35,0.0304,FAKE
120,59,550,157,20,22,0.0,FAKE
120,49,468,157,12,14,0.0101,FAKE
120,47,524,153,12,12,0.0,FAKE
120,42,315,145,22,25,0.0376,FAKE
121,62,252,143,30,33,0.0145,FAKE
121,59,547,161,20,21,0.0,FAKE
121,49,465,159,13,13,0.0111,FAKE
121,47,521,154,12,12,0.0,FAKE
121,42,314,148,22,25,0.0336,FAKE
122,62,251,150,28,31,0.0392,FAKE
122,59,545,164,19,21,0.0,FAKE
122,49,462,160,13,13,0.0107,FAKE
122,47,519,156,12,11,0.0,FAKE
122,42,313,149,22,24,0.02,FAKE
123,62,251,153,27,29,0.0337,FAKE
123,59,545,165,19,21,0.0,FAKE
123,49,462,160,12,13,0.0116,FAKE
123,47,519,158,12,11,0.0,FAKE
123,42,313,150,22,24,0.0187,FAKE
124,49,461,162,12,13,0.0116,FAKE
124,42,312,153,22,24,0.0081,FAKE
129,73,228,166,22,21,0.015,FAKE
133,76,334,167,15,15,0.0032,FAKE
133,73,225,182,19,17,0.0,FAKE
143,87,250,113,24,27,0.0289,FAKE
144,94,213,136,11,13,0.0118,FAKE
144,93,513,158,12,12,0.0,FAKE
144,92,594,157,13,13,0.0013,FAKE
144,87,253,112,24,27,0.0292,FAKE
145,97,109,119,19,20,0.0288,FAKE
145,96,308,138,16,18,0.0,FAKE
145,94,216,135,11,13,0.0158,FAKE
145,93,511,156,14,13,0.0,FAKE
145,92,592,156,13,13,0.0008,FAKE
145,87,255,112,24,27,0.0254,FAKE
146,97,111,120,19,21,0.0319,FAKE
146,96,310,139,15,17,0.0,FAKE
146,94,217,135,12,13,0.013,FAKE
146,93,508,155,14,13,0.0,FAKE
146,92,590,154,13,13,0.0006,FAKE
146,87,257,114,24,27,0.0145,FAKE
147,98,499,142,7,8,0.0057,FAKE
147,97,113,121,19,21,0.0216,FAKE
147,96,312,138,17,19,0.0054,FAKE
147,94,217,137,12,13,0.0064,FAKE
147,93,507,154,14,13,0.0,FAKE
147,92,589,154,13,13,0.0009,FAKE
147,87,258,117,23,26,0.0073,FAKE
148,100,396,134,11,13,0.0,FAKE
148,98,499,142,7,8,0.0058,FAKE
148,97,115,122,19,20,0.0288,FAKE
148,96,312,138,18,20,0.0025,FAKE
148,94,217,138,12,14,0.003,FAKE
148,93,506,153,15,14,0.0,FAKE
148,92,589,153,13,13,0.0007,FAKE
148,87,259,118,23,26,0.006,FAKE
149,100,396,134,12,13,0.0,FAKE
149,97,117,125,18,18,0.0185,FAKE
149,96,313,137,18,20,0.0056,FAKE
149,93,504,150,14,14,0.0,FAKE
149,92,588,152,13,13,0.0019,FAKE
149,87,260,120,22,26,0.0107,FAKE
150,100,395,138,12,13,0.0,FAKE
150,97,118,129,17,17,0.0024,FAKE
150,93,503,148,13,14,0.0,FAKE
150,92,588,150,13,13,0.0027,FAKE
150,87,262,121,22,26,0.0099,FAKE
151,93,503,149,13,14,0.0,FAKE
151,92,587,150,13,13,0.003,FAKE
151,87,266,126,22,24,0.0071,FAKE
152,92,587,152,13,13,0.0022,FAKE
153,92,587,153,13,13,0.0011,FAKE
160,119,129,189,12,10,0.004,FAKE
169,133,230,135,13,14,0.0156,FAKE
170,134,155,120,13,13,0.0816,FAKE
170,133,232,132,12,13,0.0056,FAKE
174,147,531,167,14,15,0.0008,FAKE
174,146,229,167,13,13,0.0082,FAKE
174,145,146,133,16,15,0.0093,FAKE
174,144,426,72,24,28,0.0,FAKE
174,143,301,37,26,33,0.0034,FAKE
174,142,7,77,25,29,0.1061,FAKE
175,149,346,138,16,17,0.001,FAKE
175,148,515,138,19,21,0.0,FAKE
175,147,533,169,14,15,0.0,FAKE
175,145,146,138,16,16,0.008,FAKE
175,144,421,75,23,28,0.0,FAKE
175,143,296,39,25,32,0.0003,FAKE
175,142,3,77,25,29,0.0851,FAKE
176,148,516,141,19,20,0.0,FAKE
176,145,143,145,16,16,0.0003,FAKE
176,144,415,77,24,29,0.0,FAKE
176,143,290,45,25,32,0.0017,FAKE
176,142,0,81,24,28,0.0618,FAKE
177,148,517,143,19,21,0.0,FAKE
177,145,138,148,16,16,0.0,FAKE
177,144,408,79,24,29,0.0,FAKE
177,143,284,52,25,33,0.0002,FAKE
178,148,517,144,19,21,0.0,FAKE
178,146,222,168,14,14,0.0249,FAKE
178,145,136,149,16,17,0.0,FAKE
178,144,406,80,23,29,0.0,FAKE
178,143,281,54,25,33,0.0003,FAKE
179,148,517,145,19,21,0.0,FAKE
179,144,401,79,23,29,0.0,FAKE
179,143,275,55,26,33,0.0,FAKE
180,148,518,147,17,19,0.0,FAKE
180,144,396,75,22,29,0.0,FAKE
180,143,269,52,25,32,0.0002,FAKE
181,148,518,148,16,17,0.0,FAKE
181,144,390,72,23,29,0.0,FAKE
181,143,262,45,26,33,0.0001,FAKE
182,144,386,70,23,30,0.0,FAKE
182,143,254,36,27,35,0.0004,FAKE
183,151,555,179,12,11,0.0,FAKE
183,144,384,69,23,31,0.0,FAKE
183,143,250,32,29,37,0.0005,FAKE
183,142,0,98,10,21,0.0608,FAKE
184,151,556,181,12,10,0.0,FAKE
184,144,381,69,24,31,0.0,FAKE
184,143,246,29,30,38,0.0006,FAKE
185,151,557,183,12,11,0.0,FAKE
185,144,378,70,24,31,0.0,FAKE
185,143,242,31,31,38,0.0025,FAKE
186,151,558,187,11,10,0.0,FAKE
186,144,377,70,24,31,0.0,FAKE
186,143,237,33,32,38,0.002,FAKE
187,153,532,181,14,14,0.0,FAKE
187,151,561,189,12,11,0.0,FAKE
187,144,375,70,24,32,0.0,FAKE
187,143,235,32,32,38,0.0171,FAKE
188,154,515,147,16,18,0.0,FAKE
188,153,531,180,15,15,0.0,FAKE
188,151,562,190,12,11,0.0,FAKE
188,144,375,70,24,32,0.0,FAKE
188,143,234,32,32,39,0.015,FAKE
189,155,117,153,19,21,0.0,FAKE
189,154,516,146,18,19,0.0,FAKE
189,153,536,180,15,16,0.0,FAKE
189,151,564,190,13,11,0.0,FAKE
189,144,377,70,24,31,0.0,FAKE
189,143,235,35,31,37,0.0192,FAKE
190,155,118,151,18,21,0.0004,FAKE
190,154,515,147,19,20,0.0,FAKE
190,151,568,189,13,11,0.0,FAKE
190,144,380,71,25,32,0.0,FAKE
190,143,238,36,31,38,0.031,FAKE
191,155,119,149,19,21,0.0001,FAKE
191,154,516,149,20,20,0.0,FAKE
191,144,383,71,28,33,0.0,FAKE
191,143,241,37,31,39,0.0187,FAKE
192,155,120,144,19,21,0.0003,FAKE
192,143,245,39,33,41,0.0543,FAKE
193,155,121,143,19,21,0.0,FAKE
193,143,247,40,34,42,0.073,FAKE
197,155,117,147,16,17,0.0204,FAKE
198,155,116,148,16,16,0.0209,FAKE
199,161,253,62,27,31,0.003,FAKE
199,155,115,152,17,17,0.0,FAKE
200,163,558,180,15,15,0.0019,FAKE
200,155,115,153,18,18,0.0166,FAKE
201,163,560,178,16,16,0.0002,FAKE
201,155,114,156,18,19,0.012,FAKE
205,170,200,138,44,45,0.0661,FAKE
205,169,41,66,49,68,0.1085,FAKE
205,168,382,100,40,54,0.005,FAKE
206,170,196,125,45,47,0.0671,FAKE
206,169,27,59,48,67,0.0929,FAKE
206,168,371,96,36,50,0.0064,FAKE
207,170,198,116,44,46,0.0297,FAKE
207,169,12,55,48,68,0.0945,FAKE
207,168,363,93,36,47,0.0002,FAKE
208,170,199,113,44,46,0.0218,FAKE
208,169,8,54,48,68,0.1075,FAKE
208,168,361,92,37,45,0.0019,FAKE
209,170,199,112,44,46,0.005,FAKE
209,169,1,59,48,68,0.0857,FAKE
210,170,202,115,44,45,0.0055,FAKE
211,170,193,114,45,45,0.0191,FAKE
212,168,351,82,39,41,0.0098,FAKE
213,168,351,82,40,40,0.0101,FAKE
214,168,349,82,41,40,0.0037,FAKE
215,168,343,83,40,40,0.0006,FAKE
216,168,335,86,38,38,0.0026,FAKE
217,168,333,92,38,38,0.0141,FAKE
218,168,332,95,37,38,0.0088,FAKE
219,174,176,143,42,44,0.0,FAKE
219,168,332,95,35,37,0.0165,FAKE
220,174,179,127,44,46,0.0,FAKE
220,168,334,94,34,36,0.0144,FAKE
221,174,187,113,44,47,0.0014,FAKE
221,168,337,89,34,36,0.0094,FAKE
222,174,200,102,45,48,0.0062,FAKE
222,168,343,84,32,36,0.0055,FAKE
223,174,203,99,45,48,0.0075,FAKE
223,168,345,82,32,36,0.0046,FAKE
224,174,214,98,44,49,0.0066,FAKE
224,168,353,80,32,37,0.0057,FAKE
225,174,221,97,44,50,0.0035,FAKE
225,168,359,80,31,37,0.0062,FAKE
226,178,13,58,50,79,0.0697,FAKE
226,174,225,99,45,50,0.0034,FAKE
226,168,364,76,32,38,0.0065,FAKE
227,178,22,50,53,80,0.1585,FAKE
227,168,364,73,32,39,0.0089,FAKE
228,178,24,48,55,79,0.153,FAKE
228,168,365,72,32,39,0.0081,FAKE
232,181,152,101,21,25,0.0111,FAKE
233,183,319,101,22,28,0.0318,FAKE
233,182,53,170,18,14,0.0001,FAKE
233,181,152,101,21,26,0.0114,FAKE
234,183,319,100,21,27,0.0169,FAKE
234,182,53,172,17,14,0.0,FAKE
234,181,153,102,21,25,0.0064,FAKE
235,183,319,99,20,26,0.0034,FAKE
235,181,154,104,21,25,0.0186,FAKE
236,183,321,99,19,26,0.0,FAKE
236,181,154,107,22,25,0.0033,FAKE
237,183,322,101,19,25,0.0,FAKE
237,181,155,109,22,25,0.0026,FAKE
238,183,323,101,19,25,0.0,FAKE
238,182,55,175,16,14,0.0,FAKE
238,181,156,110,22,25,0.0027,FAKE
239,183,324,104,19,24,0.0,FAKE
239,182,55,175,16,14,0.0,FAKE
239,181,158,114,21,25,0.0024,FAKE
240,187,626,179,11,20,0.0,FAKE
240,183,325,106,18,23,0.0,FAKE
240,182,56,175,16,14,0.0,FAKE
240,181,161,115,21,25,0.0029,FAKE
241,187,625,178,12,21,0.0008,FAKE
241,183,326,107,18,22,0.0,FAKE
241,182,60,176,15,13,0.0,FAKE
241,181,162,114,21,24,0.0034,FAKE
242,188,413,168,16,15,0.0015,FAKE
242,187,627,178,11,20,0.0347,FAKE
242,183,328,104,18,22,0.0,FAKE
242,181,164,113,21,24,0.0044,FAKE
243,188,414,168,16,16,0.0032,FAKE
243,187,628,179,10,19,0.0038,FAKE
243,183,328,103,18,22,0.0,FAKE
243,181,165,113,21,24,0.0024,FAKE
244,190,495,196,12,13,0.0,FAKE
244,188,415,171,16,16,0.0,FAKE
244,183,328,102,19,23,0.0,FAKE
244,181,166,113,21,24,0.0064,FAKE
245,191,78,188,15,12,0.0,FAKE
245,188,417,174,16,16,0.0006,FAKE
245,183,330,105,19,23,0.0,FAKE
245,181,168,114,21,24,0.0055,FAKE
246,191,82,191,15,12,0.0,FAKE
246,188,417,176,15,15,0.0005,FAKE
246,183,331,107,19,23,0.0,FAKE
246,181,169,117,21,24,0.0034,FAKE
247,191,86,192,14,12,0.0,FAKE
247,188,416,175,15,15,0.0011,FAKE
247,183,330,109,18,23,0.0,FAKE
247,181,171,117,20,23,0.0001,FAKE
248,188,415,175,15,16,0.0,FAKE
248,183,330,109,17,23,0.0,FAKE
248,181,172,118,20,23,0.0001,FAKE
249,188,413,173,15,16,0.0038,FAKE
249,183,329,109,17,23,0.0,FAKE
249,181,175,118,20,23,0.0006,FAKE
250,183,328,109,17,23,0.0,FAKE
250,181,176,120,20,23,0.0001,FAKE
251,196,519,156,17,16,0.0,FAKE
251,195,95,184,15,13,0.0,FAKE
251,183,327,113,17,23,0.0,FAKE
251,181,179,123,20,22,0.0002,FAKE
252,196,517,158,17,15,0.0,FAKE
252,183,326,118,16,22,0.0,FAKE
252,181,182,126,20,22,0.0001,FAKE
253,196,516,158,16,15,0.0,FAKE
253,183,325,120,16,22,0.0,FAKE
253,181,184,127,20,22,0.0015,FAKE
254,196,515,159,16,15,0.0,FAKE
254,183,326,122,15,21,0.0,FAKE
254,181,189,128,20,22,0.0001,FAKE
255,199,108,193,14,10,0.0,FAKE
255,196,516,159,15,15,0.0,FAKE
255,183,326,120,14,20,0.0,FAKE
255,181,197,128,19,21,0.0,FAKE
256,196,518,160,14,14,0.0,FAKE
275,208,558,179,12,12,0.0,FAKE
276,209,118,122,13,15,0.0017,FAKE
276,208,553,177,12,12,0.0,FAKE
277,209,113,119,14,16,0.0012,FAKE
277,208,549,175,11,12,0.0,FAKE
278,213,27,152,12,11,0.0,FAKE
278,211,162,172,9,10,0.0038,FAKE
278,210,478,173,11,13,0.0,FAKE
278,209,112,118,14,16,0.0012,FAKE
278,208,548,174,11,12,0.0,FAKE
279,213,27,152,12,11,0.0,FAKE
279,211,161,171,9,10,0.0026,FAKE
279,210,475,172,11,13,0.0002,FAKE
279,209,110,118,14,17,0.0008,FAKE
279,208,544,174,11,11,0.0,FAKE
280,215,289,165,12,12,0.0,FAKE
280,213,28,152,13,11,0.0,FAKE
280,211,159,172,9,11,0.0013,FAKE
280,210,470,173,11,13,0.0013,FAKE
280,209,108,119,14,17,0.0014,FAKE
280,208,541,174,11,11,0.0,FAKE
281,215,287,167,11,11,0.0,FAKE
281,213,30,154,12,11,0.0,FAKE
281,211,156,173,10,11,0.0051,FAKE
281,210,464,174,11,13,0.0002,FAKE
281,209,105,121,14,17,0.0026,FAKE
281,208,538,175,10,11,0.0,FAKE
282,216,213,123,12,16,0.0,FAKE
282,215,283,167,11,11,0.0001,FAKE
282,211,152,174,10,11,0.0007,FAKE
282,210,459,174,11,12,0.0004,FAKE
282,209,103,122,15,18,0.0053,FAKE
282,208,533,177,10,11,0.0,FAKE
283,216,213,124,11,15,0.0,FAKE
283,215,282,168,11,11,0.0001,FAKE
283,211,150,174,10,11,0.0007,FAKE
283,210,457,174,10,12,0.0024,FAKE
283,209,102,122,15,18,0.0031,FAKE
283,208,531,177,10,11,0.0,FAKE
284,216,210,122,11,15,0.0,FAKE
284,215,278,168,11,10,0.0,FAKE
284,211,148,177,10,11,0.0,FAKE
284,210,454,174,11,11,0.0014,FAKE
284,209,99,123,15,18,0.0035,FAKE
284,208,528,177,10,11,0.0,FAKE
285,222,16,160,12,12,0.0,FAKE
285,216,207,121,11,16,0.0,FAKE
285,215,274,168,11,10,0.0,FAKE
285,210,449,176,11,12,0.0025,FAKE
285,209,95,125,15,18,0.0033,FAKE
285,208,524,177,11,11,0.0,FAKE
286,222,12,166,12,12,0.0,FAKE
286,209,93,128,16,18,0.003,FAKE
286,208,519,178,11,11,0.0,FAKE
287,222,10,169,12,12,0.0,FAKE
287,209,92,130,16,18,0.0007,FAKE
287,208,514,181,11,11,0.0,FAKE
288,222,9,170,12,13,0.0,FAKE
288,209,91,131,16,17,0.0002,FAKE
288,208,512,182,11,11,0.0,FAKE
292,230,290,89,20,23,0.0022,FAKE
293,230,290,90,20,23,0.0024,FAKE
294,230,288,90,20,22,0.002,FAKE
295,236,421,97,15,18,0.0,FAKE
295,230,287,91,20,22,0.0011,FAKE
296,236,421,97,17,21,0.0004,FAKE
296,230,287,90,19,22,0.0001,FAKE
297,241,581,134,14,13,0.0,FAKE
297,236,419,97,18,22,0.0,FAKE
